Time,NodeID,Species,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor, VECTOR_WOLBACHIA_FREE, VECTOR_WOLBACHIA_A, VECTOR_WOLBACHIA_B, VECTOR_WOLBACHIA_AB,AvailableHabitat,EggCrowdingCorrection
49,340461476,funestus,1000,5603,51,198,5354,7081,11528,141799,243200,121600,1917,9,0,0,871,0,510,193,0,5603,0,0,0,19923.1,0.0845523
49,340461476,gambiae,1000,51433,437,2078,48918,66059,110968,1135411,3321320,1660660,21750,69,0,0,7195,0,4942,2184,0,51433,0,0,0,152909,0.0852901
50,340461476,arabiensis,1000,50426,429,1838,48159,63866,99378,1033756,1891560,945780,7403,39,7417,36,9987,0,4358,739,764,50426,0,0,0,139583,0.0498483
50,340461476,funestus,1000,5943,56,203,5684,7472,11937,144813,248160,124080,1949,9,0,0,1090,0,532,218,0,5943,0,0,0,20735.1,0.0819206
50,340461476,gambiae,1000,55774,448,2094,53232,70851,110198,1148267,1991320,995660,15711,79,0,0,10879,0,4907,1631,0,55774,0,0,0,155443,0.0460385
51,340461476,arabiensis,1000,53558,437,1932,51189,67498,99369,1046539,1857280,928640,8819,24,8679,37,9759,0,4812,945,870,53558,0,0,0,140006,0.0737927
51,340461476,funestus,1000,6283,67,204,6012,7912,12221,148168,248000,124000,2111,10,0,0,1106,0,559,207,0,6283,0,0,0,21167.8,0.0835553
51,340461476,gambiae,1000,59327,450,2183,56694,74755,109340,1163536,2000760,1000380,18925,52,0,0,10944,0,5476,1915,0,59327,0,0,0,154847,0.0780605
52,340461476,arabiensis,1000,56073,385,2151,53537,70656,98234,1058821,2595280,1297640,10392,27,10425,34,9592,0,5077,1030,970,56073,0,0,0,142234,0.0753823
52,340461476,funestus,1000,6652,55,226,6371,8318,12505,151619,267520,133760,2241,9,0,0,1174,0,594,211,0,6652,0,0,0,21466.6,0.085354
52,340461476,gambiae,1000,61846,394,2380,59072,77961,108141,1177206,3032600,1516300,23992,65,0,0,10530,0,5634,2377,0,61846,0,0,0,157300,0.0773942
53,340461476,arabiensis,1000,58526,390,2217,55919,73456,107521,1062325,2067040,1033520,9110,39,9057,41,9591,0,5345,914,879,58526,0,0,0,148158,0.054805
53,340461476,funestus,1000,6877,45,246,6586,8635,12894,154571,270720,135360,2302,15,0,0,1087,0,639,223,0,6877,0,0,0,22227,0.0802431
53,340461476,gambiae,1000,64382,380,2436,61566,81498,121569,1177064,2196080,1098040,19590,81,0,0,10424,0,5889,1999,0,64382,0,0,0,167916,0.0518696
54,340461476,arabiensis,1000,60569,436,2297,57836,76169,106857,1080273,2429160,1214580,10057,35,9818,28,9567,0,5559,963,1002,60569,0,0,0,140602,0.0716762
54,340461476,funestus,1000,7124,47,249,6828,9025,13272,158141,301360,150680,2371,9,0,0,1159,0,664,248,0,7124,0,0,0,22332.2,0.0821032
54,340461476,gambiae,1000,66705,464,2456,63785,84454,120575,1200689,2634760,1317380,21512,62,0,0,10652,0,6144,2185,0,66705,0,0,0,155839,0.0764619
55,340461476,arabiensis,1000,62082,430,2376,59276,78307,108541,1087249,2934160,1467080,11120,37,11107,38,9640,0,5801,1177,1149,62082,0,0,0,146291,0.0578811
55,340461476,funestus,1000,7485,45,265,7175,9383,13580,161060,313960,156980,2506,9,0,0,1250,0,632,257,0,7485,0,0,0,23051.7,0.0741047
55,340461476,gambiae,1000,68523,459,2532,65532,86926,122358,1207213,3350160,1675080,25236,103,0,0,10641,0,6284,2539,0,68523,0,0,0,163387,0.0591474
56,340461476,arabiensis,1000,63308,416,2462,60430,80036,109591,1100867,2537800,1268900,10274,39,10115,34,9271,0,5957,1031,1057,63308,0,0,0,138062,0.0498578
56,340461476,funestus,1000,7755,49,278,7428,9781,13785,164615,321320,160660,2588,9,0,0,1294,0,753,271,0,7755,0,0,0,23098.8,0.0734223
56,340461476,gambiae,1000,69795,437,2643,66715,88607,123382,1222626,2738840,1369420,22278,73,0,0,10089,0,6556,2261,0,69795,0,0,0,153962,0.0487698
57,340461476,arabiensis,1000,67570,451,2468,64651,85291,104497,1103386,2778160,1389080,10740,42,10539,28,12548,0,6122,1118,1046,67570,0,0,0,146955,0.0544022
57,340461476,funestus,1000,8012,46,290,7676,10112,14267,167511,329400,164700,2673,6,0,0,1299,0,770,272,0,8012,0,0,0,23768.8,0.0718871
57,340461476,gambiae,1000,75931,502,2689,72740,95485,115905,1224759,3023960,1511980,23185,44,0,0,15142,0,6629,2377,0,75931,0,0,0,164509,0.0562142
58,340461476,arabiensis,1000,68116,445,2572,65099,86880,105854,1114051,3105880,1552940,12832,48,12804,54,9591,0,6424,1304,1317,68116,0,0,0,147635,0.0528965
58,340461476,funestus,1000,8318,43,293,7982,10497,14581,171048,349120,174560,2816,9,0,0,1318,0,747,265,0,8318,0,0,0,23762.2,0.0721579
58,340461476,gambiae,1000,76509,489,2882,73138,97126,117485,1239650,3526000,1763000,29892,116,0,0,10738,0,7232,2928,0,76509,0,0,0,162223,0.0544017
59,340461476,arabiensis,1000,69874,428,2622,66824,89043,105551,1124714,2822960,1411480,10806,31,10907,39,10466,0,6456,1141,1111,69874,0,0,0,133630,0.047534
59,340461476,funestus,1000,8603,46,302,8255,10821,15084,174301,360480,180240,2851,10,0,0,1345,0,760,300,0,8603,0,0,0,23648.3,0.0680632
59,340461476,gambiae,1000,78242,503,2889,74850,99588,117125,1250415,3119960,1559980,24150,74,0,0,11472,0,7327,2412,0,78242,0,0,0,147745,0.0460077
60,340461476,arabiensis,1000,70895,440,2686,67769,90368,107083,1118981,2987520,1493760,11562,28,11697,34,10021,0,6629,1179,1192,70895,0,0,0,139164,0.0473367
60,340461476,funestus,1000,8911,47,324,8540,11124,15581,176825,379240,189620,2980,7,0,0,1400,0,788,304,0,8911,0,0,0,24231.9,0.0656022
60,340461476,gambiae,1000,79164,568,2954,75642,101098,118757,1244078,3235160,1617580,25399,71,0,0,10982,0,7454,2606,0,79164,0,0,0,153861,0.0473547
61,340461476,arabiensis,1000,72029,441,2803,68785,92115,76101,1152438,3606480,1803240,12855,40,13080,63,10423,0,6727,1244,1318,72029,0,0,0,105158,0.0465817
61,340461476,funestus,1000,9271,52,336,8883,11516,11134,184136,397240,198620,3092,8,0,0,1503,0,858,285,0,9271,0,0,0,19997.5,0.063896
61,340461476,gambiae,1000,80231,561,3103,76567,103086,84356,1279788,4163640,2081820,29435,143,0,0,11595,0,7595,2933,0,80231,0,0,0,117541,0.0475589
62,340461476,arabiensis,1000,72834,504,2844,69486,93657,79407,1116816,3032440,1516220,11827,37,11596,31,10069,0,6896,1172,1196,72834,0,0,0,137832,0.029158
62,340461476,funestus,1000,9502,57,339,9106,11848,11466,182485,393160,196580,3189,10,0,0,1447,0,925,291,0,9502,0,0,0,24694.3,0.0503411
62,340461476,gambiae,1000,81314,584,3143,77587,104737,87982,1240970,3384920,1692460,26201,82,0,0,11297,0,7613,2601,0,81314,0,0,0,153084,0.0282303
63,340461476,arabiensis,1000,73634,551,2878,70205,94852,81810,1118471,3242960,1621480,11946,48,12185,31,10212,0,6948,1209,1255,73634,0,0,0,136550,0.0454527
63,340461476,funestus,1000,9918,59,365,9494,12245,11797,185021,423600,211800,3292,13,0,0,1605,0,864,325,0,9918,0,0,0,25173.7,0.0628098
63,340461476,gambiae,1000,82258,597,3186,78475,106042,91111,1241811,3530440,1765220,26649,87,0,0,11368,0,7776,2648,0,82258,0,0,0,152656,0.0452253
64,340461476,arabiensis,1000,74492,538,2931,71023,96283,83198,1118180,3634160,1817080,13025,55,13152,59,10571,0,7100,1298,1315,74492,0,0,0,133421,0.0421065
64,340461476,funestus,1000,10113,67,371,9675,12680,12181,187979,432320,216160,3446,9,0,0,1516,0,968,353,0,10113,0,0,0,25200.9,0.0594279
64,340461476,gambiae,1000,83144,606,3263,79275,107779,92744,1242771,4116920,2058460,29507,128,0,0,11838,0,7936,3016,0,83144,0,0,0,147897,0.0432401
65,340461476,arabiensis,1000,64788,569,3273,60946,87173,105452,1114854,3270200,1635100,12401,37,12389,41,0,0,7220,1252,1232,64788,0,0,0,139072,0.0367131
65,340461476,funestus,1000,8812,70,436,8306,11446,15474,190694,453440,226720,3446,17,0,0,0,0,955,346,0,8812,0,0,0,25441.2,0.0582922
65,340461476,gambiae,1000,72443,645,3694,68104,97596,117621,1238751,3658120,1829060,27636,99,0,0,0,0,7975,2726,0,72443,0,0,0,154500,0.0359242
66,340461476,arabiensis,1000,67344,578,3387,63379,89348,105682,1116617,3340000,1670000,8017,43,7996,58,10364,0,6204,815,789,67344,0,0,0,138314,0.0425271
66,340461476,funestus,1000,9203,78,464,8661,11755,15737,193540,460320,230160,2218,16,0,0,1434,0,808,235,0,9203,0,0,0,25521,0.0561071
66,340461476,gambiae,1000,75249,683,3753,70813,99521,118422,1241110,3723640,1861820,17834,97,0,0,11456,0,6885,1765,0,75249,0,0,0,153258,0.0422348
67,340461476,arabiensis,1000,68582,601,3956,64025,91121,106792,1117537,3644560,1822280,13134,49,13267,59,10137,0,6306,1276,1317,68582,0,0,0,139186,0.0414115
67,340461476,funestus,1000,9484,79,520,8885,12200,16035,196208,476440,238220,3496,11,0,0,1541,0,912,348,0,9484,0,0,0,25749.5,0.0554419
67,340461476,gambiae,1000,76535,668,4377,71490,101703,118701,1240884,4100240,2050120,29460,143,0,0,11481,0,7266,2929,0,76535,0,0,0,155475,0.0411581
68,340461476,arabiensis,1000,69644,599,4716,64329,92635,108167,1117596,3481880,1740940,12751,39,12681,53,10122,0,6529,1320,1211,69644,0,0,0,138027,0.03819
68,340461476,funestus,1000,9791,75,629,9087,12666,16078,198211,491560,245780,3684,12,0,0,1597,0,928,362,0,9791,0,0,0,26614.1,0.0540457
68,340461476,gambiae,1000,77726,687,5221,71818,103488,119879,1243333,3859080,1929540,28476,111,0,0,11208,0,7268,2749,0,77726,0,0,0,151803,0.0379184
69,340461476,arabiensis,1000,71232,632,5270,65330,93993,110703,1116795,2215960,1107980,9714,55,9667,59,10130,0,6641,940,961,71232,0,0,0,141707,0.0396414
69,340461476,funestus,1000,10100,79,728,9293,12950,16473,200886,298360,149180,2799,16,0,0,1536,0,944,283,0,10100,0,0,0,26778,0.0541422
69,340461476,gambiae,1000,79519,750,5818,72951,105046,122928,1238825,2471560,1235780,21562,121,0,0,11286,0,7306,2187,0,79519,0,0,0,159510,0.0393366
70,340461476,arabiensis,1000,72132,639,6369,65124,95228,110800,1120745,3657960,1828980,13047,62,13168,72,10363,0,6905,1278,1280,72132,0,0,0,141694,0.0639483
70,340461476,funestus,1000,10301,83,868,9350,13215,16819,203445,485480,242740,3662,13,0,0,1509,0,945,363,0,10301,0,0,0,27029.5,0.0897507
70,340461476,gambiae,1000,80478,750,6947,72781,106878,122549,1245639,4110400,2055200,29500,156,0,0,11515,0,7588,2968,0,80478,0,0,0,157071,0.0645383
71,340461476,arabiensis,1000,73356,679,7504,65173,96789,111835,1122658,3556480,1778240,12992,46,13204,44,10603,0,6762,1297,1320,73356,0,0,0,139563,0.0387357
71,340461476,funestus,1000,10518,94,1031,9393,13588,17146,205747,514480,257240,3795,16,0,0,1549,0,993,339,0,10518,0,0,0,27509.9,0.0556759
71,340461476,gambiae,1000,81203,775,8257,72171,108371,124096,1247565,3960000,1980000,29006,124,0,0,11465,0,7748,2992,0,81203,0,0,0,154903,0.038213
72,340461476,arabiensis,1000,74765,699,8552,65514,98279,110560,1124551,2678760,1339380,10953,56,11079,76,10579,0,7018,1121,1031,74765,0,0,0,138268,0.0392419
72,340461476,funestus,1000,10713,94,1172,9447,13922,17504,208255,382280,191140,3191,14,0,0,1528,0,1009,324,0,10713,0,0,0,27756.5,0.0534713
72,340461476,gambiae,1000,82915,801,9374,72740,109711,123026,1249771,2980840,1490420,24288,143,0,0,11795,0,7676,2407,0,82915,0,0,0,153362,0.0391169
73,340461476,arabiensis,1000,75856,714,9831,65311,100233,110554,1122333,3655440,1827720,13264,66,13554,62,10940,0,7134,1325,1390,75856,0,0,0,140604,0.0516165
73,340461476,funestus,1000,11008,100,1382,9526,14269,17841,210967,502880,251440,3781,18,0,0,1623,0,984,344,0,11008,0,0,0,27771.5,0.0726078
73,340461476,gambiae,1000,84519,801,10874,72844,111693,123648,1246972,4059080,2029540,29852,159,0,0,12509,0,7982,2923,0,84519,0,0,0,156291,0.0514491
74,340461476,arabiensis,1000,76492,735,11367,64390,101185,112158,1123510,3570640,1785320,13242,48,13581,60,10542,0,7257,1294,1355,76492,0,0,0,135761,0.0384643
74,340461476,funestus,1000,11163,106,1578,9479,14589,18059,213730,533000,266500,3973,18,0,0,1661,0,1080,426,0,11163,0,0,0,27708.3,0.055225
74,340461476,gambiae,1000,85156,806,12657,71693,112670,125309,1248036,3976280,1988140,30189,141,0,0,11621,0,7991,2993,0,85156,0,0,0,151154,0.0385041
75,340461476,arabiensis,1000,77694,754,12592,64348,102478,109293,1123010,3032480,1516240,11922,57,11949,74,11041,0,7415,1226,1198,77694,0,0,0,140002,0.0380215
75,340461476,funestus,1000,11382,92,1747,9543,14951,18175,215488,431120,215560,3511,26,0,0,1667,0,1086,362,0,11382,0,0,0,28623.1,0.0519856
75,340461476,gambiae,1000,86752,824,14117,71811,114368,121698,1246700,3347200,1673600,26352,123,0,0,12191,0,7969,2626,0,86752,0,0,0,156646,0.038014
76,340461476,arabiensis,1000,77705,847,13987,62871,103082,109704,1125014,3664040,1832020,13533,74,13918,72,10320,0,7471,1379,1459,77705,0,0,0,143489,0.0461674
76,340461476,funestus,1000,11583,107,1981,9495,15211,18434,218314,522920,261460,3982,18,0,0,1713,0,1096,416,0,11583,0,0,0,28443.1,0.0663924
76,340461476,gambiae,1000,86785,935,15594,70256,115159,121555,1250107,4108760,2054380,30618,174,0,0,11372,0,8177,3162,0,86785,0,0,0,159341,0.0467992
77,340461476,arabiensis,1000,78504,873,15335,62296,104490,100838,1138367,3630120,1815060,13450,80,13330,80,10835,0,7295,1377,1364,78504,0,0,0,131493,0.0391615
77,340461476,funestus,1000,11839,116,2183,9540,15572,17602,221294,534280,267140,4119,28,0,0,1822,0,1115,451,0,11839,0,0,0,28082.7,0.0543929
77,340461476,gambiae,1000,88218,911,17203,70104,116572,111359,1263497,4118120,2059060,30130,198,0,0,12579,0,8108,3038,0,88218,0,0,0,147458,0.0387808
78,340461476,arabiensis,1000,79470,999,16370,62101,105538,99948,1130521,3237000,1618500,12720,64,12630,70,11144,0,7530,1341,1307,79470,0,0,0,135130,0.0362227
78,340461476,funestus,1000,12073,130,2411,9532,15836,17937,222705,470320,235160,3911,19,0,0,1759,0,1136,389,0,12073,0,0,0,29265.1,0.0525617
78,340461476,gambiae,1000,89401,1135,18445,69821,117491,110841,1256597,3595360,1797680,28728,144,0,0,12257,0,8220,2854,0,89401,0,0,0,149682,0.0358071
79,340461476,arabiensis,1000,79105,1157,17599,60349,105293,101129,1127071,3684160,1842080,13849,102,13989,114,10051,0,7605,1411,1400,79105,0,0,0,133411,0.0417454
79,340461476,funestus,1000,12270,161,2595,9514,16114,18318,225120,532080,266040,4166,24,0,0,1746,0,1166,383,0,12270,0,0,0,29417.5,0.0622237
79,340461476,gambiae,1000,88634,1319,19687,67628,117523,112137,1252354,4146840,2073420,31149,274,0,0,10785,0,8431,3121,0,88634,0,0,0,148182,0.0416319
80,340461476,arabiensis,1000,79347,1239,18581,59527,105855,100079,1124096,3584120,1792060,13202,107,13314,135,10425,0,7551,1319,1313,79347,0,0,0,132913,0.0362121
80,340461476,funestus,1000,12504,179,2787,9538,16368,18348,227445,547920,273960,4239,37,0,0,1852,0,1171,447,0,12504,0,0,0,29634.3,0.0552878
80,340461476,gambiae,1000,88621,1466,20735,66420,117978,111119,1249245,4040840,2020420,29459,253,0,0,11363,0,8470,2906,0,88621,0,0,0,147432,0.0357336
81,340461476,arabiensis,1000,76966,1502,19245,56219,103570,105841,1118917,3395440,1697720,13047,91,12782,92,7903,0,7625,1370,1289,76966,0,0,0,135712,0.0370838
81,340461476,funestus,1000,12359,219,2910,9230,16366,19335,229697,527360,263680,4209,28,0,0,1453,0,1165,433,0,12359,0,0,0,29898.7,0.0540851
81,340461476,gambiae,1000,86169,1709,21551,62909,115439,117600,1242592,3850280,1925140,28931,244,0,0,8879,0,8406,2925,0,86169,0,0,0,151441,0.0364854
82,340461476,arabiensis,1000,77307,1737,19626,55944,104034,106010,1117396,3708040,1854020,12607,155,12736,166,10443,0,7507,1312,1283,77307,0,0,0,131109,0.039969
82,340461476,funestus,1000,12655,248,3008,9399,16625,19480,232390,556800,278400,4041,40,0,0,1908,0,1173,439,0,12655,0,0,0,29696.8,0.056695
82,340461476,gambiae,1000,86524,1988,22052,62484,116077,117288,1242363,4184800,2092400,28530,338,0,0,11507,0,8356,2796,0,86524,0,0,0,144865,0.0393324
83,340461476,arabiensis,1000,77464,1945,20332,55187,104330,140294,1076728,3543920,1771960,13316,174,13441,170,10281,0,7396,1327,1401,77464,0,0,0,162810,0.0353581
83,340461476,funestus,1000,12849,288,3168,9393,16847,26166,227619,570000,285000,4482,50,0,0,1900,0,1240,466,0,12849,0,0,0,36934.1,0.0533348
83,340461476,gambiae,1000,86497,2200,22665,61632,116539,154815,1197657,3914800,1957400,29564,410,0,0,11250,0,8276,3001,0,86497,0,0,0,179608,0.034617
84,340461476,arabiensis,1000,77243,2181,20734,54328,104115,141992,1102596,3399920,1699960,13171,173,12780,160,9923,0,7527,1316,1301,77243,0,0,0,133698,0.0459407
84,340461476,funestus,1000,12922,343,3260,9319,17106,26437,236500,555080,277540,4426,61,0,0,1842,0,1310,459,0,12922,0,0,0,30494.8,0.0647967
84,340461476,gambiae,1000,86363,2594,23045,60724,116499,157397,1224563,3865800,1932900,29050,377,0,0,11088,0,8310,2912,0,86363,0,0,0,149098,0.0458792
85,340461476,arabiensis,1000,77780,3247,20266,54267,104514,142669,1095746,3349840,1674920,12668,213,12820,213,10447,0,7262,1327,1321,77780,0,0,0,142880,0.0393239
85,340461476,funestus,1000,13133,483,3196,9454,17388,26897,237917,525800,262900,4233,71,0,0,1841,0,1223,407,0,13133,0,0,0,31494.9,0.0549376
85,340461476,gambiae,1000,86740,3761,22314,60665,116814,157885,1218321,3797480,1898740,28542,510,0,0,11625,0,8267,2981,0,86740,0,0,0,157931,0.0385683
86,340461476,arabiensis,1000,77760,3618,20423,53719,104985,142942,1100391,3570200,1785100,13525,252,13433,266,10368,0,7553,1455,1380,77760,0,0,0,133735,0.0426529
86,340461476,funestus,1000,13275,542,3309,9424,17599,27353,239722,591720,295860,4550,76,0,0,1936,0,1316,478,0,13275,0,0,0,32083,0.0598991
86,340461476,gambiae,1000,86783,4134,22606,60043,116923,158120,1221413,3911280,1955640,29634,587,0,0,11443,0,8362,3038,0,86783,0,0,0,149838,0.0415883
87,340461476,arabiensis,1000,89567,4009,20420,65138,116893,119767,1094695,3434840,1717420,13074,231,13195,276,21835,0,7382,1340,1306,89567,0,0,0,145915,0.0374586
87,340461476,funestus,1000,15669,588,3380,11701,20095,23312,241773,581880,290940,4565,71,0,0,4113,0,1260,459,0,15669,0,0,0,32401.1,0.0542198
87,340461476,gambiae,1000,99460,4587,22773,72100,129489,133423,1216542,3874240,1937120,29360,575,0,0,23923,0,8307,2939,0,99460,0,0,0,161914,0.0383092
88,340461476,arabiensis,1000,89047,4324,22043,62680,117695,119622,1101865,3345360,1672680,17390,324,18107,287,11634,0,8573,1774,1807,89047,0,0,0,144945,0.0424809
88,340461476,funestus,1000,15647,636,3759,11252,20278,23598,244729,560160,280080,6361,83,0,0,2180,0,1519,683,0,15647,0,0,0,31790.5,0.0556834
88,340461476,gambiae,1000,99210,4943,24866,69401,130282,132584,1224498,3783280,1891640,39565,688,0,0,13153,0,9389,4014,0,99210,0,0,0,160847,0.0417924
89,340461476,arabiensis,1000,89297,3725,23104,62468,118254,118419,1108378,3578240,1789120,14228,332,13843,339,11715,0,8522,1494,1449,89297,0,0,0,138626,0.0433271
89,340461476,funestus,1000,15879,565,3995,11319,20630,23780,246537,598640,299320,4905,94,0,0,2251,0,1497,522,0,15879,0,0,0,32304.4,0.0567525
89,340461476,gambiae,1000,99515,4267,26060,69188,130601,131077,1231427,3927440,1963720,31100,787,0,0,12884,0,9453,3126,0,99515,0,0,0,154134,0.0425151
90,340461476,arabiensis,1000,89641,4959,22418,62264,118466,118182,1107334,3481360,1740680,13695,328,13878,297,11618,0,8543,1366,1365,89641,0,0,0,159197,0.0387415
90,340461476,funestus,1000,16145,750,3913,11482,20907,24154,248189,611360,305680,5003,110,0,0,2270,0,1483,521,0,16145,0,0,0,34249.7,0.053963
90,340461476,gambiae,1000,99457,5605,25044,68808,131003,132090,1229529,3898720,1949360,30764,767,0,0,12721,0,9556,3223,0,99457,0,0,0,177727,0.0392453
91,340461476,arabiensis,1000,89068,5166,23384,60518,118472,119850,1125581,4764000,2382000,16896,395,16969,386,11323,0,8404,1749,1743,89068,0,0,0,159829,0.0457283
91,340461476,funestus,1000,16317,788,4139,11390,21288,24121,251955,852760,426380,6194,115,0,0,2313,0,1505,636,0,16317,0,0,0,34045,0.0560221
91,340461476,gambiae,1000,98826,5805,25991,67030,131377,132972,1251054,5305120,2652560,37476,837,0,0,12828,0,9542,3917,0,98826,0,0,0,177179,0.0455861
92,340461476,arabiensis,1000,89406,4448,24515,60443,118732,117216,1145553,3709400,1854700,14173,403,14300,417,11673,0,8468,1414,1453,89406,0,0,0,161577,0.0335493
92,340461476,funestus,1000,16645,695,4386,11564,21570,24116,255280,644760,322380,5241,115,0,0,2338,0,1500,510,0,16645,0,0,0,34245.7,0.0399233
92,340461476,gambiae,1000,98943,5024,27112,66807,131663,131189,1272203,4119560,2059780,31743,883,0,0,12829,0,9506,3206,0,98943,0,0,0,180163,0.0333978
93,340461476,arabiensis,1000,89297,4595,24753,59949,118781,116549,1166017,3669640,1834820,14270,385,14258,370,11351,0,8568,1454,1438,89297,0,0,0,163805,0.0435587
93,340461476,funestus,1000,16911,734,4509,11668,21787,24365,257768,675720,337860,5364,107,0,0,2351,0,1565,520,0,16911,0,0,0,35248.1,0.0531138
93,340461476,gambiae,1000,98828,5192,27290,66346,131549,130824,1294997,4057920,2028960,31458,885,0,0,12476,0,9447,3144,0,98828,0,0,0,182583,0.0437336
94,340461476,arabiensis,1000,88869,4753,25199,58917,118945,115604,1185064,4487840,2243920,16188,422,16177,437,11377,0,8557,1636,1612,88869,0,0,0,169112,0.0446379
94,340461476,funestus,1000,16972,758,4667,11547,22156,24473,261351,833920,416960,6227,117,0,0,2302,0,1578,663,0,16972,0,0,0,35120.6,0.0521638
94,340461476,gambiae,1000,98657,5325,27802,65530,132167,128686,1316611,4939360,2469680,35622,904,0,0,12966,0,9457,3680,0,98657,0,0,0,188029,0.0449942
95,340461476,arabiensis,1000,89482,4880,25199,59403,119511,113402,1208853,3790680,1895340,14273,461,14637,424,11975,0,8358,1474,1530,89482,0,0,0,164906,0.0376823
95,340461476,funestus,1000,17070,801,4721,11548,22334,24729,264155,700920,350460,5468,126,0,0,2310,0,1650,562,0,17070,0,0,0,35737.6,0.0421151
95,340461476,gambiae,1000,99308,5475,27963,65870,132515,126447,1342371,4221600,2110800,32458,999,0,0,13232,0,9288,3293,0,99308,0,0,0,184028,0.0380675
96,340461476,arabiensis,1000,88622,4940,25293,58389,118904,114531,1225087,3762720,1881360,14574,385,14672,401,10748,0,8575,1510,1523,88622,0,0,0,164213,0.0435031
96,340461476,funestus,1000,17203,804,4824,11575,22516,25183,267144,721520,360760,5572,147,0,0,2322,0,1624,565,0,17203,0,0,0,36135.3,0.0509867
96,340461476,gambiae,1000,98529,5556,28079,64894,132096,127560,1361315,4191600,2095800,32438,910,0,0,12133,0,9504,3408,0,98529,0,0,0,182352,0.0435921
97,340461476,arabiensis,1000,88184,5087,25332,57765,118682,113611,1240593,4274360,2137180,15434,446,15445,423,11159,0,8401,1623,1573,88184,0,0,0,162263,0.0436422
97,340461476,funestus,1000,17342,837,4858,11647,22783,25239,270279,819000,409500,6155,145,0,0,2424,0,1655,630,0,17342,0,0,0,36353.2,0.0500822
97,340461476,gambiae,1000,97934,5648,28052,64234,131760,126309,1378545,4714000,2357000,34339,984,0,0,12426,0,9414,3607,0,97934,0,0,0,180184,0.0435041
98,340461476,arabiensis,1000,87699,5156,25308,57235,118574,80557,1285059,3829400,1914700,14648,472,14317,447,10926,0,8416,1488,1507,87699,0,0,0,135435,0.0379619
98,340461476,funestus,1000,17504,832,4894,11778,22911,17953,281275,722280,361140,5742,136,0,0,2430,0,1698,570,0,17504,0,0,0,28676.6,0.0443873
98,340461476,gambiae,1000,97398,5745,28074,63579,131492,89637,1427353,4259880,2129940,32066,1029,0,0,12303,0,9566,3273,0,97398,0,0,0,150974,0.0382231
99,340461476,arabiensis,1000,87551,5641,24889,57021,118381,87330,1262108,3893200,1946600,14648,458,14432,456,11033,0,8223,1477,1481,87551,0,0,0,174503,0.0353673
99,340461476,funestus,1000,17601,933,4860,11808,23191,19608,274887,736880,368440,5842,135,0,0,2394,0,1658,639,0,17601,0,0,0,38350.7,0.0397028
99,340461476,gambiae,1000,97024,6295,27548,63181,131389,96863,1402507,4290240,2145120,32177,978,0,0,12161,0,9198,3337,0,97024,0,0,0,193728,0.0354409
100,340461476,arabiensis,1000,87301,5570,24878,56853,118418,86174,1287474,4058160,2029080,14903,560,15095,519,11163,0,8290,1548,1575,87301,0,0,0,158237,0.0448226
100,340461476,funestus,1000,17745,942,5033,11770,23402,19585,279788,814720,407360,6185,175,0,0,2418,0,1618,656,0,17745,0,0,0,36703,0.0520447
100,340461476,gambiae,1000,105493,6331,27548,71614,131425,95571,1429785,4526640,2263320,42590,1196,0,0,22563,0,9627,4467,0,96667,8826,0,0,176560,0.0451554
101,340461476,arabiensis,1000,86817,5704,24931,56182,117907,88278,1291062,3854240,1927120,14476,465,14629,475,10728,0,8231,1487,1494,86817,0,0,0,160996,0.0389924
101,340461476,funestus,1000,17831,983,5028,11820,23683,19766,283222,757480,378740,5904,164,0,0,2440,0,1698,656,0,17831,0,0,0,36489.8,0.0450499
101,340461476,gambiae,1000,104638,6340,27520,70778,130956,97843,1435079,4240200,2120100,32095,1058,0,0,11859,0,9311,3403,0,96020,8618,0,0,178319,0.0390048
102,340461476,arabiensis,1000,75395,5968,24709,44718,106491,109919,1298286,3864840,1932420,14416,469,14366,493,0,0,8395,1549,1478,75395,0,0,0,163375,0.0417712
102,340461476,funestus,1000,15546,1069,5068,9409,21447,24939,285498,779200,389600,6001,157,0,0,0,0,1701,584,0,15546,0,0,0,37402.4,0.0481726
102,340461476,gambiae,1000,91825,6620,27109,58096,118568,121830,1443119,4277680,2138840,31799,1041,0,0,0,0,9457,3356,0,83416,8409,0,0,180948,0.0420543
103,340461476,arabiensis,1000,78252,5973,22966,49313,108731,107409,1306040,3962120,1981060,10101,542,9946,590,12128,0,7118,1086,1067,78252,0,0,0,167420,0.042272
103,340461476,funestus,1000,16286,1082,4689,10515,22101,24610,287937,815160,407580,4144,208,0,0,2652,0,1496,416,0,16286,0,0,0,38120.1,0.048001
103,340461476,gambiae,1000,93846,6625,25120,62101,121088,119426,1451090,6012400,3006200,29924,1296,0,0,13340,0,8160,3159,0,86442,7404,0,0,186088,0.0423005
104,340461476,arabiensis,1000,77712,6164,23255,48293,108489,109770,1317879,3852160,1926080,14990,484,14933,515,9789,0,7259,1503,1567,77712,0,0,0,163048,0.0422553
