Rel_ID,Rel_start_time,Rel_scheduled_end_time,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),Is_rel_outside_PFA,Original_node_ID,Current_node_ID,A_ID,A_is_infected,A_gender,A_age,A_previous_num_coital_acts,A_total_num_active_rels,A_num_active_TRANSITORY_rels,A_num_active_INFORMAL_rels,A_num_active_MARITAL_rels,A_num_active_COMMERCIAL_rels,A_num_lifetime_rels,A_num_rels_last_6_mo,A_extra_relational_bitmask,A_is_circumcised,A_has_STI_coinfection,A_is_superspreader,B_ID,B_is_infected,B_gender,B_age,B_previous_num_coital_acts,B_total_num_active_rels,B_num_active_TRANSITORY_rels,B_num_active_INFORMAL_rels,B_num_active_MARITAL_rels,B_num_active_COMMERCIAL_rels,B_num_lifetime_rels,B_num_rels_last_6_mo,B_extra_relational_bitmask,B_is_circumcised,B_has_STI_coinfection,B_is_superspreader
96,29,90.7086,0,F,1,1,11635,0,0,34.5241,0,1,1,0,0,0,1,1,0,0,0,0,8658,0,1,20.925,0,1,1,0,0,0,1,1,0,0,0,0
97,29,691.34,0,F,1,1,12809,0,0,23.124,0,1,1,0,0,0,1,1,0,0,0,0,15606,0,1,20.7232,0,1,1,0,0,0,1,1,0,0,0,0
98,29,637.616,0,F,1,1,15590,0,0,33.7457,0,1,1,0,0,0,1,1,0,0,0,0,11473,0,1,18.6825,0,1,1,0,0,0,1,1,0,0,0,0
99,29,150.352,0,F,1,1,266,0,0,25.8986,0,1,1,0,0,0,1,1,0,0,0,0,4541,0,1,17.1717,0,1,1,0,0,0,1,1,0,0,0,0
100,29,97.3164,0,F,1,1,469,0,0,15.601,0,1,1,0,0,0,1,1,0,0,0,0,4746,0,1,16.2022,0,1,1,0,0,0,1,1,0,0,0,0
101,29,222.209,0,F,1,1,514,0,0,24.5264,0,1,1,0,0,0,1,1,0,0,0,0,11660,0,1,19.981,0,1,1,0,0,0,1,1,0,0,0,0
102,29,65.183,0,F,1,1,1865,0,0,20.3683,0,1,1,0,0,0,1,1,0,0,0,0,94,0,1,16.6426,0,1,1,0,0,0,1,1,0,0,0,0
103,29,301.098,0,F,1,1,3113,0,0,15.1381,0,1,1,0,0,0,1,1,0,0,0,0,5555,0,1,21.15,0,1,1,0,0,0,1,1,0,0,0,0
104,29,540.009,0,F,1,1,5068,0,0,19.2338,0,1,1,0,0,0,1,1,0,0,0,0,14384,0,1,16.2662,0,1,1,0,0,0,1,1,0,0,0,0
105,29,483.112,0,F,1,1,5852,0,0,18.611,0,1,1,0,0,0,1,1,0,0,0,0,16710,0,1,13.6558,0,1,1,0,0,0,1,1,0,0,0,0
106,29,649.889,0,F,1,1,6758,0,0,23.9251,0,1,1,0,0,0,1,1,0,0,0,0,578,0,1,22.3335,0,1,1,0,0,0,1,1,0,0,0,0
107,29,527.649,0,F,1,1,7601,0,0,24.035,0,1,1,0,0,0,1,1,0,0,0,0,9622,0,1,17.4552,0,1,1,0,0,0,1,1,0,0,0,0
108,29,293.123,0,F,1,1,843,0,0,21.6728,0,1,1,0,0,0,1,1,0,0,0,0,10916,0,1,22.0272,0,1,1,0,0,0,1,1,0,0,0,0
109,29,1279.96,0,F,1,1,1290,0,0,25.2723,0,1,1,0,0,0,1,1,0,0,0,0,15519,1,1,18.7275,0,1,1,0,0,0,1,1,0,0,0,0
110,29,197.649,0,F,1,1,4723,0,0,30.8349,0,1,1,0,0,0,1,1,0,0,0,0,16266,0,1,28.5022,0,1,1,0,0,0,1,1,0,0,0,0
111,29,258.774,0,F,1,1,7765,0,0,15.5924,0,1,1,0,0,0,1,1,0,0,0,0,3512,0,1,15.6221,0,1,1,0,0,0,1,1,0,0,0,0
112,29,133.05,0,F,1,1,9099,0,0,40.1806,0,1,1,0,0,0,1,1,0,0,0,0,16426,0,1,31.5057,0,1,1,0,0,0,1,1,0,0,0,0
