
Time,NodeID,TRANSITORY_M_Before_50,TRANSITORY_M_Before_85,TRANSITORY_M_After_50,TRANSITORY_M_After_85,TRANSITORY_F_Before_50,TRANSITORY_F_Before_85,TRANSITORY_F_After_50,TRANSITORY_F_After_85,INFORMAL_M_Before_40,INFORMAL_M_Before_65,INFORMAL_M_Before_90,INFORMAL_M_After_40,INFORMAL_M_After_65,INFORMAL_M_After_90,INFORMAL_F_Before_40,INFORMAL_F_Before_65,INFORMAL_F_Before_90,INFORMAL_F_After_40,INFORMAL_F_After_65,INFORMAL_F_After_90,MARITAL_M_Before_100,MARITAL_M_After_100,MARITAL_F_Before_100,MARITAL_F_After_100,COMMERCIAL_M_Before_50,COMMERCIAL_M_Before_85,COMMERCIAL_M_After_50,COMMERCIAL_M_After_85,COMMERCIAL_F_Before_50,COMMERCIAL_F_Before_85,COMMERCIAL_F_After_50,COMMERCIAL_F_After_85,TRANSITORY_LOW_M_50,TRANSITORY_LOW_M_85,TRANSITORY_LOW_F_50,TRANSITORY_LOW_F_85,TRANSITORY_HIGH_M_50,TRANSITORY_HIGH_M_85,TRANSITORY_HIGH_F_50,TRANSITORY_HIGH_F_85,INFORMAL_LOW_M_40,INFORMAL_LOW_M_65,INFORMAL_LOW_M_90,INFORMAL_LOW_F_40,INFORMAL_LOW_F_65,INFORMAL_LOW_F_90,INFORMAL_HIGH_M_40,INFORMAL_HIGH_M_65,INFORMAL_HIGH_M_90,INFORMAL_HIGH_F_40,INFORMAL_HIGH_F_65,INFORMAL_HIGH_F_90,MARITAL_LOW_M_100,MARITAL_LOW_F_100,MARITAL_HIGH_M_100,MARITAL_HIGH_F_100,COMMERCIAL_LOW_M_50,COMMERCIAL_LOW_M_85,COMMERCIAL_LOW_F_50,COMMERCIAL_LOW_F_85,COMMERCIAL_HIGH_M_50,COMMERCIAL_HIGH_M_85,COMMERCIAL_HIGH_F_50,COMMERCIAL_HIGH_F_85,desired_flow_TRANSITORY_M_50,desired_flow_TRANSITORY_M_85,desired_flow_TRANSITORY_F_50,desired_flow_TRANSITORY_F_85,desired_flow_INFORMAL_M_40,desired_flow_INFORMAL_M_65,desired_flow_INFORMAL_M_90,desired_flow_INFORMAL_F_40,desired_flow_INFORMAL_F_65,desired_flow_INFORMAL_F_90,desired_flow_MARITAL_M_100,desired_flow_MARITAL_F_100,desired_flow_COMMERCIAL_M_50,desired_flow_COMMERCIAL_M_85,desired_flow_COMMERCIAL_F_50,desired_flow_COMMERCIAL_F_85
1427,1,318,13,295,0,413,23,400,0,8,567,2,0,564,0,625,59,3,623,51,0,4,0,23,19,0,0,0,0,0,0,0,0,0.00134332,0.00134332,0.00144032,0.00144032,0.00134332,0.00134332,0.00144032,0.00144032,0.000483744,0.000483744,0.000483744,0.000573301,0.000573301,0.000573301,0.000483744,0.000483744,0.000483744,0.000573301,0.000573301,0.000573301,8.90941e-05,9.36684e-05,8.90941e-05,9.36684e-05,0,0,0,0,0,0,0,0,2.35349,2.35349,2.35349,2.35349,0.817527,0.817527,0.817527,0.817527,0.817527,0.817527,0.156895,0.156895,0,0,0,0
1428,1,318,13,295,0,413,23,400,0,8,567,2,0,564,0,625,59,3,623,51,0,4,0,23,19,0,0,0,0,0,0,0,0,0.00134413,0.00134413,0.00144196,0.00144196,0.00134413,0.00134413,0.00144196,0.00144196,0.000484302,0.000484302,0.000484302,0.0005739,0.0005739,0.0005739,0.000484302,0.000484302,0.000484302,0.0005739,0.0005739,0.0005739,8.90474e-05,9.37201e-05,8.90474e-05,9.37201e-05,0,0,0,0,0,0,0,0,2.3576,2.3576,2.3576,2.3576,0.818955,0.818955,0.818955,0.818955,0.818955,0.818955,0.157169,0.157169,0,0,0,0
1429,1,318,13,295,0,413,23,400,0,8,567,2,0,564,0,625,59,3,623,51,0,4,0,23,19,0,0,0,0,0,0,0,0,0.00134604,0.00134604,0.00144066,0.00144066,0.00134604,0.00134604,0.00144066,0.00144066,0.000485022,0.000485022,0.000485022,0.00057293,0.00057293,0.00057293,0.000485022,0.000485022,0.000485022,0.00057293,0.00057293,0.00057293,8.91225e-05,9.3637e-05,8.91225e-05,9.3637e-05,0,0,0,0,0,0,0,0,2.35691,2.35691,2.35691,2.35691,0.818717,0.818717,0.818717,0.818717,0.818717,0.818717,0.157123,0.157123,0,0,0,0
1430,1,318,13,295,0,413,23,400,0,8,567,2,0,564,0,625,59,3,623,51,0,4,0,23,19,0,0,0,0,0,0,0,0,0.00134638,0.00134638,0.00144037,0.00144037,0.00134638,0.00134638,0.00144037,0.00144037,0.00048461,0.00048461,0.00048461,0.00057337,0.00057337,0.00057337,0.00048461,0.00048461,0.00048461,0.00057337,0.00057337,0.00057337,8.90928e-05,9.36698e-05,8.90928e-05,9.36698e-05,0,0,0,0,0,0,0,0,2.35212,2.35212,2.35212,2.35212,0.817052,0.817052,0.817052,0.817052,0.817052,0.817052,0.156803,0.156803,0,0,0,0
1431,1,318,13,295,0,413,23,400,0,8,567,2,0,564,0,625,59,3,623,51,0,4,0,23,19,0,0,0,0,0,0,0,0,0.00134831,0.00134831,0.00143814,0.00143814,0.00134831,0.00134831,0.00143814,0.00143814,0.000485038,0.000485038,0.000485038,0.000573134,0.000573134,0.000573134,0.000485038,0.000485038,0.000485038,0.000573134,0.000573134,0.000573134,8.90681e-05,9.36971e-05,8.90681e-05,9.36971e-05,0,0,0,0,0,0,0,0,2.3528,2.3528,2.3528,2.3528,0.81729,0.81729,0.81729,0.81729,0.81729,0.81729,0.156849,0.156849,0,0,0,0
1432,1,318,13,295,0,413,23,400,0,8,567,2,0,564,0,625,59,3,623,51,0,4,0,23,19,0,0,0,0,0,0,0,0,0.00134755,0.00134755,0.00143898,0.00143898,0.00134755,0.00134755,0.00143898,0.00143898,0.000484745,0.000484745,0.000484745,0.00057387,0.00057387,0.00057387,0.000484745,0.000484745,0.000484745,0.00057387,0.00057387,0.00057387,8.90694e-05,9.36957e-05,8.90694e-05,9.36957e-05,0,0,0,0,0,0,0,0,2.35417,2.35417,2.35417,2.35417,0.817765,0.817765,0.817765,0.817765,0.817765,0.817765,0.15694,0.15694,0,0,0,0
1433,1,318,13,295,0,413,23,400,0,8,567,2,0,564,0,625,59,3,623,51,0,4,0,23,19,0,0,0,0,0,0,0,0,0.0013491,0.0013491,0.00144074,0.00144074,0.0013491,0.0013491,0.00144074,0.00144074,0.000485033,0.000485033,0.000485033,0.000573468,0.000573468,0.000573468,0.000485033,0.000485033,0.000485033,0.000573468,0.000573468,0.000573468,8.912e-05,9.36398e-05,8.912e-05,9.36398e-05,0,0,0,0,0,0,0,0,2.35417,2.35417,2.35417,2.35417,0.817765,0.817765,0.817765,0.817765,0.817765,0.817765,0.15694,0.15694,0,0,0,0
1434,1,315,8,299,0,409,16,401,0,4,570,2,0,567,0,629,57,3,627,53,0,4,0,23,19,0,0,0,0,0,0,0,0,0.00134947,0.00134947,0.0014386,0.0014386,0.00134947,0.00134947,0.0014386,0.0014386,0.000485185,0.000485185,0.000485185,0.000572968,0.000572968,0.000572968,0.000485185,0.000485185,0.000485185,0.000572968,0.000572968,0.000572968,8.92449e-05,9.35023e-05,8.92449e-05,9.35023e-05,0,0,0,0,0,0,0,0,2.35212,2.35212,2.35212,2.35212,0.817052,0.817052,0.817052,0.817052,0.817052,0.817052,0.156803,0.156803,0,0,0,0
1435,1,315,8,299,0,409,16,401,0,4,570,2,0,567,0,629,57,3,627,53,0,4,0,23,19,0,0,0,0,0,0,0,0,0.00134831,0.00134831,0.00143902,0.00143902,0.00134831,0.00134831,0.00143902,0.00143902,0.000485326,0.000485326,0.000485326,0.000572733,0.000572733,0.000572733,0.000485326,0.000485326,0.000485326,0.000572733,0.000572733,0.000572733,8.90681e-05,9.36971e-05,8.90681e-05,9.36971e-05,0,0,0,0,0,0,0,0,2.3528,2.3528,2.3528,2.3528,0.81729,0.81729,0.81729,0.81729,0.81729,0.81729,0.156849,0.156849,0,0,0,0
1436,1,315,8,299,0,409,16,401,0,4,570,2,0,567,0,629,57,3,627,53,0,4,0,23,19,0,0,0,0,0,0,0,0,0.00135261,0.00135261,0.00143581,0.00143581,0.00135261,0.00135261,0.00143581,0.00143581,0.000486894,0.000486894,0.000486894,0.000571497,0.000571497,0.000571497,0.000486894,0.000486894,0.000486894,0.000571497,0.000571497,0.000571497,8.93003e-05,9.34415e-05,8.93003e-05,9.34415e-05,0,0,0,0,0,0,0,0,2.3576,2.3576,2.3576,2.3576,0.818955,0.818955,0.818955,0.818955,0.818955,0.818955,0.157169,0.157169,0,0,0,0
1437,1,315,8,299,0,409,16,401,0,4,570,2,0,567,0,629,57,3,627,53,0,4,0,23,19,0,0,0,0,0,0,0,0,0.00135494,0.00135494,0.00143406,0.00143406,0.00135494,0.00135494,0.00143406,0.00143406,0.000487183,0.000487183,0.000487183,0.000570303,0.000570303,0.000570303,0.000487183,0.000487183,0.000487183,0.000570303,0.000570303,0.000570303,8.94019e-05,9.33305e-05,8.94019e-05,9.33305e-05,0,0,0,0,0,0,0,0,2.3576,2.3576,2.3576,2.3576,0.818955,0.818955,0.818955,0.818955,0.818955,0.818955,0.157169,0.157169,0,0,0,0
1438,1,315,8,299,0,409,16,401,0,4,570,2,0,567,0,629,57,3,627,53,0,4,0,23,19,0,0,0,0,0,0,0,0,0.00135416,0.00135416,0.00143581,0.00143581,0.00135416,0.00135416,0.00143581,0.00143581,0.000486604,0.000486604,0.000486604,0.000571098,0.000571098,0.000571098,0.000486604,0.000486604,0.000486604,0.000571098,0.000571098,0.000571098,8.93003e-05,9.34415e-05,8.93003e-05,9.34415e-05,0,0,0,0,0,0,0,0,2.3576,2.3576,2.3576,2.3576,0.818955,0.818955,0.818955,0.818955,0.818955,0.818955,0.157169,0.157169,0,0,0,0
1439,1,315,8,299,0,409,16,401,0,4,570,2,0,567,0,629,57,3,627,53,0,11,0,25,14,0,0,0,0,0,0,0,0,0.00135575,0.00135575,0.00143565,0.00143565,0.00135575,0.00135575,0.00143565,0.00143565,0.000487446,0.000487446,0.000487446,0.000571628,0.000571628,0.000571628,0.000487446,0.000487446,0.000487446,0.000571628,0.000571628,0.000571628,8.93049e-05,9.34365e-05,8.93049e-05,9.34365e-05,0,0,0,0,0,0,0,0,2.36308,2.36308,2.36308,2.36308,0.820858,0.820858,0.820858,0.820858,0.820858,0.820858,0.157534,0.157534,0,0,0,0
1440,1,315,8,299,0,409,16,401,0,4,570,2,0,567,0,629,57,3,627,53,0,11,0,25,14,0,0,0,0,0,0,0,0,0.00135381,0.00135381,0.0014361,0.0014361,0.00135381,0.00135381,0.0014361,0.0014361,0.000486726,0.000486726,0.000486726,0.000572659,0.000572659,0.000572659,0.000486726,0.000486726,0.000486726,0.000572659,0.000572659,0.000572659,8.92285e-05,9.35203e-05,8.92285e-05,9.35203e-05,0,0,0,0,0,0,0,0,2.36239,2.36239,2.36239,2.36239,0.820621,0.820621,0.820621,0.820621,0.820621,0.820621,0.157488,0.157488,0,0,0,0
1441,1,312,16,304,0,423,8,407,0,6,574,4,0,566,0,631,57,8,627,51,0,11,0,25,14,0,0,0,0,0,0,0,0,0.00135499,0.00135499,0.00143731,0.00143731,0.00135499,0.00135499,0.00143731,0.00143731,0.000487432,0.000487432,0.000487432,0.000573089,0.000573089,0.000573089,0.000487432,0.000487432,0.000487432,0.000573089,0.000573089,0.000573089,8.92567e-05,9.34894e-05,8.92567e-05,9.34894e-05,0,0,0,0,0,0,0,0,2.36582,2.36582,2.36582,2.36582,0.82181,0.82181,0.82181,0.82181,0.82181,0.82181,0.157717,0.157717,0,0,0,0
1442,1,312,16,304,0,423,8,407,0,6,574,4,0,566,0,631,57,8,627,51,0,11,0,25,14,0,0,0,0,0,0,0,0,0.00135263,0.00135263,0.00143923,0.00143923,0.00135263,0.00135263,0.00143923,0.00143923,0.000486015,0.000486015,0.000486015,0.000574567,0.000574567,0.000574567,0.000486015,0.000486015,0.000486015,0.000574567,0.000574567,0.000574567,8.91509e-05,9.36057e-05,8.91509e-05,9.36057e-05,0,0,0,0,0,0,0,0,2.36034,2.36034,2.36034,2.36034,0.819907,0.819907,0.819907,0.819907,0.819907,0.819907,0.157351,0.157351,0,0,0,0
1443,1,312,16,304,0,423,8,407,0,6,574,4,0,566,0,631,57,8,627,51,0,11,0,25,14,0,0,0,0,0,0,0,0,0.00135219,0.00135219,0.00143814,0.00143814,0.00135219,0.00135219,0.00143814,0.00143814,0.000485615,0.000485615,0.000485615,0.000573939,0.000573939,0.000573939,0.000485615,0.000485615,0.000485615,0.000573939,0.000573939,0.000573939,8.91694e-05,9.35853e-05,8.91694e-05,9.35853e-05,0,0,0,0,0,0,0,0,2.3528,2.3528,2.3528,2.3528,0.81729,0.81729,0.81729,0.81729,0.81729,0.81729,0.156849,0.156849,0,0,0,0
1444,1,312,16,304,0,423,8,407,0,6,574,4,0,566,0,631,57,8,627,51,0,11,0,25,14,0,0,0,0,0,0,0,0,0.00135141,0.00135141,0.0014399,0.0014399,0.00135141,0.00135141,0.0014399,0.0014399,0.000485615,0.000485615,0.000485615,0.000574747,0.000574747,0.000574747,0.000485615,0.000485615,0.000485615,0.000574747,0.000574747,0.000574747,8.90681e-05,9.36971e-05,8.90681e-05,9.36971e-05,0,0,0,0,0,0,0,0,2.3528,2.3528,2.3528,2.3528,0.81729,0.81729,0.81729,0.81729,0.81729,0.81729,0.156849,0.156849,0,0,0,0
1445,1,312,16,304,0,423,8,407,0,6,574,4,0,566,0,631,57,8,627,51,0,11,0,25,14,0,0,0,0,0,0,0,0,0.00134902,0.00134902,0.00143924,0.00143924,0.00134902,0.00134902,0.00143924,0.00143924,0.000484489,0.000484489,0.000484489,0.000573881,0.000573881,0.000573881,0.000484489,0.000484489,0.000484489,0.000573881,0.000573881,0.000573881,8.9011e-05,9.37604e-05,8.9011e-05,9.37604e-05,0,0,0,0,0,0,0,0,2.34595,2.34595,2.34595,2.34595,0.81491,0.81491,0.81491,0.81491,0.81491,0.81491,0.156392,0.156392,0,0,0,0
1446,1,312,16,304,0,423,8,407,0,6,574,4,0,566,0,631,57,8,627,51,0,11,0,25,14,0,0,0,0,0,0,0,0,0.00134947,0.00134947,0.00144302,0.00144302,0.00134947,0.00134947,0.00144302,0.00144302,0.000484322,0.000484322,0.000484322,0.000574984,0.000574984,0.000574984,0.000484322,0.000484322,0.000484322,0.000574984,0.000574984,0.000574984,8.88908e-05,9.38942e-05,8.88908e-05,9.38942e-05,0,0,0,0,0,0,0,0,2.35212,2.35212,2.35212,2.35212,0.817052,0.817052,0.817052,0.817052,0.817052,0.817052,0.156803,0.156803,0,0,0,0
1447,1,312,16,304,0,423,8,407,0,6,574,4,0,566,0,631,57,8,627,51,0,11,0,25,14,0,0,0,0,0,0,0,0,0.00134868,0.00134868,0.00143953,0.00143953,0.00134868,0.00134868,0.00143953,0.00143953,0.000483753,0.000483753,0.000483753,0.000574245,0.000574245,0.000574245,0.000483753,0.000483753,0.000483753,0.000574245,0.000574245,0.000574245,8.88894e-05,9.38957e-05,8.88894e-05,9.38957e-05,0,0,0,0,0,0,0,0,2.35075,2.35075,2.35075,2.35075,0.816576,0.816576,0.816576,0.816576,0.816576,0.816576,0.156712,0.156712,0,0,0,0
1448,1,319,15,303,0,419,16,404,0,10,571,1,0,569,0,638,59,2,637,49,0,11,0,25,14,0,0,0,0,0,0,0,0,0.00134824,0.00134824,0.00143663,0.00143663,0.00134824,0.00134824,0.00143663,0.00143663,0.000483631,0.000483631,0.000483631,0.000573545,0.000573545,0.000573545,0.000483631,0.000483631,0.000483631,0.000573545,0.000573545,0.000573545,8.90097e-05,9.37619e-05,8.90097e-05,9.37619e-05,0,0,0,0,0,0,0,0,2.34458,2.34458,2.34458,2.34458,0.814434,0.814434,0.814434,0.814434,0.814434,0.814434,0.156301,0.156301,0,0,0,0
1449,1,319,15,303,0,419,16,404,0,10,571,1,0,569,0,638,59,2,637,49,0,11,0,25,14,0,0,0,0,0,0,0,0,0.00135216,0.00135216,0.00143651,0.00143651,0.00135216,0.00135216,0.00143651,0.00143651,0.000484767,0.000484767,0.000484767,0.000574551,0.000574551,0.000574551,0.000484767,0.000484767,0.000484767,0.000574551,0.000574551,0.000574551,8.90643e-05,9.37014e-05,8.90643e-05,9.37014e-05,0,0,0,0,0,0,0,0,2.34869,2.34869,2.34869,2.34869,0.815862,0.815862,0.815862,0.815862,0.815862,0.815862,0.156575,0.156575,0,0,0,0
1450,1,319,15,303,0,419,16,404,0,10,571,1,0,569,0,638,59,2,637,49,0,11,0,25,14,0,0,0,0,0,0,0,0,0.00135374,0.00135374,0.00143727,0.00143727,0.00135374,0.00135374,0.00143727,0.00143727,0.000485326,0.000485326,0.000485326,0.000575151,0.000575151,0.000575151,0.000485326,0.000485326,0.000485326,0.000575151,0.000575151,0.000575151,8.90681e-05,9.36971e-05,8.90681e-05,9.36971e-05,0,0,0,0,0,0,0,0,2.3528,2.3528,2.3528,2.3528,0.81729,0.81729,0.81729,0.81729,0.81729,0.81729,0.156849,0.156849,0,0,0,0
1451,1,319,15,303,0,419,16,404,0,10,571,1,0,569,0,638,59,2,637,49,0,11,0,25,14,0,0,0,0,0,0,0,0,0.00135607,0.00135607,0.00143472,0.00143472,0.00135607,0.00135607,0.00143472,0.00143472,0.000485915,0.000485915,0.000485915,0.000574481,0.000574481,0.000574481,0.000485915,0.000485915,0.000485915,0.000574481,0.000574481,0.000574481,8.92177e-05,9.35321e-05,8.92177e-05,9.35321e-05,0,0,0,0,0,0,0,0,2.35006,2.35006,2.35006,2.35006,0.816338,0.816338,0.816338,0.816338,0.816338,0.816338,0.156666,0.156666,0,0,0,0
1452,1,319,15,303,0,419,16,404,0,10,571,1,0,569,0,638,59,2,637,49,0,11,0,25,14,0,0,0,0,0,0,0,0,0.00135842,0.00135842,0.00143297,0.00143297,0.00135842,0.00135842,0.00143297,0.00143297,0.000486495,0.000486495,0.000486495,0.000573674,0.000573674,0.000573674,0.000486495,0.000486495,0.000486495,0.000573674,0.000573674,0.000573674,8.93195e-05,9.34206e-05,8.93195e-05,9.34206e-05,0,0,0,0,0,0,0,0,2.35006,2.35006,2.35006,2.35006,0.816338,0.816338,0.816338,0.816338,0.816338,0.816338,0.156666,0.156666,0,0,0,0
1453,1,319,15,303,0,419,16,404,0,10,571,1,0,569,0,638,59,2,637,49,0,11,0,25,14,0,0,0,0,0,0,0,0,0.00135412,0.00135412,0.00143777,0.00143777,0.00135412,0.00135412,0.00143777,0.00143777,0.000484615,0.000484615,0.000484615,0.000576678,0.000576678,0.000576678,0.000484615,0.000484615,0.000484615,0.000576678,0.000576678,0.000576678,8.91929e-05,9.35594e-05,8.91929e-05,9.35594e-05,0,0,0,0,0,0,0,0,2.35075,2.35075,2.35075,2.35075,0.816576,0.816576,0.816576,0.816576,0.816576,0.816576,0.156712,0.156712,0,0,0,0
1454,1,319,15,303,0,419,16,404,0,10,571,1,0,569,0,638,59,2,637,49,0,11,0,25,14,0,0,0,0,0,0,0,0,0.00135337,0.00135337,0.00144204,0.00144204,0.00135337,0.00135337,0.00144204,0.00144204,0.000484886,0.000484886,0.000484886,0.000577278,0.000577278,0.000577278,0.000484886,0.000484886,0.000484886,0.000577278,0.000577278,0.000577278,8.90953e-05,9.3667e-05,8.90953e-05,9.3667e-05,0,0,0,0,0,0,0,0,2.35486,2.35486,2.35486,2.35486,0.818003,0.818003,0.818003,0.818003,0.818003,0.818003,0.156986,0.156986,0,0,0,0
1455,1,314,16,299,0,419,15,403,0,7,577,3,0,574,0,640,55,3,637,48,0,11,0,25,14,0,0,0,0,0,0,0,0,0.00135297,0.00135297,0.00144074,0.00144074,0.00135297,0.00135297,0.00144074,0.00144074,0.000484458,0.000484458,0.000484458,0.000575486,0.000575486,0.000575486,0.000484458,0.000484458,0.000484458,0.000575486,0.000575486,0.000575486,8.912e-05,9.36398e-05,8.912e-05,9.36398e-05,0,0,0,0,0,0,0,0,2.35417,2.35417,2.35417,2.35417,0.817765,0.817765,0.817765,0.817765,0.817765,0.817765,0.15694,0.15694,0,0,0,0
1456,1,314,16,299,0,419,15,403,0,7,577,3,0,574,0,640,55,3,637,48,0,11,0,25,14,0,0,0,0,0,0,0,0,0.00135414,0.00135414,0.00143852,0.00143852,0.00135414,0.00135414,0.00143852,0.00143852,0.00048575,0.00048575,0.00048575,0.000574441,0.000574441,0.000574441,0.00048575,0.00048575,0.00048575,0.000574441,0.000574441,0.000574441,8.91459e-05,9.36112e-05,8.91459e-05,9.36112e-05,0,0,0,0,0,0,0,0,2.35486,2.35486,2.35486,2.35486,0.818003,0.818003,0.818003,0.818003,0.818003,0.818003,0.156986,0.156986,0,0,0,0
1457,1,314,16,299,0,419,15,403,0,7,577,3,0,574,0,640,55,3,637,48,0,11,0,25,14,0,0,0,0,0,0,0,0,0.00135495,0.00135495,0.00143664,0.00143664,0.00135495,0.00135495,0.00143664,0.00143664,0.000485733,0.000485733,0.000485733,0.000574636,0.000574636,0.000574636,0.000485733,0.000485733,0.000485733,0.000574636,0.000574636,0.000574636,8.92002e-05,9.35514e-05,8.92002e-05,9.35514e-05,0,0,0,0,0,0,0,0,2.35897,2.35897,2.35897,2.35897,0.819431,0.819431,0.819431,0.819431,0.819431,0.819431,0.15726,0.15726,0,0,0,0
1458,1,314,16,299,0,419,15,403,0,7,577,3,0,574,0,640,55,3,637,48,0,11,0,25,14,0,0,0,0,0,0,0,0,0.00135185,0.00135185,0.0014366,0.0014366,0.00135185,0.00135185,0.0014366,0.0014366,0.000484579,0.000484579,0.000484579,0.00057497,0.00057497,0.00057497,0.000484579,0.000484579,0.000484579,0.00057497,0.00057497,0.00057497,8.90499e-05,9.37172e-05,8.90499e-05,9.37172e-05,0,0,0,0,0,0,0,0,2.36034,2.36034,2.36034,2.36034,0.819907,0.819907,0.819907,0.819907,0.819907,0.819907,0.157351,0.157351,0,0,0,0
1459,1,314,16,299,0,419,15,403,0,7,577,3,0,574,0,640,55,3,637,48,0,11,0,25,14,0,0,0,0,0,0,0,0,0.00134992,0.00134992,0.00143706,0.00143706,0.00134992,0.00134992,0.00143706,0.00143706,0.000483866,0.000483866,0.000483866,0.000575206,0.000575206,0.000575206,0.000483866,0.000483866,0.000483866,0.000575206,0.000575206,0.000575206,8.89737e-05,9.38018e-05,8.89737e-05,9.38018e-05,0,0,0,0,0,0,0,0,2.35965,2.35965,2.35965,2.35965,0.819669,0.819669,0.819669,0.819669,0.819669,0.819669,0.157306,0.157306,0,0,0,0
1460,1,314,16,299,0,419,15,403,0,7,577,3,0,574,0,640,55,3,637,48,0,11,0,25,14,0,0,0,0,0,0,0,0,0.00135033,0.00135033,0.00143915,0.00143915,0.00135033,0.00135033,0.00143915,0.00143915,0.000484282,0.000484282,0.000484282,0.000576851,0.000576851,0.000576851,0.000484282,0.000484282,0.000484282,0.000576851,0.000576851,0.000576851,8.90525e-05,9.37144e-05,8.90525e-05,9.37144e-05,0,0,0,0,0,0,0,0,2.36308,2.36308,2.36308,2.36308,0.820858,0.820858,0.820858,0.820858,0.820858,0.820858,0.157534,0.157534,0,0,0,0
1461,1,314,16,299,0,419,15,403,0,7,577,3,0,574,0,640,55,3,637,48,0,11,0,25,14,0,0,0,0,0,0,0,0,0.00134845,0.00134845,0.00144294,0.00144294,0.00134845,0.00134845,0.00144294,0.00144294,0.000483838,0.000483838,0.000483838,0.000578835,0.000578835,0.000578835,0.000483838,0.000483838,0.000483838,0.000578835,0.000578835,0.000578835,8.89316e-05,9.38487e-05,8.89316e-05,9.38487e-05,0,0,0,0,0,0,0,0,2.36787,2.36787,2.36787,2.36787,0.822524,0.822524,0.822524,0.822524,0.822524,0.822524,0.157854,0.157854,0,0,0,0
1462,1,312,21,301,0,419,11,398,0,1,578,1,0,573,0,641,51,5,640,50,0,11,0,25,14,0,0,0,0,0,0,0,0,0.00135075,0.00135075,0.00144207,0.00144207,0.00135075,0.00135075,0.00144207,0.00144207,0.000484122,0.000484122,0.000484122,0.000578428,0.000578428,0.000578428,0.000484122,0.000484122,0.000484122,0.000578428,0.000578428,0.000578428,8.90319e-05,9.37373e-05,8.90319e-05,9.37373e-05,0,0,0,0,0,0,0,0,2.36787,2.36787,2.36787,2.36787,0.822524,0.822524,0.822524,0.822524,0.822524,0.822524,0.157854,0.157854,0,0,0,0
1463,1,312,21,301,0,419,11,398,0,1,578,1,0,573,0,641,51,5,640,50,0,11,0,25,14,0,0,0,0,0,0,0,0,0.00135119,0.00135119,0.00144406,0.00144406,0.00135119,0.00135119,0.00144406,0.00144406,0.000484527,0.000484527,0.000484527,0.000579526,0.000579526,0.000579526,0.000484527,0.000484527,0.000484527,0.000579526,0.000579526,0.000579526,8.91129e-05,9.36476e-05,8.91129e-05,9.36476e-05,0,0,0,0,0,0,0,0,2.37404,2.37404,2.37404,2.37404,0.824665,0.824665,0.824665,0.824665,0.824665,0.824665,0.158264,0.158264,0,0,0,0
1464,1,312,21,301,0,419,11,398,0,1,578,1,0,573,0,641,51,5,640,50,0,11,0,25,14,0,0,0,0,0,0,0,0,0.00135,0.00135,0.00144378,0.00144378,0.00135,0.00135,0.00144378,0.00144378,0.000483833,0.000483833,0.000483833,0.000580395,0.000580395,0.000580395,0.000483833,0.000483833,0.000483833,0.000580395,0.000580395,0.000580395,8.90332e-05,9.37358e-05,8.90332e-05,9.37358e-05,0,0,0,0,0,0,0,0,2.36924,2.36924,2.36924,2.36924,0.823,0.823,0.823,0.823,0.823,0.823,0.157945,0.157945,0,0,0,0
1465,1,312,21,301,0,419,11,398,0,1,578,1,0,573,0,641,51,5,640,50,0,11,0,25,14,0,0,0,0,0,0,0,0,0.00134683,0.00134683,0.0014441,0.0014441,0.00134683,0.00134683,0.0014441,0.0014441,0.000482726,0.000482726,0.000482726,0.000580091,0.000580091,0.000580091,0.000482726,0.000482726,0.000482726,0.000580091,0.000580091,0.000580091,8.89235e-05,9.38577e-05,8.89235e-05,9.38577e-05,0,0,0,0,0,0,0,0,2.35965,2.35965,2.35965,2.35965,0.819669,0.819669,0.819669,0.819669,0.819669,0.819669,0.157306,0.157306,0,0,0,0
1466,1,312,21,301,0,419,11,398,0,1,578,1,0,573,0,641,51,5,640,50,0,11,0,25,14,0,0,0,0,0,0,0,0,0.0013511,0.0013511,0.00144002,0.00144002,0.0013511,0.0013511,0.00144002,0.00144002,0.000484282,0.000484282,0.000484282,0.000578477,0.000578477,0.000578477,0.000484282,0.000484282,0.000484282,0.000578477,0.000578477,0.000578477,8.91029e-05,9.36587e-05,8.91029e-05,9.36587e-05,0,0,0,0,0,0,0,0,2.36308,2.36308,2.36308,2.36308,0.820858,0.820858,0.820858,0.820858,0.820858,0.820858,0.157534,0.157534,0,0,0,0
1467,1,312,21,301,0,419,11,398,0,1,578,1,0,573,0,641,51,5,640,50,0,11,0,25,14,0,0,0,0,0,0,0,0,0.00135226,0.00135226,0.00143961,0.00143961,0.00135226,0.00135226,0.00143961,0.00143961,0.000484714,0.000484714,0.000484714,0.000578717,0.000578717,0.000578717,0.000484714,0.000484714,0.000484714,0.000578717,0.000578717,0.000578717,8.92285e-05,9.35203e-05,8.92285e-05,9.35203e-05,0,0,0,0,0,0,0,0,2.36239,2.36239,2.36239,2.36239,0.820621,0.820621,0.820621,0.820621,0.820621,0.820621,0.157488,0.157488,0,0,0,0
