Time,NodeID,Genome,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_IMMATURE,STATE_LARVA,STATE_EGG,AvgOocystDurationDays,AvgNumSporozoitesPerVector,NumVectorsWithSporozoites_C*,NumVectorsWithSporozoites_G*,NumVectorsWithSporozoites_Other
771,340461476,X-a2:X-a2,1914,101,831,982,1218,30011,40580,16,44523,150,58,0
772,340461476,X-a1:X-a1,1850,93,825,932,1234,31204,42620,16,29979.3,135,66,0
772,340461476,X-a1:X-a2,3856,223,1655,1978,2570,62670,83990,16,45614.2,343,141,0
772,340461476,X-a2:X-a2,1875,104,813,958,1182,30063,39030,16,47327.9,157,62,0
773,340461476,X-a1:X-a1,1838,106,816,916,1248,31406,39475,16,33391.6,155,80,0
773,340461476,X-a1:X-a2,3895,236,1648,2011,2581,62789,79410,16,44358.3,365,162,0
773,340461476,X-a2:X-a2,1879,99,831,949,1192,30085,41015,16,46221.8,147,61,0
774,340461476,X-a1:X-a1,1826,110,797,919,1242,31341,38550,16,31880.5,159,84,0
774,340461476,X-a1:X-a2,3911,219,1661,2031,2544,62481,80420,16,45679.8,340,157,0
774,340461476,X-a2:X-a2,1876,99,828,949,1212,30212,40590,16,46318.4,146,62,0
775,340461476,X-a1:X-a1,1832,106,822,904,1270,31135,44885,16,31364.2,155,82,0
775,340461476,X-a1:X-a2,3871,213,1657,2001,2564,62481,84070,16,44750.2,330,160,0
775,340461476,X-a2:X-a2,1856,104,811,941,1222,30509,39985,16,42827,158,72,0
776,340461476,X-a1:X-a1,1898,107,849,942,1261,31304,39560,16,31914.6,156,90,0
776,340461476,X-a1:X-a2,3834,200,1652,1982,2558,62397,80130,16,46296.9,313,151,0
776,340461476,X-a2:X-a2,1833,101,802,930,1248,30354,40590,16,43829.7,156,74,0
777,340461476,X-a1:X-a1,1872,114,838,920,1296,31148,38995,16,30504.9,166,89,0
777,340461476,X-a1:X-a2,3869,211,1660,1998,2574,62574,82240,16,44566.4,330,158,0
777,340461476,X-a2:X-a2,1830,104,767,959,1232,30630,39225,16,43169.4,163,77,0
778,340461476,X-a1:X-a1,1896,118,869,909,1312,31020,44590,16,30748.5,175,87,0
778,340461476,X-a1:X-a2,3864,191,1690,1983,2627,62747,82530,16,46089.3,295,144,0
778,340461476,X-a2:X-a2,1842,103,778,961,1241,30567,39440,16,44507,160,81,0
779,340461476,X-a1:X-a1,1909,120,848,941,1258,31333,38320,16,29249.9,183,87,0
779,340461476,X-a1:X-a2,3900,210,1693,1997,2617,62641,78920,16,45477.8,323,157,0
779,340461476,X-a2:X-a2,1824,104,766,954,1225,30515,40120,16,49166.7,164,82,0
780,340461476,X-a1:X-a1,1909,111,842,956,1262,31342,41870,16,29091.6,170,89,0
780,340461476,X-a1:X-a2,3901,204,1734,1963,2644,62602,81490,16,45521.4,317,167,0
780,340461476,X-a2:X-a2,1801,107,780,914,1229,30750,38920,16,52469.1,168,91,0
781,340461476,X-a1:X-a1,1919,115,832,972,1258,31361,46015,16,29173.8,176,84,0
781,340461476,X-a1:X-a2,3899,195,1748,1956,2561,62551,83670,16,44844.3,302,149,0
781,340461476,X-a2:X-a2,1803,104,804,895,1249,30686,40095,16,51767.7,164,88,0
782,340461476,X-a1:X-a1,1931,118,821,992,1283,31618,38460,16,33119.7,181,91,0
782,340461476,X-a1:X-a2,3878,191,1729,1958,2588,62413,77270,16,44710.3,290,150,0
782,340461476,X-a2:X-a2,1814,97,826,891,1292,30516,40090,16,51352.9,147,84,0
783,340461476,X-a1:X-a1,1902,102,842,958,1291,31490,42205,16,33781.4,160,73,0
783,340461476,X-a1:X-a2,3862,190,1752,1920,2607,62444,79600,16,43830.4,288,141,0
783,340461476,X-a2:X-a2,1810,92,841,877,1313,30696,39635,16,52453.7,144,77,0
784,340461476,X-a1:X-a1,1916,105,840,971,1314,31789,44760,16,32321.8,167,78,0
784,340461476,X-a1:X-a2,3912,192,1734,1986,2518,62283,80770,16,44877.9,294,144,0
784,340461476,X-a2:X-a2,1826,92,832,902,1285,30655,39050,16,50554.8,147,78,0
785,340461476,X-a1:X-a1,1922,116,856,950,1346,31892,40465,16,33152.2,181,83,0
785,340461476,X-a1:X-a2,3884,186,1765,1933,2519,62225,77890,16,47385.3,290,145,0
785,340461476,X-a2:X-a2,1826,85,816,925,1194,30523,39145,16,49970.7,133,66,0
786,340461476,X-a1:X-a1,1919,118,823,978,1335,31974,43870,16,33030.9,183,84,0
786,340461476,X-a1:X-a2,3904,196,1745,1963,2549,62297,82090,16,46447,301,153,0
786,340461476,X-a2:X-a2,1828,89,795,944,1180,30526,39000,16,49540.4,137,69,0
787,340461476,X-a1:X-a1,1924,117,852,955,1341,32163,42440,16,31032.6,184,87,0
787,340461476,X-a1:X-a2,3910,198,1719,1993,2590,62108,80260,16,44804.1,289,156,0
787,340461476,X-a2:X-a2,1858,86,808,964,1167,30469,39860,16,51157.2,129,67,0
788,340461476,X-a1:X-a1,1946,111,849,986,1300,32216,40380,16,33220.1,170,83,0
788,340461476,X-a1:X-a2,3867,195,1701,1971,2673,62137,81110,16,43682,281,153,0
788,340461476,X-a2:X-a2,1843,96,790,957,1164,30500,41070,16,48928.4,143,78,0
789,340461476,X-a1:X-a1,1952,115,860,977,1311,32092,42095,16,33116.1,171,84,0
789,340461476,X-a1:X-a2,3860,187,1667,2006,2652,61955,80750,16,43178.4,266,139,0
789,340461476,X-a2:X-a2,1844,94,798,952,1230,30559,38575,16,48753.8,144,72,0
790,340461476,X-a1:X-a1,1979,116,869,994,1311,32185,44285,16,33764,177,83,0
790,340461476,X-a1:X-a2,3893,198,1671,2024,2575,61913,82780,16,43023.7,288,145,0
790,340461476,X-a2:X-a2,1843,97,795,951,1237,30466,41015,16,49415.8,153,69,0
791,340461476,X-a1:X-a1,1948,117,861,970,1299,32306,40080,16,33710.2,174,86,0
791,340461476,X-a1:X-a2,3957,192,1726,2039,2564,61960,82480,16,42414.6,273,148,0
791,340461476,X-a2:X-a2,1854,96,828,930,1257,30570,43520,16,51121.2,148,60,0
792,340461476,X-a1:X-a1,1953,118,859,976,1318,32066,43260,16,34731.4,180,91,0
792,340461476,X-a1:X-a2,3937,182,1729,2026,2558,61890,78080,16,42982.2,253,143,0
792,340461476,X-a2:X-a2,1828,101,791,936,1307,30695,38180,16,51192.3,154,71,0
793,340461476,X-a1:X-a1,1948,118,847,983,1247,32147,44540,16,36246.2,178,83,0
793,340461476,X-a1:X-a2,3919,183,1761,1975,2564,61874,80920,16,42794.5,254,143,0
793,340461476,X-a2:X-a2,1840,102,775,963,1263,30489,39960,16,52919.9,157,72,0
794,340461476,X-a1:X-a1,1946,119,844,983,1257,32324,39695,16,35112,179,75,0
794,340461476,X-a1:X-a2,3878,196,1706,1976,2546,61625,84860,16,42732.7,277,150,0
794,340461476,X-a2:X-a2,1832,97,769,966,1236,30417,44045,16,51892.9,147,62,0
795,340461476,X-a1:X-a1,1960,119,867,974,1260,31972,43450,16,35550.1,178,77,0
795,340461476,X-a1:X-a2,3884,204,1730,1950,2544,61638,80470,16,42176.9,288,148,0
795,340461476,X-a2:X-a2,1848,97,783,968,1228,30596,39140,16,49422.6,146,63,0
796,340461476,X-a1:X-a1,1932,112,862,958,1223,32244,42315,16,35867.1,165,71,0
796,340461476,X-a1:X-a2,3868,213,1683,1972,2528,61612,80080,16,43971.7,303,154,0
796,340461476,X-a2:X-a2,1844,103,788,953,1225,30533,39625,16,47812.8,155,65,0
797,340461476,X-a1:X-a1,1866,109,864,893,1258,32217,40275,16,36613.4,161,69,0
797,340461476,X-a1:X-a2,3835,203,1685,1947,2565,61426,82350,16,44262.7,293,150,0
797,340461476,X-a2:X-a2,1829,104,780,945,1285,30585,42175,16,45780.5,154,67,0
798,340461476,X-a1:X-a1,1896,106,858,932,1286,31992,42535,16,36416.2,160,66,0
798,340461476,X-a1:X-a2,3814,204,1681,1929,2551,61579,80310,16,43704,293,151,0
798,340461476,X-a2:X-a2,1842,111,777,954,1263,30763,38675,16,46770.9,167,80,0
799,340461476,X-a1:X-a1,1947,98,861,988,1265,32069,41945,16,35037.4,144,60,0
799,340461476,X-a1:X-a2,3830,197,1681,1952,2510,61529,81110,16,44089.5,287,136,0
799,340461476,X-a2:X-a2,1854,113,781,960,1324,30684,38845,16,45976,166,82,0
800,340461476,X-a1:X-a1,1881,105,842,934,1324,32183,40135,16,38145.4,154,62,0
800,340461476,X-a1:X-a2,3837,187,1731,1919,2535,61764,82990,16,44465.3,272,126,0
800,340461476,X-a2:X-a2,1860,105,783,972,1282,30631,43155,16,46859.3,156,77,0
801,340461476,X-a1:X-a1,1865,99,829,937,1372,31955,40190,16,39170.5,148,59,0
801,340461476,X-a1:X-a2,3811,192,1686,1933,2553,61597,79460,16,43527.5,286,119,0
801,340461476,X-a2:X-a2,1906,96,797,1013,1228,30783,39270,16,43000.4,142,67,0
802,340461476,X-a1:X-a1,1857,97,800,960,1323,31955,41610,16,37967.7,155,56,0
802,340461476,X-a1:X-a2,3806,185,1653,1968,2568,61477,79920,16,42333.3,278,113,0
802,340461476,X-a2:X-a2,1898,100,805,993,1272,30729,39490,16,43277,144,58,0
803,340461476,X-a1:X-a1,1870,101,808,961,1330,31875,39730,16,35539.8,160,58,0
803,340461476,X-a1:X-a2,3730,188,1638,1904,2638,61500,82350,16,44030.7,292,123,0
803,340461476,X-a2:X-a2,1930,98,805,1027,1218,30792,41760,16,42719,135,62,0
804,340461476,X-a1:X-a1,1881,99,794,988,1374,31576,38290,16,35680,154,59,0
804,340461476,X-a1:X-a2,3749,182,1634,1933,2628,61711,79340,16,42897.3,273,118,0
804,340461476,X-a2:X-a2,1918,97,807,1014,1236,31001,40810,16,43301.8,141,63,0
805,340461476,X-a1:X-a1,1878,98,785,995,1353,31349,39060,16,35783,154,58,0
805,340461476,X-a1:X-a2,3726,185,1583,1958,2594,61831,79700,16,41604.3,281,115,0
805,340461476,X-a2:X-a2,1881,97,794,990,1300,31062,42460,16,42925.2,146,62,0
806,340461476,X-a1:X-a1,1856,97,789,970,1407,31282,39185,16,36518.8,151,53,0
806,340461476,X-a1:X-a2,3762,180,1596,1986,2561,61872,79000,16,42639.3,280,114,0
806,340461476,X-a2:X-a2,1892,94,793,1005,1294,31157,39595,16,45674.4,144,58,0
807,340461476,X-a1:X-a1,1896,92,784,1020,1431,31297,38655,16,37323.2,141,57,0
807,340461476,X-a1:X-a2,3768,191,1572,2005,2565,61880,79940,16,39840.3,288,116,0
807,340461476,X-a2:X-a2,1877,99,803,975,1300,31424,41645,16,46839.5,151,55,0
808,340461476,X-a1:X-a1,1938,89,769,1080,1374,31199,39115,16,38546.7,136,50,0
808,340461476,X-a1:X-a2,3743,191,1574,1978,2569,61976,80340,16,40173.6,286,110,0
808,340461476,X-a2:X-a2,1895,89,821,985,1273,31525,41425,16,50186.8,135,50,0
809,340461476,X-a1:X-a1,1928,99,790,1039,1401,31028,39880,16,35427.4,152,53,0
809,340461476,X-a1:X-a2,3790,179,1592,2019,2569,61937,79530,16,41408.7,269,104,0
809,340461476,X-a2:X-a2,1919,81,835,1003,1212,31536,38530,16,50562.2,124,39,0
810,340461476,X-a1:X-a1,1981,100,795,1086,1353,31171,38870,16,33162.1,154,50,0
810,340461476,X-a1:X-a2,3804,183,1583,2038,2571,62095,81600,16,41647.2,285,110,0
810,340461476,X-a2:X-a2,1939,86,834,1019,1176,31423,40590,16,50982.2,129,39,0
811,340461476,X-a1:X-a1,2028,100,799,1129,1316,31095,40790,16,35390.1,155,46,0
811,340461476,X-a1:X-a2,3813,181,1586,2046,2537,62080,79890,16,41238.3,291,116,0
811,340461476,X-a2:X-a2,1924,88,831,1005,1187,31569,43300,16,53717,141,45,0
812,340461476,X-a1:X-a1,2023,106,821,1096,1353,30971,42080,16,34432.9,166,52,0
812,340461476,X-a1:X-a2,3829,181,1610,2038,2486,62022,81830,16,40541.3,286,122,0
812,340461476,X-a2:X-a2,1912,88,830,994,1168,31755,40850,16,52951.1,144,45,0
813,340461476,X-a1:X-a1,2014,96,839,1079,1383,30967,41180,16,37772.8,151,57,0
813,340461476,X-a1:X-a2,3825,184,1623,2018,2500,62087,83480,16,41160.1,292,121,0
813,340461476,X-a2:X-a2,1882,90,808,984,1208,31586,41160,16,52272.4,149,44,0
814,340461476,X-a1:X-a1,2014,97,842,1075,1340,31022,41730,16,38312.5,150,60,0
814,340461476,X-a1:X-a2,3853,199,1634,2020,2487,62223,82230,16,41172.9,313,129,0
814,340461476,X-a2:X-a2,1821,93,779,949,1218,31491,43380,16,50700.9,151,44,0
815,340461476,X-a1:X-a1,1995,91,858,1046,1344,31057,44110,16,39548.8,139,51,0
815,340461476,X-a1:X-a2,3838,199,1672,1967,2488,62141,83560,16,42249.9,308,125,0
815,340461476,X-a2:X-a2,1821,97,791,933,1228,31651,40810,16,50618,155,55,0
816,340461476,X-a1:X-a1,1991,86,863,1042,1358,31103,39475,16,36367.7,131,48,0
816,340461476,X-a1:X-a2,3772,193,1681,1898,2550,61978,79260,16,43670.3,299,115,0
816,340461476,X-a2:X-a2,1810,94,789,927,1238,31541,39385,16,48549.6,151,56,0
817,340461476,X-a1:X-a1,2015,85,873,1057,1323,31162,41630,16,34346,126,52,0
817,340461476,X-a1:X-a2,3744,188,1630,1926,2548,62122,82150,16,44388.6,293,110,0
817,340461476,X-a2:X-a2,1823,88,784,951,1243,31467,41880,16,46680,138,45,0
818,340461476,X-a1:X-a1,2005,82,895,1028,1351,31135,42915,16,32635.2,120,44,0
818,340461476,X-a1:X-a2,3703,190,1574,1939,2554,62167,83240,16,44551.2,293,120,0
818,340461476,X-a2:X-a2,1812,90,793,929,1230,31457,39325,16,47926.5,141,51,0
819,340461476,X-a1:X-a1,2025,87,886,1052,1338,31209,39755,16,32651.9,126,44,0
819,340461476,X-a1:X-a2,3719,186,1608,1925,2581,62256,80580,16,44373.2,279,117,0
819,340461476,X-a2:X-a2,1820,97,785,938,1243,31175,38245,16,46222.9,150,54,0
820,340461476,X-a1:X-a1,2010,92,879,1039,1313,31211,41340,16,31903,131,46,0
820,340461476,X-a1:X-a2,3738,189,1621,1928,2580,62390,80370,16,44522.3,277,123,0
820,340461476,X-a2:X-a2,1828,101,788,939,1304,31032,39310,16,44980.4,153,57,0
821,340461476,X-a1:X-a1,2025,99,873,1053,1307,31216,44505,16,30983.1,147,50,0
821,340461476,X-a1:X-a2,3756,194,1617,1945,2545,62558,83360,16,43390.5,286,127,0
821,340461476,X-a2:X-a2,1890,109,800,981,1236,30971,39955,16,45217.3,168,59,0
822,340461476,X-a1:X-a1,1996,96,881,1019,1276,31452,40015,16,32598.8,147,58,0
822,340461476,X-a1:X-a2,3778,210,1611,1957,2554,62801,78660,16,42642.9,311,140,0
822,340461476,X-a2:X-a2,1849,107,809,933,1278,30859,39405,16,44614.5,164,68,0
823,340461476,X-a1:X-a1,1974,91,895,988,1299,31519,40940,16,32696.1,140,61,0
823,340461476,X-a1:X-a2,3811,203,1620,1988,2569,62599,80840,16,41836.9,299,130,0
823,340461476,X-a2:X-a2,1856,100,816,940,1271,30765,39160,16,45661.7,157,67,0
824,340461476,X-a1:X-a1,1957,84,895,978,1321,31625,44045,16,34131.5,128,52,0
824,340461476,X-a1:X-a2,3817,200,1632,1985,2547,62441,83470,16,42346.6,299,118,0
824,340461476,X-a2:X-a2,1867,98,808,961,1277,30628,39705,16,45939,149,72,0
825,340461476,X-a1:X-a1,1981,89,889,1003,1325,31891,40455,16,33327.4,131,61,0
825,340461476,X-a1:X-a2,3855,200,1652,2003,2558,62506,83090,16,40602.5,296,125,0
825,340461476,X-a2:X-a2,1828,93,813,922,1309,30513,39235,16,44179.7,141,72,0
826,340461476,X-a1:X-a1,1966,93,876,997,1312,31701,42240,16,30802.3,138,57,0
826,340461476,X-a1:X-a2,3864,201,1664,1999,2611,62465,81130,16,39725.1,300,133,0
826,340461476,X-a2:X-a2,1846,98,798,950,1321,30387,39570,16,45715.7,148,77,0
827,340461476,X-a1:X-a1,2003,94,865,1044,1261,31946,42600,16,30629.7,143,58,0
827,340461476,X-a1:X-a2,3872,200,1643,2029,2607,62433,82310,16,40452.8,300,128,0
827,340461476,X-a2:X-a2,1828,99,780,949,1362,30253,38550,16,43594.4,147,80,0
828,340461476,X-a1:X-a1,1969,111,850,1008,1297,31971,40915,16,32814.5,170,67,0
828,340461476,X-a1:X-a2,3886,196,1641,2049,2621,62381,82030,16,39479.9,283,107,0
828,340461476,X-a2:X-a2,1869,93,786,990,1391,30148,39335,16,45204.7,132,75,0
829,340461476,X-a1:X-a1,1956,108,812,1036,1316,31851,42875,16,31154.5,166,66,0
829,340461476,X-a1:X-a2,3928,194,1653,2081,2610,62603,83260,16,39945.3,278,114,0
829,340461476,X-a2:X-a2,1902,91,793,1018,1369,30134,40745,16,48601.4,134,81,0
830,340461476,X-a1:X-a1,1962,107,819,1036,1255,31975,45055,16,29118.8,161,65,0
830,340461476,X-a1:X-a2,3892,200,1644,2048,2631,62526,84930,16,40502.2,292,116,0
830,340461476,X-a2:X-a2,1923,91,800,1032,1375,30103,40975,16,47107,141,72,0
831,340461476,X-a1:X-a1,1941,106,817,1018,1243,32139,41505,16,30394,163,70,0
831,340461476,X-a1:X-a2,3864,212,1626,2026,2639,62324,82310,16,41885.6,314,122,0
831,340461476,X-a2:X-a2,1917,86,793,1038,1395,29921,38245,16,44240.2,128,69,0
832,340461476,X-a1:X-a1,1984,106,827,1051,1248,32138,43435,16,29713.9,165,70,0
832,340461476,X-a1:X-a2,3884,221,1624,2039,2622,62399,82630,16,42251.6,328,135,0
832,340461476,X-a2:X-a2,1944,85,797,1062,1307,29859,41175,16,46755.1,125,70,0
833,340461476,X-a1:X-a1,1944,102,826,1016,1234,32203,43500,16,29115,158,67,0
833,340461476,X-a1:X-a2,3898,218,1633,2047,2582,62442,84040,16,43741.9,329,130,0
833,340461476,X-a2:X-a2,1932,89,804,1039,1316,29951,40500,16,41785.3,127,68,0
834,340461476,X-a1:X-a1,1921,99,841,981,1234,32107,40060,16,29739.8,160,71,0
834,340461476,X-a1:X-a2,3872,211,1634,2027,2610,62408,80560,16,46065.7,322,136,0
834,340461476,X-a2:X-a2,1957,93,822,1042,1324,29926,38720,16,40765.7,130,71,0
835,340461476,X-a1:X-a1,1946,98,849,999,1250,32091,43205,16,29311,160,73,0
835,340461476,X-a1:X-a2,3843,211,1625,2007,2583,62611,82930,16,45517.9,320,131,0
835,340461476,X-a2:X-a2,1962,84,803,1075,1268,30055,41545,16,38808.5,123,64,0
836,340461476,X-a1:X-a1,1967,95,861,1011,1256,31877,43020,16,26658.5,152,68,0
836,340461476,X-a1:X-a2,3827,214,1582,2031,2545,62227,86910,16,46550.6,336,144,0
836,340461476,X-a2:X-a2,1911,86,796,1029,1273,30049,42470,16,40575.5,128,67,0
837,340461476,X-a1:X-a1,1944,100,834,1010,1271,31852,38045,16,27921.1,153,68,0
837,340461476,X-a1:X-a2,3824,209,1580,2035,2540,62290,78380,16,45629.4,317,142,0
837,340461476,X-a2:X-a2,1905,91,789,1025,1273,30165,39235,16,39027,132,63,0
838,340461476,X-a1:X-a1,1882,103,816,963,1278,31692,42605,16,29397.2,153,72,0
838,340461476,X-a1:X-a2,3842,211,1562,2069,2503,62410,81400,16,44470.2,320,144,0
838,340461476,X-a2:X-a2,1882,89,758,1035,1229,30242,40635,16,40828.4,127,59,0
839,340461476,X-a1:X-a1,1876,108,816,952,1328,31630,42910,16,29457.7,158,74,0
839,340461476,X-a1:X-a2,3834,208,1572,2054,2464,62266,86240,16,45877.3,316,151,0
839,340461476,X-a2:X-a2,1891,82,765,1044,1263,30302,41490,16,41647.2,122,55,0
840,340461476,X-a1:X-a1,1915,115,829,971,1293,31595,38975,16,30468.7,166,81,0
840,340461476,X-a1:X-a2,3782,222,1551,2009,2505,62406,78950,16,44992,338,147,0
840,340461476,X-a2:X-a2,1882,86,758,1038,1297,30347,39515,16,42728.1,128,57,0
841,340461476,X-a1:X-a1,1899,112,825,962,1340,31482,41175,16,31957.7,164,81,0
841,340461476,X-a1:X-a2,3789,227,1559,2003,2556,62185,77870,16,43346.8,345,154,0
841,340461476,X-a2:X-a2,1887,83,780,1024,1256,30505,39055,16,44861.6,127,59,0
842,340461476,X-a1:X-a1,1901,109,846,946,1372,31570,41855,16,31480.1,155,71,0
842,340461476,X-a1:X-a2,3802,222,1559,2021,2505,62125,83110,16,43895.8,338,152,0
842,340461476,X-a2:X-a2,1856,90,768,998,1260,30598,42095,16,44679.4,137,62,0
843,340461476,X-a1:X-a1,1942,108,833,1001,1323,31571,39925,16,35095.8,156,70,0
843,340461476,X-a1:X-a2,3783,207,1546,2030,2567,62248,81280,16,42061,315,141,0
843,340461476,X-a2:X-a2,1884,90,776,1018,1199,30648,41575,16,46287.1,146,67,0
844,340461476,X-a1:X-a1,1939,115,829,995,1365,31503,42365,16,33895.7,164,70,0
844,340461476,X-a1:X-a2,3767,205,1503,2059,2566,62292,80310,16,43325.1,310,142,0
844,340461476,X-a2:X-a2,1913,92,794,1027,1152,30637,38745,16,42343.6,143,61,0
845,340461476,X-a1:X-a1,1963,98,820,1045,1356,31454,42135,16,33302.1,140,60,0
845,340461476,X-a1:X-a2,3790,191,1531,2068,2524,62402,81690,16,43364.4,287,123,0
845,340461476,X-a2:X-a2,1912,83,793,1036,1191,30537,42675,16,41646.1,128,60,0
846,340461476,X-a1:X-a1,1924,94,796,1034,1373,31563,39710,16,31150.6,133,56,0
846,340461476,X-a1:X-a2,3800,200,1528,2072,2501,62158,81760,16,42504.1,300,134,0
846,340461476,X-a2:X-a2,1902,89,782,1031,1181,30686,41270,16,41546.3,135,69,0
847,340461476,X-a1:X-a1,1917,93,773,1051,1369,31563,42540,16,31981.3,136,57,0
847,340461476,X-a1:X-a2,3843,201,1531,2111,2480,62362,83860,16,43003.4,306,142,0
847,340461476,X-a2:X-a2,1872,84,777,1011,1192,30770,39540,16,41069.3,127,70,0
848,340461476,X-a1:X-a1,1947,95,781,1071,1317,31555,41145,16,32938.3,142,59,0
848,340461476,X-a1:X-a2,3822,214,1514,2094,2513,62373,83090,16,43166.1,327,151,0
848,340461476,X-a2:X-a2,1846,73,800,973,1210,30496,42145,16,39764.8,104,59,0
849,340461476,X-a1:X-a1,1990,97,800,1093,1296,31505,40845,16,30870.5,142,55,0
849,340461476,X-a1:X-a2,3798,217,1512,2069,2542,62538,82060,16,41411.5,326,147,0
849,340461476,X-a2:X-a2,1846,73,795,978,1199,30628,40015,16,38409.7,101,58,0
850,340461476,X-a1:X-a1,1995,103,824,1068,1274,31537,41730,16,29944.1,150,54,0
850,340461476,X-a1:X-a2,3752,216,1502,2034,2583,62500,82860,16,41297.4,322,152,0
850,340461476,X-a2:X-a2,1849,75,791,983,1218,30608,38990,16,38413.9,105,50,0
851,340461476,X-a1:X-a1,2000,108,797,1095,1256,31508,41495,16,30867.1,151,61,0
851,340461476,X-a1:X-a2,3737,210,1498,2029,2584,62418,82180,16,42627.8,319,152,0
851,340461476,X-a2:X-a2,1841,79,757,1005,1223,30456,41145,16,41962.7,114,45,0
852,340461476,X-a1:X-a1,1979,113,793,1073,1273,31471,42685,16,29783,159,67,0
852,340461476,X-a1:X-a2,3772,197,1500,2075,2554,62571,80320,16,43116.5,300,136,0
852,340461476,X-a2:X-a2,1848,86,746,1016,1225,30592,39755,16,41664.7,128,49,0
853,340461476,X-a1:X-a1,1941,104,785,1052,1305,31466,40270,16,29454.5,145,62,0
853,340461476,X-a1:X-a2,3749,192,1491,2066,2580,62360,79690,16,43826.6,288,126,0
853,340461476,X-a2:X-a2,1811,88,731,992,1261,30684,37480,16,40804.7,130,53,0
854,340461476,X-a1:X-a1,1909,98,776,1035,1347,31680,41225,16,32204.9,147,59,0
854,340461476,X-a1:X-a2,3722,186,1464,2072,2574,62567,82590,16,46135.7,277,118,0
854,340461476,X-a2:X-a2,1867,85,729,1053,1262,30689,41005,16,40648.2,124,51,0
855,340461476,X-a1:X-a1,1929,102,786,1041,1365,31799,42540,16,31711.8,152,65,0
855,340461476,X-a1:X-a2,3718,183,1442,2093,2578,62424,79970,16,45479.5,271,117,0
855,340461476,X-a2:X-a2,1869,88,720,1061,1237,30641,40530,16,41297.1,126,56,0
856,340461476,X-a1:X-a1,1909,109,760,1040,1376,31780,40845,16,31696.5,160,71,0
856,340461476,X-a1:X-a2,3677,171,1442,2064,2637,62355,78860,16,44650.8,252,108,0
856,340461476,X-a2:X-a2,1874,80,725,1069,1282,30747,38975,16,38166.4,112,42,0
857,340461476,X-a1:X-a1,1951,106,768,1077,1355,32011,41010,16,30453.3,149,68,0
857,340461476,X-a1:X-a2,3713,170,1452,2091,2668,62394,80960,16,42969.7,248,102,0
857,340461476,X-a2:X-a2,1904,78,734,1092,1285,30758,39590,16,37275.1,109,45,0
858,340461476,X-a1:X-a1,1978,106,777,1095,1301,31792,41250,16,30062.8,149,67,0
858,340461476,X-a1:X-a2,3782,166,1470,2146,2604,62390,82770,16,42928,245,96,0
858,340461476,X-a2:X-a2,1910,82,745,1083,1268,30704,40680,16,37888.6,120,55,0
859,340461476,X-a1:X-a1,1985,106,780,1099,1289,31749,38305,16,29565.4,147,71,0
859,340461476,X-a1:X-a2,3811,166,1491,2154,2618,62367,79340,16,40713.5,245,95,0
859,340461476,X-a2:X-a2,1891,84,747,1060,1308,30719,40895,16,37309.5,125,53,0
860,340461476,X-a1:X-a1,1960,108,789,1063,1258,31646,42465,16,31560.6,157,70,0
860,340461476,X-a1:X-a2,3805,160,1479,2166,2621,62241,83540,16,38879.4,234,89,0
860,340461476,X-a2:X-a2,1926,86,763,1077,1246,30950,40475,16,38244,128,49,0
861,340461476,X-a1:X-a1,1938,100,806,1032,1288,31660,40865,16,31820.2,150,59,0
861,340461476,X-a1:X-a2,3774,150,1480,2144,2580,62452,83140,16,40741.5,228,88,0
861,340461476,X-a2:X-a2,1923,85,782,1056,1277,30965,40695,16,40587,125,53,0
862,340461476,X-a1:X-a1,1916,100,794,1022,1277,31615,39180,16,32259.3,151,56,0
862,340461476,X-a1:X-a2,3730,152,1487,2091,2576,62641,80680,16,41108.4,230,86,0
862,340461476,X-a2:X-a2,1916,82,763,1071,1260,30999,41760,16,40946.8,122,45,0
863,340461476,X-a1:X-a1,1926,103,765,1058,1252,31492,40935,16,30614.8,157,60,0
863,340461476,X-a1:X-a2,3745,147,1499,2099,2530,62560,81760,16,42830.3,221,84,0
863,340461476,X-a2:X-a2,1913,81,744,1088,1273,31058,41005,16,41031.7,118,44,0
864,340461476,X-a1:X-a1,1878,100,775,1003,1272,31410,41560,16,29124.5,151,58,0
864,340461476,X-a1:X-a2,3774,158,1504,2112,2544,62549,82070,16,41744.9,233,84,0
864,340461476,X-a2:X-a2,1908,90,746,1072,1268,30980,40270,16,40722.8,127,48,0
865,340461476,X-a1:X-a1,1902,96,786,1020,1297,31378,38875,16,28439.9,146,57,0
