Time,NodeID,Genome,VectorPopulation
174,1,X-Bw:X-Bw,101245
175,1,X-Be:X-Be,0
175,1,X-Be:X-Bw,0
175,1,X-Bw:X-Bw,100987
176,1,X-Be:X-Be,0
176,1,X-Be:X-Bw,0
176,1,X-Bw:X-Bw,101165
177,1,X-Be:X-Be,0
177,1,X-Be:X-Bw,0
177,1,X-Bw:X-Bw,101140
178,1,X-Be:X-Be,0
178,1,X-Be:X-Bw,0
178,1,X-Bw:X-Bw,100955
179,1,X-Be:X-Be,0
179,1,X-Be:X-Bw,0
179,1,X-Bw:X-Bw,100761
180,1,X-Be:X-Be,0
180,1,X-Be:X-Bw,0
180,1,X-Bw:X-Bw,100865
181,1,X-Be:X-Be,0
181,1,X-Be:X-Bw,0
181,1,X-Bw:X-Bw,100846
182,1,X-Be:X-Be,0
182,1,X-Be:X-Bw,0
182,1,X-Bw:X-Bw,100814
183,1,X-Be:X-Be,0
183,1,X-Be:X-Bw,0
183,1,X-Bw:X-Bw,101018
184,1,X-Be:X-Be,0
184,1,X-Be:X-Bw,0
184,1,X-Bw:X-Bw,101126
185,1,X-Be:X-Be,0
185,1,X-Be:X-Bw,0
185,1,X-Bw:X-Bw,100994
186,1,X-Be:X-Be,0
186,1,X-Be:X-Bw,0
186,1,X-Bw:X-Bw,100737
187,1,X-Be:X-Be,0
187,1,X-Be:X-Bw,0
187,1,X-Bw:X-Bw,100787
188,1,X-Be:X-Be,0
188,1,X-Be:X-Bw,0
188,1,X-Bw:X-Bw,100777
189,1,X-Be:X-Be,0
189,1,X-Be:X-Bw,0
189,1,X-Bw:X-Bw,100595
190,1,X-Be:X-Be,0
190,1,X-Be:X-Bw,0
190,1,X-Bw:X-Bw,100471
191,1,X-Be:X-Be,0
191,1,X-Be:X-Bw,0
191,1,X-Bw:X-Bw,100674
192,1,X-Be:X-Be,0
192,1,X-Be:X-Bw,0
192,1,X-Bw:X-Bw,100676
193,1,X-Be:X-Be,0
193,1,X-Be:X-Bw,0
193,1,X-Bw:X-Bw,100727
194,1,X-Be:X-Be,0
194,1,X-Be:X-Bw,0
194,1,X-Bw:X-Bw,100645
195,1,X-Be:X-Be,0
195,1,X-Be:X-Bw,0
195,1,X-Bw:X-Bw,100612
196,1,X-Be:X-Be,0
196,1,X-Be:X-Bw,0
196,1,X-Bw:X-Bw,100727
197,1,X-Be:X-Be,0
197,1,X-Be:X-Bw,0
197,1,X-Bw:X-Bw,100685
198,1,X-Be:X-Be,0
198,1,X-Be:X-Bw,0
198,1,X-Bw:X-Bw,100697
199,1,X-Be:X-Be,0
199,1,X-Be:X-Bw,0
199,1,X-Bw:X-Bw,100551
200,1,X-Be:X-Be,0
200,1,X-Be:X-Bw,0
200,1,X-Bw:X-Bw,100884
201,1,X-Be:X-Be,0
201,1,X-Be:X-Bw,0
201,1,X-Bw:X-Bw,100990
202,1,X-Be:X-Be,0
202,1,X-Be:X-Bw,0
202,1,X-Bw:X-Bw,100992
203,1,X-Be:X-Be,0
203,1,X-Be:X-Bw,0
203,1,X-Bw:X-Bw,101000
204,1,X-Be:X-Be,0
204,1,X-Be:X-Bw,0
204,1,X-Bw:X-Bw,100943
205,1,X-Be:X-Be,0
205,1,X-Be:X-Bw,0
205,1,X-Bw:X-Bw,100870
206,1,X-Be:X-Be,0
206,1,X-Be:X-Bw,0
206,1,X-Bw:X-Bw,100812
207,1,X-Be:X-Be,0
207,1,X-Be:X-Bw,0
207,1,X-Bw:X-Bw,100865
208,1,X-Be:X-Be,0
208,1,X-Be:X-Bw,0
208,1,X-Bw:X-Bw,100608
209,1,X-Be:X-Be,0
209,1,X-Be:X-Bw,0
209,1,X-Bw:X-Bw,100428
210,1,X-Be:X-Be,0
210,1,X-Be:X-Bw,0
210,1,X-Bw:X-Bw,100266
211,1,X-Be:X-Be,0
211,1,X-Be:X-Bw,0
211,1,X-Bw:X-Bw,100277
212,1,X-Be:X-Be,0
212,1,X-Be:X-Bw,0
212,1,X-Bw:X-Bw,100215
213,1,X-Be:X-Be,0
213,1,X-Be:X-Bw,0
213,1,X-Bw:X-Bw,100211
214,1,X-Be:X-Be,0
214,1,X-Be:X-Bw,0
214,1,X-Bw:X-Bw,100291
215,1,X-Be:X-Be,0
215,1,X-Be:X-Bw,0
215,1,X-Bw:X-Bw,100458
216,1,X-Be:X-Be,0
216,1,X-Be:X-Bw,0
216,1,X-Bw:X-Bw,100644
217,1,X-Be:X-Be,0
217,1,X-Be:X-Bw,0
217,1,X-Bw:X-Bw,100591
218,1,X-Be:X-Be,0
218,1,X-Be:X-Bw,0
218,1,X-Bw:X-Bw,100394
219,1,X-Be:X-Be,0
219,1,X-Be:X-Bw,0
219,1,X-Bw:X-Bw,100550
220,1,X-Be:X-Be,0
220,1,X-Be:X-Bw,0
220,1,X-Bw:X-Bw,100828
221,1,X-Be:X-Be,0
221,1,X-Be:X-Bw,0
221,1,X-Bw:X-Bw,100849
222,1,X-Be:X-Be,0
222,1,X-Be:X-Bw,0
222,1,X-Bw:X-Bw,100918
223,1,X-Be:X-Be,0
