Time,NodeID,Genome,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG
0,1,X-a0-b0:X-a0-b0,8736,0,0,8736,0,0,0,288000
0,1,X-a0-b0:Y-a0-b0,0,0,0,0,8897,0,0,288000
0,1,X-a0-b0:X-a1-b0,0,0,0,0,0,0,0,0
0,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0,0,0
0,1,X-a0-b0:X-a0-b1,0,0,0,0,0,0,0,0
0,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0,0,0
0,1,X-a0-b0:X-a1-b1,0,0,0,0,0,0,0,0
0,1,X-a0-b0:Y-a1-b1,0,0,0,0,0,0,0,0
0,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0
0,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0
0,1,X-a1-b0:X-a1-b1,0,0,0,0,0,0,0,0
0,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0,0,0
0,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0
0,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0
0,1,X-a0-b1:X-a1-b1,0,0,0,0,0,0,0,0
0,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0,0,0
0,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0
0,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0
1,1,X-a0-b0:X-a0-b0,7539,0,0,7539,0,0,189821,271000
1,1,X-a0-b0:Y-a0-b0,0,0,0,0,7958,0,189654,271000
1,1,X-a0-b0:X-a1-b0,0,0,0,0,0,0,0,0
1,1,X-a0-b0:Y-a1-b0,0,0,0,0,0,0,0,0
1,1,X-a0-b0:X-a0-b1,0,0,0,0,0,0,0,0
1,1,X-a0-b0:Y-a0-b1,0,0,0,0,0,0,0,0
