Time,ID,FromNodeID,ToNodeID,State,Species,Age,Population
365,5882083,24,18,STATE_ADULT,arabiensis,2,1
365,5739055,24,25,STATE_ADULT,arabiensis,7,1
365,5807645,24,23,STATE_ADULT,arabiensis,6,1
365,5845553,24,23,STATE_INFECTED,arabiensis,4,1
365,5920251,24,19,STATE_ADULT,arabiensis,0,1
365,5781176,24,25,STATE_INFECTED,arabiensis,6,1
365,5845527,24,20,STATE_ADULT,arabiensis,4,1
365,5826807,24,20,STATE_ADULT,arabiensis,5,1
365,5881901,24,18,STATE_ADULT,arabiensis,2,1
365,5881849,24,18,STATE_ADULT,arabiensis,2,1
365,5881823,24,23,STATE_INFECTED,arabiensis,2,1
365,5901323,24,19,STATE_INFECTED,arabiensis,1,1
365,5901271,24,23,STATE_ADULT,arabiensis,1,1
365,5801170,24,23,STATE_ADULT,arabiensis,5,1
365,5919991,24,25,STATE_ADULT,arabiensis,0,1
365,5901245,24,23,STATE_INFECTED,arabiensis,1,1
365,5817108,24,20,STATE_ADULT,arabiensis,4,1
365,7716220,24,23,STATE_INFECTED,arabiensis,14,1
365,5881745,24,20,STATE_INFECTED,arabiensis,2,1
365,5817082,24,18,STATE_ADULT,arabiensis,4,1
365,5836296,24,20,STATE_ADULT,arabiensis,3,1
365,5881615,24,25,STATE_ADULT,arabiensis,2,1
365,5900959,24,18,STATE_ADULT,arabiensis,1,1
365,5900829,24,20,STATE_INFECTED,arabiensis,1,1
365,7707330,24,18,STATE_INFECTIOUS,arabiensis,16,1
365,5845111,24,18,STATE_ADULT,arabiensis,4,1
365,5831821,24,25,STATE_ADULT,arabiensis,4,1
365,5881485,24,20,STATE_INFECTED,arabiensis,2,1
365,5699432,24,25,STATE_INFECTED,arabiensis,10,1
365,5818694,24,19,STATE_INFECTED,arabiensis,4,1
365,5919575,24,20,STATE_ADULT,arabiensis,0,1
365,5712667,24,23,STATE_ADULT,arabiensis,11,1
365,5416284,24,18,STATE_INFECTIOUS,arabiensis,26,1
365,7819700,24,19,STATE_ADULT,arabiensis,10,1
365,7971302,24,25,STATE_ADULT,arabiensis,6,1
365,5788301,24,23,STATE_ADULT,arabiensis,7,1
365,5919419,24,23,STATE_ADULT,arabiensis,0,1
365,5881173,24,25,STATE_ADULT,arabiensis,2,1
365,5900569,24,25,STATE_ADULT,arabiensis,1,1
365,5830651,24,23,STATE_ADULT,arabiensis,4,1
365,4275882,24,23,STATE_INFECTED,arabiensis,12,1
365,5817056,24,19,STATE_ADULT,arabiensis,4,1
365,5919263,24,19,STATE_ADULT,arabiensis,0,1
365,5919237,24,20,STATE_ADULT,arabiensis,0,1
365,7882752,24,25,STATE_INFECTED,arabiensis,9,1
365,5900413,24,20,STATE_ADULT,arabiensis,1,1
365,5604766,24,18,STATE_ADULT,arabiensis,15,1
365,5880991,24,20,STATE_ADULT,arabiensis,2,1
365,5919107,24,19,STATE_ADULT,arabiensis,0,1
365,5680997,24,19,STATE_ADULT,arabiensis,10,1
365,5900257,24,23,STATE_ADULT,arabiensis,1,1
365,5900179,24,19,STATE_ADULT,arabiensis,1,1
365,5919003,24,18,STATE_ADULT,arabiensis,0,1
365,5900127,24,18,STATE_INFECTED,arabiensis,1,1
365,5508563,24,19,STATE_INFECTIOUS,arabiensis,21,1
365,7768220,24,23,STATE_INFECTED,arabiensis,12,1
365,5900049,24,23,STATE_ADULT,arabiensis,1,1
365,5918873,24,18,STATE_ADULT,arabiensis,0,1
365,4333472,24,18,STATE_ADULT,arabiensis,8,1
365,5699897,24,18,STATE_ADULT,arabiensis,11,1
365,7788501,24,23,STATE_ADULT,arabiensis,14,1
365,5918769,24,18,STATE_ADULT,arabiensis,0,1
365,7863818,24,18,STATE_ADULT,arabiensis,10,1
365,5589660,24,23,STATE_INFECTED,arabiensis,16,1
365,5560130,24,20,STATE_ADULT,arabiensis,19,1
365,5831093,24,25,STATE_INFECTED,arabiensis,4,1
365,8094261,24,23,STATE_ADULT,arabiensis,2,1
365,4348942,24,18,STATE_INFECTED,arabiensis,7,1
365,7988624,24,25,STATE_ADULT,arabiensis,5,1
365,4373772,24,25,STATE_INFECTED,arabiensis,5,1
365,7793206,24,23,STATE_INFECTED,arabiensis,11,1
365,8043197,24,20,STATE_ADULT,arabiensis,4,1
365,7812779,24,19,STATE_ADULT,arabiensis,11,1
365,8088568,24,18,STATE_ADULT,arabiensis,1,1
365,7855218,24,19,STATE_INFECTED,arabiensis,10,1
365,8017068,24,18,STATE_ADULT,arabiensis,4,1
365,5634112,24,25,STATE_INFECTED,arabiensis,14,1
365,7794142,24,18,STATE_INFECTED,arabiensis,11,1
365,7964512,24,18,STATE_ADULT,arabiensis,5,1
365,5719605,24,18,STATE_INFECTED,arabiensis,10,1
365,7712295,24,19,STATE_ADULT,arabiensis,17,1
365,7812213,24,20,STATE_ADULT,arabiensis,13,1
365,5793471,24,18,STATE_INFECTED,arabiensis,6,1
365,7882461,24,20,STATE_INFECTED,arabiensis,9,1
365,5831457,24,25,STATE_ADULT,arabiensis,4,1
365,7883792,24,20,STATE_INFECTED,arabiensis,9,1
365,4218214,24,25,STATE_INFECTIOUS,arabiensis,16,1
365,3982754,24,25,STATE_INFECTIOUS,arabiensis,30,1
365,7961111,24,25,STATE_ADULT,arabiensis,6,1
365,7936281,24,25,STATE_ADULT,arabiensis,7,1
365,5791755,24,25,STATE_ADULT,arabiensis,6,1
365,5754735,24,18,STATE_ADULT,arabiensis,9,1
365,5703532,24,20,STATE_INFECTED,arabiensis,10,1
365,5638481,24,18,STATE_ADULT,arabiensis,12,1
365,7536243,24,23,STATE_INFECTIOUS,arabiensis,22,1
365,7885295,24,20,STATE_ADULT,arabiensis,9,1
365,7887301,24,25,STATE_ADULT,arabiensis,10,1
365,5847655,24,20,STATE_ADULT,arabiensis,3,1
365,5226987,24,20,STATE_INFECTIOUS,arabiensis,37,1
365,7653068,24,19,STATE_INFECTED,arabiensis,18,1
365,4236492,24,25,STATE_INFECTIOUS,arabiensis,15,1
365,5813855,24,18,STATE_ADULT,arabiensis,5,1
365,5883067,24,25,STATE_ADULT,arabiensis,1,1
365,5864815,24,23,STATE_INFECTED,arabiensis,2,1
365,7787799,24,18,STATE_INFECTED,arabiensis,14,1
365,7890338,24,25,STATE_ADULT,arabiensis,9,1
365,5547807,24,19,STATE_ADULT,arabiensis,18,1
365,8011322,24,19,STATE_ADULT,arabiensis,4,1
365,5600551,24,18,STATE_INFECTIOUS,arabiensis,16,1
365,7991972,24,19,STATE_ADULT,arabiensis,5,1
365,7464827,24,25,STATE_INFECTIOUS,arabiensis,27,1
365,8066026,24,25,STATE_INFECTED,arabiensis,2,1
365,8069431,24,25,STATE_INFECTED,arabiensis,3,1
365,7803374,24,20,STATE_INFECTED,arabiensis,12,1
365,7911118,24,25,STATE_INFECTED,arabiensis,8,1
365,5721376,24,18,STATE_INFECTED,arabiensis,9,1
365,5734711,24,25,STATE_INFECTED,arabiensis,9,1
365,3898592,24,18,STATE_INFECTIOUS,arabiensis,36,1
365,7966445,24,19,STATE_INFECTED,arabiensis,7,1
365,8092597,24,25,STATE_ADULT,arabiensis,2,1
365,5470709,24,25,STATE_ADULT,arabiensis,21,1
365,5771059,24,23,STATE_ADULT,arabiensis,7,1
365,7634134,24,25,STATE_INFECTIOUS,arabiensis,19,1
365,5628088,24,19,STATE_INFECTED,arabiensis,14,1
365,5703766,24,19,STATE_INFECTED,arabiensis,10,1
365,8065974,24,25,STATE_ADULT,arabiensis,2,1
365,7832052,24,19,STATE_INFECTED,arabiensis,11,1
365,5468986,24,19,STATE_INFECTIOUS,arabiensis,23,1
365,7865816,24,18,STATE_INFECTED,arabiensis,9,1
365,7781794,24,18,STATE_ADULT,arabiensis,13,1
365,7582758,24,19,STATE_INFECTED,arabiensis,21,1
365,5696803,24,23,STATE_INFECTED,arabiensis,11,1
365,7886522,24,23,STATE_INFECTED,arabiensis,9,1
365,5612428,24,25,STATE_ADULT,arabiensis,15,1
365,5609472,24,25,STATE_ADULT,arabiensis,15,1
365,7939874,24,25,STATE_INFECTED,arabiensis,7,1
365,7962936,24,25,STATE_ADULT,arabiensis,6,1
365,5734169,24,25,STATE_INFECTED,arabiensis,10,1
365,8091090,24,20,STATE_ADULT,arabiensis,1,1
365,5778880,24,25,STATE_ADULT,arabiensis,6,1
365,5677121,24,19,STATE_INFECTED,arabiensis,12,1
365,7342675,24,18,STATE_INFECTIOUS,arabiensis,30,1
365,7782730,24,25,STATE_ADULT,arabiensis,13,1
365,5684118,24,25,STATE_ADULT,arabiensis,11,1
365,8021378,24,20,STATE_INFECTED,arabiensis,4,1
365,5864923,24,25,STATE_ADULT,arabiensis,3,1
365,7888855,24,20,STATE_ADULT,arabiensis,8,1
365,7989371,24,18,STATE_INFECTED,arabiensis,4,1
365,7990593,24,23,STATE_ADULT,arabiensis,4,1
365,5454954,24,23,STATE_INFECTED,arabiensis,23,1
365,7890858,24,18,STATE_ADULT,arabiensis,9,1
365,5899086,23,17,STATE_MALE,arabiensis,0,7
365,5899112,23,22,STATE_MALE,arabiensis,0,6
365,5899138,23,18,STATE_MALE,arabiensis,0,6
365,5899164,23,19,STATE_MALE,arabiensis,0,8
365,5899190,23,24,STATE_MALE,arabiensis,0,3
365,5899216,23,24,STATE_MALE,arabiensis,1,8
365,5899242,23,19,STATE_MALE,arabiensis,1,7
365,5899268,23,17,STATE_MALE,arabiensis,1,9
365,5899294,23,22,STATE_MALE,arabiensis,1,4
365,5899320,23,18,STATE_MALE,arabiensis,1,10
365,5899346,23,22,STATE_MALE,arabiensis,2,6
365,5899372,23,18,STATE_MALE,arabiensis,2,4
365,5899398,23,17,STATE_MALE,arabiensis,2,5
365,5899424,23,19,STATE_MALE,arabiensis,2,5
365,5899450,23,24,STATE_MALE,arabiensis,2,5
365,5899476,23,17,STATE_MALE,arabiensis,3,7
365,5899502,23,24,STATE_MALE,arabiensis,3,6
365,5899528,23,19,STATE_MALE,arabiensis,3,4
365,5899554,23,22,STATE_MALE,arabiensis,3,9
365,5899580,23,18,STATE_MALE,arabiensis,3,4
365,5899606,23,19,STATE_MALE,arabiensis,4,9
365,5899632,23,17,STATE_MALE,arabiensis,4,3
365,5899658,23,22,STATE_MALE,arabiensis,4,9
365,5899684,23,18,STATE_MALE,arabiensis,4,4
365,5899710,23,24,STATE_MALE,arabiensis,4,3
365,5899736,23,24,STATE_MALE,arabiensis,5,7
365,5899762,23,22,STATE_MALE,arabiensis,5,4
365,5899788,23,17,STATE_MALE,arabiensis,5,4
365,5899814,23,18,STATE_MALE,arabiensis,5,5
365,5899840,23,19,STATE_MALE,arabiensis,5,3
365,5899866,23,18,STATE_MALE,arabiensis,6,2
365,5899892,23,22,STATE_MALE,arabiensis,6,6
365,5899918,23,19,STATE_MALE,arabiensis,6,5
365,5899944,23,17,STATE_MALE,arabiensis,6,7
365,5899970,23,24,STATE_MALE,arabiensis,6,4
365,5899996,23,22,STATE_MALE,arabiensis,7,7
365,5900022,23,18,STATE_MALE,arabiensis,7,2
365,5900074,23,17,STATE_MALE,arabiensis,7,4
365,5900100,23,24,STATE_MALE,arabiensis,7,2
365,5900126,23,18,STATE_MALE,arabiensis,8,3
365,5900152,23,22,STATE_MALE,arabiensis,8,3
365,5900178,23,19,STATE_MALE,arabiensis,8,3
365,5900204,23,17,STATE_MALE,arabiensis,8,4
365,5900230,23,24,STATE_MALE,arabiensis,8,4
365,5900256,23,22,STATE_MALE,arabiensis,9,6
365,5900282,23,17,STATE_MALE,arabiensis,9,1
365,5900308,23,18,STATE_MALE,arabiensis,9,5
365,5900334,23,19,STATE_MALE,arabiensis,9,5
365,5900360,23,24,STATE_MALE,arabiensis,9,1
365,5900386,23,22,STATE_MALE,arabiensis,10,3
365,5900412,23,18,STATE_MALE,arabiensis,10,2
365,5900438,23,24,STATE_MALE,arabiensis,10,2
365,5900490,23,17,STATE_MALE,arabiensis,10,2
365,5900516,23,19,STATE_MALE,arabiensis,11,2
365,5900594,23,18,STATE_MALE,arabiensis,11,3
365,5900620,23,22,STATE_MALE,arabiensis,11,3
365,5900646,23,18,STATE_MALE,arabiensis,12,1
365,5900672,23,17,STATE_MALE,arabiensis,12,4
365,5900724,23,19,STATE_MALE,arabiensis,12,2
365,5900750,23,22,STATE_MALE,arabiensis,12,3
365,5900776,23,18,STATE_MALE,arabiensis,13,1
365,5900802,23,17,STATE_MALE,arabiensis,13,3
365,5900828,23,19,STATE_MALE,arabiensis,13,1
365,5900854,23,24,STATE_MALE,arabiensis,13,2
365,5900880,23,22,STATE_MALE,arabiensis,13,2
365,5900932,23,17,STATE_MALE,arabiensis,14,2
365,5900984,23,24,STATE_MALE,arabiensis,14,1
365,5901010,23,22,STATE_MALE,arabiensis,14,1
365,5901036,23,18,STATE_MALE,arabiensis,15,1
365,5901088,23,24,STATE_MALE,arabiensis,15,1
365,5901140,23,17,STATE_MALE,arabiensis,15,1
365,5901192,23,22,STATE_MALE,arabiensis,16,2
365,5901218,23,18,STATE_MALE,arabiensis,16,1
365,5901244,23,17,STATE_MALE,arabiensis,16,3
365,5901296,23,17,STATE_MALE,arabiensis,17,1
365,5901322,23,24,STATE_MALE,arabiensis,17,1
365,5901348,23,19,STATE_MALE,arabiensis,17,1
365,5901374,23,22,STATE_MALE,arabiensis,17,2
365,5901400,23,18,STATE_MALE,arabiensis,17,1
365,5901452,23,17,STATE_MALE,arabiensis,18,1
365,5901478,23,22,STATE_MALE,arabiensis,18,1
365,5901530,23,24,STATE_MALE,arabiensis,18,1
365,5901660,23,22,STATE_MALE,arabiensis,19,1
365,5901686,23,19,STATE_MALE,arabiensis,20,1
365,5901764,23,24,STATE_MALE,arabiensis,20,1
365,5902180,23,22,STATE_MALE,arabiensis,23,1
365,5902206,23,17,STATE_MALE,arabiensis,24,2
365,5902336,23,18,STATE_MALE,arabiensis,25,1
365,5902414,23,19,STATE_MALE,arabiensis,25,1
365,5902466,23,22,STATE_MALE,arabiensis,26,1
365,5902934,23,19,STATE_MALE,arabiensis,30,1
365,5903480,23,22,STATE_MALE,arabiensis,39,1
365,5859254,23,17,STATE_ADULT,arabiensis,2,1
365,5841132,23,17,STATE_ADULT,arabiensis,3,1
365,5897058,23,22,STATE_ADULT,arabiensis,0,1
365,5885931,23,24,STATE_ADULT,arabiensis,2,1
365,5802834,23,22,STATE_ADULT,arabiensis,5,1
365,5735859,23,24,STATE_ADULT,arabiensis,10,1
365,5821918,23,24,STATE_ADULT,arabiensis,4,1
365,5782970,23,19,STATE_ADULT,arabiensis,6,1
365,5877896,23,18,STATE_ADULT,arabiensis,1,1
365,5821866,23,19,STATE_ADULT,arabiensis,4,1
365,5735833,23,19,STATE_INFECTED,arabiensis,10,1
365,5896824,23,17,STATE_ADULT,arabiensis,0,1
365,5859072,23,22,STATE_ADULT,arabiensis,2,1
365,5782918,23,18,STATE_ADULT,arabiensis,6,1
365,5840768,23,17,STATE_ADULT,arabiensis,3,1
365,5904755,23,24,STATE_ADULT,arabiensis,1,1
365,5896694,23,22,STATE_ADULT,arabiensis,0,1
365,5877740,23,22,STATE_ADULT,arabiensis,1,1
365,5858786,23,22,STATE_ADULT,arabiensis,2,1
365,5792461,23,18,STATE_INFECTED,arabiensis,7,1
365,5830265,23,22,STATE_INFECTED,arabiensis,5,1
365,5896564,23,19,STATE_ADULT,arabiensis,0,1
365,5858656,23,17,STATE_ADULT,arabiensis,2,1
365,5866431,23,18,STATE_INFECTED,arabiensis,3,1
365,5885229,23,18,STATE_ADULT,arabiensis,2,1
365,5858552,23,17,STATE_ADULT,arabiensis,2,1
365,5877428,23,17,STATE_ADULT,arabiensis,1,1
365,5788925,23,18,STATE_INFECTED,arabiensis,7,1
365,5858370,23,17,STATE_ADULT,arabiensis,2,1
365,5877376,23,22,STATE_ADULT,arabiensis,1,1
365,5877298,23,24,STATE_ADULT,arabiensis,1,1
365,5896304,23,18,STATE_ADULT,arabiensis,0,1
365,5877272,23,17,STATE_ADULT,arabiensis,1,1
365,5840196,23,24,STATE_ADULT,arabiensis,3,1
365,5763314,23,18,STATE_ADULT,arabiensis,7,1
365,5896200,23,17,STATE_ADULT,arabiensis,0,1
365,5877220,23,18,STATE_ADULT,arabiensis,1,1
365,5877168,23,18,STATE_ADULT,arabiensis,1,1
365,7870495,23,19,STATE_INFECTED,arabiensis,8,1
365,7909714,23,17,STATE_ADULT,arabiensis,8,1
365,5896070,23,17,STATE_ADULT,arabiensis,0,1
365,5448524,23,18,STATE_INFECTIOUS,arabiensis,24,1
365,5665450,23,22,STATE_ADULT,arabiensis,12,1
365,5722936,23,24,STATE_ADULT,arabiensis,9,1
365,5845683,23,17,STATE_ADULT,arabiensis,4,1
365,5810037,23,19,STATE_ADULT,arabiensis,6,1
365,5640127,23,19,STATE_ADULT,arabiensis,15,1
365,5763054,23,19,STATE_ADULT,arabiensis,7,1
365,5895862,23,22,STATE_ADULT,arabiensis,0,1
365,5901661,23,24,STATE_ADULT,arabiensis,1,1
365,8015014,23,18,STATE_INFECTED,arabiensis,4,1
365,5801820,23,19,STATE_ADULT,arabiensis,5,1
365,5876778,23,19,STATE_ADULT,arabiensis,1,1
365,5742774,23,22,STATE_ADULT,arabiensis,8,1
365,5826339,23,22,STATE_ADULT,arabiensis,5,1
365,5839598,23,19,STATE_ADULT,arabiensis,3,1
365,5857642,23,17,STATE_ADULT,arabiensis,2,1
365,5895628,23,19,STATE_ADULT,arabiensis,0,1
365,5876648,23,24,STATE_ADULT,arabiensis,1,1
365,5895576,23,17,STATE_ADULT,arabiensis,0,1
365,5895550,23,19,STATE_ADULT,arabiensis,0,1
365,5876336,23,19,STATE_ADULT,arabiensis,1,1
365,5741187,23,22,STATE_ADULT,arabiensis,7,1
365,5839338,23,18,STATE_ADULT,arabiensis,3,1
365,5895446,23,19,STATE_ADULT,arabiensis,0,1
365,5876258,23,18,STATE_ADULT,arabiensis,1,1
365,5857460,23,18,STATE_ADULT,arabiensis,2,1
365,5801300,23,17,STATE_ADULT,arabiensis,5,1
365,8039480,23,18,STATE_ADULT,arabiensis,3,1
365,5895316,23,18,STATE_ADULT,arabiensis,0,1
365,5722130,23,18,STATE_ADULT,arabiensis,9,1
365,5770335,23,22,STATE_ADULT,arabiensis,8,1
365,5895238,23,19,STATE_ADULT,arabiensis,0,1
365,7913847,23,17,STATE_INFECTED,arabiensis,9,1
365,5876154,23,19,STATE_ADULT,arabiensis,1,1
365,5857356,23,24,STATE_ADULT,arabiensis,2,1
365,5820176,23,22,STATE_ADULT,arabiensis,4,1
365,5834943,23,17,STATE_ADULT,arabiensis,2,1
365,5876076,23,18,STATE_ADULT,arabiensis,1,1
365,5800988,23,19,STATE_ADULT,arabiensis,5,1
365,5800962,23,17,STATE_ADULT,arabiensis,5,1
365,5875972,23,24,STATE_ADULT,arabiensis,1,1
365,5857070,23,19,STATE_ADULT,arabiensis,2,1
365,5721662,23,17,STATE_ADULT,arabiensis,9,1
365,5677563,23,19,STATE_INFECTED,arabiensis,12,1
365,5260201,23,17,STATE_INFECTIOUS,arabiensis,33,1
365,5856836,23,18,STATE_ADULT,arabiensis,2,1
365,5780526,23,18,STATE_ADULT,arabiensis,6,1
365,5856758,23,19,STATE_ADULT,arabiensis,2,1
365,5755225,23,22,STATE_ADULT,arabiensis,8,1
365,7882674,23,17,STATE_ADULT,arabiensis,9,1
365,5640695,23,22,STATE_INFECTED,arabiensis,14,1
365,5738562,23,19,STATE_ADULT,arabiensis,8,1
365,5685470,23,17,STATE_ADULT,arabiensis,11,1
365,5875426,23,22,STATE_ADULT,arabiensis,1,1
365,5875400,23,17,STATE_ADULT,arabiensis,1,1
365,5894614,23,18,STATE_ADULT,arabiensis,0,1
365,5875374,23,19,STATE_ADULT,arabiensis,1,1
365,5776209,23,22,STATE_ADULT,arabiensis,5,1
365,5894536,23,19,STATE_ADULT,arabiensis,0,1
365,5856576,23,17,STATE_ADULT,arabiensis,2,1
365,5856550,23,18,STATE_ADULT,arabiensis,2,1
365,5838376,23,24,STATE_ADULT,arabiensis,3,1
365,5894432,23,18,STATE_ADULT,arabiensis,0,1
365,4309002,23,18,STATE_ADULT,arabiensis,7,1
365,5856498,23,18,STATE_ADULT,arabiensis,2,1
365,5838298,23,18,STATE_ADULT,arabiensis,3,1
365,5800338,23,24,STATE_ADULT,arabiensis,5,1
365,5817367,23,19,STATE_ADULT,arabiensis,3,1
365,5662694,23,18,STATE_ADULT,arabiensis,12,1
365,5782502,23,17,STATE_ADULT,arabiensis,6,1
365,5775143,23,24,STATE_ADULT,arabiensis,5,1
365,5797841,23,17,STATE_ADULT,arabiensis,4,1
365,5814143,23,24,STATE_ADULT,arabiensis,3,1
365,5894146,23,19,STATE_ADULT,arabiensis,0,1
365,5838220,23,24,STATE_ADULT,arabiensis,3,1
365,5819110,23,18,STATE_ADULT,arabiensis,4,1
365,5701174,23,18,STATE_ADULT,arabiensis,10,1
365,5894042,23,22,STATE_ADULT,arabiensis,0,1
365,5838142,23,24,STATE_ADULT,arabiensis,3,1
365,5799974,23,18,STATE_ADULT,arabiensis,5,1
365,5740772,23,24,STATE_ADULT,arabiensis,8,1
365,5893938,23,22,STATE_ADULT,arabiensis,0,1
365,5874984,23,22,STATE_ADULT,arabiensis,1,1
365,5838064,23,24,STATE_ADULT,arabiensis,3,1
365,5836113,23,18,STATE_ADULT,arabiensis,2,1
365,5893834,23,19,STATE_ADULT,arabiensis,0,1
365,5816457,23,22,STATE_ADULT,arabiensis,3,1
365,5855796,23,19,STATE_ADULT,arabiensis,2,1
365,5874672,23,22,STATE_ADULT,arabiensis,1,1
365,5760662,23,22,STATE_ADULT,arabiensis,7,1
365,5893704,23,24,STATE_ADULT,arabiensis,0,1
365,5588905,23,22,STATE_ADULT,arabiensis,15,1
365,5778887,23,18,STATE_ADULT,arabiensis,5,1
365,5799610,23,24,STATE_ADULT,arabiensis,5,1
365,5893600,23,19,STATE_ADULT,arabiensis,0,1
365,5799480,23,22,STATE_ADULT,arabiensis,5,1
365,5471541,23,24,STATE_ADULT,arabiensis,21,1
365,5874516,23,24,STATE_ADULT,arabiensis,1,1
365,5683779,23,18,STATE_ADULT,arabiensis,10,1
365,5675461,23,18,STATE_INFECTIOUS,arabiensis,13,1
365,5855614,23,18,STATE_ADULT,arabiensis,2,1
365,5893418,23,17,STATE_ADULT,arabiensis,0,1
365,5874490,23,18,STATE_ADULT,arabiensis,1,1
365,5855588,23,19,STATE_ADULT,arabiensis,2,1
365,5645455,23,19,STATE_ADULT,arabiensis,12,1
365,5719217,23,22,STATE_ADULT,arabiensis,8,1
365,5893288,23,17,STATE_ADULT,arabiensis,0,1
365,5818486,23,19,STATE_ADULT,arabiensis,4,1
365,5818330,23,19,STATE_ADULT,arabiensis,4,1
365,5818252,23,17,STATE_ADULT,arabiensis,4,1
365,5855406,23,17,STATE_ADULT,arabiensis,2,1
365,5893158,23,18,STATE_ADULT,arabiensis,0,1
365,5818174,23,18,STATE_ADULT,arabiensis,4,1
365,5702084,23,22,STATE_ADULT,arabiensis,10,1
365,5799012,23,22,STATE_ADULT,arabiensis,5,1
365,5818096,23,24,STATE_ADULT,arabiensis,4,1
365,7836939,23,19,STATE_ADULT,arabiensis,12,1
365,5893002,23,18,STATE_ADULT,arabiensis,0,1
365,5873918,23,17,STATE_ADULT,arabiensis,1,1
365,5873866,23,18,STATE_ADULT,arabiensis,1,1
365,5892924,23,19,STATE_ADULT,arabiensis,0,1
365,5873814,23,19,STATE_ADULT,arabiensis,1,1
365,5652391,23,22,STATE_ADULT,arabiensis,11,1
365,5817602,23,24,STATE_ADULT,arabiensis,4,1
365,5892820,23,17,STATE_ADULT,arabiensis,0,1
365,5873736,23,18,STATE_ADULT,arabiensis,1,1
365,5817550,23,19,STATE_ADULT,arabiensis,4,1
365,5854912,23,22,STATE_ADULT,arabiensis,2,1
365,7739178,23,18,STATE_ADULT,arabiensis,13,1
365,5759596,23,24,STATE_ADULT,arabiensis,7,1
365,4309860,23,19,STATE_ADULT,arabiensis,7,1
365,5854886,23,24,STATE_ADULT,arabiensis,2,1
365,5837024,23,17,STATE_ADULT,arabiensis,3,1
365,5778628,23,18,STATE_ADULT,arabiensis,6,1
365,5817420,23,17,STATE_ADULT,arabiensis,4,1
365,5873294,23,17,STATE_ADULT,arabiensis,1,1
365,5680582,23,18,STATE_ADULT,arabiensis,11,1
365,7917331,23,24,STATE_ADULT,arabiensis,9,1
365,5873164,23,24,STATE_ADULT,arabiensis,1,1
365,5892430,23,19,STATE_ADULT,arabiensis,0,1
365,5892404,23,24,STATE_ADULT,arabiensis,0,1
365,5873086,23,24,STATE_ADULT,arabiensis,1,1
365,7866864,23,19,STATE_INFECTED,arabiensis,8,1
365,5547669,23,24,STATE_ADULT,arabiensis,17,1
365,7964860,23,19,STATE_ADULT,arabiensis,6,1
365,5798024,23,17,STATE_ADULT,arabiensis,5,1
365,5758738,23,24,STATE_ADULT,arabiensis,7,1
365,5872722,23,22,STATE_ADULT,arabiensis,1,1
365,5872670,23,19,STATE_ADULT,arabiensis,1,1
365,5836270,23,19,STATE_ADULT,arabiensis,3,1
365,5797738,23,18,STATE_ADULT,arabiensis,5,1
365,8012882,23,22,STATE_ADULT,arabiensis,4,1
365,5836166,23,18,STATE_ADULT,arabiensis,3,1
365,7986128,23,18,STATE_ADULT,arabiensis,5,1
365,5872618,23,24,STATE_ADULT,arabiensis,1,1
365,5827847,23,18,STATE_ADULT,arabiensis,5,1
365,8040832,23,17,STATE_ADULT,arabiensis,3,1
365,5872592,23,18,STATE_ADULT,arabiensis,1,1
365,5661497,23,18,STATE_ADULT,arabiensis,11,1
365,5891910,23,24,STATE_ADULT,arabiensis,0,1
365,5777874,23,17,STATE_ADULT,arabiensis,6,1
365,8015685,23,22,STATE_ADULT,arabiensis,4,1
365,5645612,23,17,STATE_ADULT,arabiensis,13,1
365,7937690,23,17,STATE_ADULT,arabiensis,7,1
365,8091844,23,17,STATE_ADULT,arabiensis,1,1
365,8062464,23,19,STATE_ADULT,arabiensis,2,1
365,5891728,23,19,STATE_ADULT,arabiensis,0,1
365,8062204,23,17,STATE_ADULT,arabiensis,2,1
365,7886963,23,24,STATE_ADULT,arabiensis,10,1
365,5755901,23,17,STATE_INFECTED,arabiensis,8,1
365,5781358,23,24,STATE_ADULT,arabiensis,6,1
365,5891598,23,18,STATE_ADULT,arabiensis,0,1
365,5518582,23,18,STATE_ADULT,arabiensis,21,1
365,5683399,23,17,STATE_ADULT,arabiensis,11,1
365,7834210,23,18,STATE_ADULT,arabiensis,11,1
365,7914082,23,22,STATE_ADULT,arabiensis,8,1
365,5891468,23,17,STATE_ADULT,arabiensis,0,1
365,7862023,23,18,STATE_ADULT,arabiensis,9,1
365,5681778,23,22,STATE_INFECTED,arabiensis,11,1
365,7864676,23,24,STATE_ADULT,arabiensis,10,1
365,4259866,23,17,STATE_ADULT,arabiensis,13,1
365,4321226,23,22,STATE_ADULT,arabiensis,9,1
365,7962981,23,18,STATE_ADULT,arabiensis,5,1
365,5646678,23,19,STATE_INFECTED,arabiensis,13,1
365,7776088,23,19,STATE_INFECTIOUS,arabiensis,14,1
365,7912002,23,17,STATE_ADULT,arabiensis,8,1
365,4248584,23,18,STATE_INFECTIOUS,arabiensis,15,1
365,7993199,23,19,STATE_ADULT,arabiensis,6,1
365,5581857,23,19,STATE_INFECTIOUS,arabiensis,17,1
365,8012934,23,17,STATE_ADULT,arabiensis,4,1
365,5586775,23,18,STATE_INFECTIOUS,arabiensis,18,1
365,7916680,23,22,STATE_ADULT,arabiensis,6,1
365,8038570,23,22,STATE_ADULT,arabiensis,3,1
365,7939976,23,24,STATE_ADULT,arabiensis,5,1
365,7663617,23,19,STATE_ADULT,arabiensis,17,1
