Time,NodeID,Alleles,VectorPopulation,STATE_MALE,VectorPopulationNumDied,MaleNumDied,VectorPopulationAvgAgeAtDeath,MaleAvgAgeAtDeath
516,1,X2,406630,204159,48626,24734,8.29137,8.27391
516,1,Y1,0,369103,0,44015,0,8.31801
516,1,Y2,0,239384,0,28967,0,8.37063
517,1,X1,810079,404408,97210,48375,8.35529,8.3353
517,1,X2,406555,203792,48540,24537,8.35105,8.32877
517,1,Y1,0,368803,0,44288,0,8.32544
517,1,Y2,0,239397,0,28624,0,8.34496
518,1,X1,809693,405071,97481,48256,8.33983,8.36972
518,1,X2,405869,203859,49147,24450,8.29558,8.42372
518,1,Y1,0,369532,0,44071,0,8.37458
518,1,Y2,0,239398,0,28635,0,8.40835
519,1,X1,808961,404986,97587,48368,8.35041,8.37903
519,1,X2,406185,203786,48831,24509,8.35639,8.3012
519,1,Y1,0,369328,0,43997,0,8.37071
519,1,Y2,0,239444,0,28880,0,8.32566
520,1,X1,808860,405238,97461,48297,8.32181,8.354
520,1,X2,405926,203691,48973,24335,8.31029,8.36306
520,1,Y1,0,369548,0,44116,0,8.35801
520,1,Y2,0,239381,0,28516,0,8.35552
521,1,X1,809496,404688,97379,48841,8.32592,8.31011
521,1,X2,406222,203313,48615,24562,8.29686,8.31553
521,1,Y1,0,368923,0,44579,0,8.31302
521,1,Y2,0,239078,0,28824,0,8.31023
522,1,X1,809948,404745,97219,48420,8.29655,8.32747
522,1,X2,406650,203289,48547,24490,8.32344,8.39179
522,1,Y1,0,369123,0,44036,0,8.33897
522,1,Y2,0,238911,0,28874,0,8.36448
523,1,X1,809924,404301,96999,48900,8.33374,8.36008
523,1,X2,406470,203491,48711,24287,8.26663,8.36785
523,1,Y1,0,368847,0,44449,0,8.32138
523,1,Y2,0,238945,0,28738,0,8.42651
524,1,X1,810003,404598,96773,48567,8.34611,8.3866
524,1,X2,406381,203557,48737,24391,8.31409,8.41007
524,1,Y1,0,368502,0,44489,0,8.39502
524,1,Y2,0,239653,0,28469,0,8.39355
525,1,X1,811348,403647,96791,48842,8.36192,8.31315
525,1,X2,406768,203615,48831,24406,8.3378,8.32566
525,1,Y1,0,367783,0,44246,0,8.34663
525,1,Y2,0,239479,0,29002,0,8.2726
526,1,X1,810484,403948,97389,48263,8.31733,8.36272
526,1,X2,406340,203473,48941,24717,8.29905,8.31088
526,1,Y1,0,367957,0,44173,0,8.3621
526,1,Y2,0,239464,0,28807,0,8.31919
527,1,X1,810062,404573,97745,48295,8.30902,8.38687
527,1,X2,406080,203576,48871,24379,8.27839,8.3704
527,1,Y1,0,368439,0,43880,0,8.39487
527,1,Y2,0,239710,0,28794,0,8.36073
528,1,X1,810150,404633,97003,48597,8.37693,8.35418
528,1,X2,405914,203806,48923,24442,8.36799,8.3334
528,1,Y1,0,368612,0,44312,0,8.34729
528,1,Y2,0,239827,0,28727,0,8.34713
529,1,X1,810303,404747,97047,48396,8.29897,8.28957
529,1,X2,405295,203698,49175,24325,8.35217,8.31548
529,1,Y1,0,368733,0,44103,0,8.29034
529,1,Y2,0,239712,0,28618,0,8.3104
530,1,X1,810715,404829,97213,48787,8.29605,8.32994
530,1,X2,405429,203716,48235,24386,8.32014,8.34147
530,1,Y1,0,368786,0,44269,0,8.31602
530,1,Y2,0,239759,0,28904,0,8.36099
531,1,X1,809946,405262,97351,48326,8.38307,8.33539
531,1,X2,405168,203436,48827,24726,8.38552,8.37624
531,1,Y1,0,368780,0,44390,0,8.39806
531,1,Y2,0,239918,0,28662,0,8.27357
532,1,X1,810617,405659,96543,48505,8.34176,8.3774
532,1,X2,405263,203281,48651,24180,8.32326,8.33168
532,1,Y1,0,369000,0,44156,0,8.38518
532,1,Y2,0,239940,0,28529,0,8.32662
533,1,X1,810789,406006,96952,48442,8.3576,8.34466
533,1,X2,405263,203196,48490,24281,8.34531,8.38878
533,1,Y1,0,368982,0,44001,0,8.37456
533,1,Y2,0,240220,0,28722,0,8.33615
534,1,X1,810780,406196,97001,48482,8.27907,8.38132
534,1,X2,405696,203131,48565,24367,8.35639,8.32072
534,1,Y1,0,368926,0,44343,0,8.31768
534,1,Y2,0,240401,0,28506,0,8.42851
535,1,X1,810372,406083,97404,48450,8.30682,8.26883
535,1,X2,406020,203171,48488,24431,8.32699,8.31718
535,1,Y1,0,368857,0,44132,0,8.29888
535,1,Y2,0,240397,0,28749,0,8.2638
536,1,X1,811417,406006,96651,48688,8.30945,8.311
536,1,X2,405863,203059,48471,24292,8.39911,8.31307
536,1,Y1,0,368960,0,44046,0,8.32262
536,1,Y2,0,240105,0,28934,0,8.29505
537,1,X1,810871,406131,97751,48431,8.35109,8.31467
537,1,X2,406279,202934,48529,24276,8.38008,8.35784
537,1,Y1,0,369268,0,43843,0,8.33052
537,1,Y2,0,239797,0,28864,0,8.32691
538,1,X1,810803,406087,97542,48640,8.39162,8.32405
538,1,X2,406109,202820,48668,24369,8.33823,8.35172
538,1,Y1,0,369340,0,44278,0,8.33516
538,1,Y2,0,239567,0,28731,0,8.33041
539,1,X1,811491,406234,97136,48625,8.29962,8.29277
539,1,X2,406351,202799,48328,24463,8.33869,8.40837
539,1,Y1,0,369463,0,44331,0,8.31901
539,1,Y2,0,239570,0,28757,0,8.35066
540,1,X1,811743,405937,97111,48830,8.36456,8.33197
540,1,X2,406527,202988,48589,24319,8.36899,8.36042
540,1,Y1,0,369532,0,44391,0,8.3687
540,1,Y2,0,239393,0,28758,0,8.29932
541,1,X1,812382,405505,97058,49116,8.34688,8.37073
541,1,X2,406540,202945,48782,24434,8.35109,8.35925
541,1,Y1,0,369159,0,44735,0,8.3394
541,1,Y2,0,239291,0,28815,0,8.40965
542,1,X1,812112,405455,96989,48596,8.29654,8.33422
542,1,X2,406148,202952,48691,24323,8.28985,8.3183
542,1,Y1,0,369049,0,44265,0,8.2959
542,1,Y2,0,239358,0,28654,0,8.37991
543,1,X1,811625,405747,97491,48334,8.39002,8.34396
543,1,X2,405841,203122,48835,24303,8.38327,8.32453
543,1,Y1,0,369412,0,44116,0,8.33317
543,1,Y2,0,239457,0,28521,0,8.3441
544,1,X1,811444,405764,97455,48663,8.38465,8.34168
544,1,X2,405794,203340,48705,24126,8.332,8.3701
544,1,Y1,0,369542,0,44163,0,8.31284
544,1,Y2,0,239562,0,28626,0,8.41012
545,1,X1,811234,405217,97241,48561,8.32983,8.39441
545,1,X2,405364,203711,49257,24153,8.34629,8.28531
545,1,Y1,0,369597,0,44098,0,8.34423
545,1,Y2,0,239331,0,28616,0,8.37965
546,1,X1,810370,404734,97019,48743,8.34866,8.36719
546,1,X2,405706,203786,48089,24321,8.34779,8.31697
546,1,Y1,0,369515,0,44120,0,8.33094
546,1,Y2,0,239005,0,28944,0,8.38025
547,1,X1,810702,404824,96724,48809,8.3642,8.37622
547,1,X2,406076,203724,48524,24364,8.37072,8.34851
547,1,Y1,0,369172,0,44631,0,8.38567
547,1,Y2,0,239376,0,28542,0,8.33778
548,1,X1,810860,403952,97316,48963,8.34266,8.32433
548,1,X2,406116,203837,48830,24489,8.40819,8.34313
548,1,Y1,0,368770,0,44434,0,8.34876
548,1,Y2,0,239019,0,29018,0,8.30278
549,1,X1,811209,404343,96233,48309,8.31998,8.4011
549,1,X2,406033,203772,48735,24414,8.31749,8.33534
549,1,Y1,0,369118,0,43988,0,8.40272
549,1,Y2,0,238997,0,28735,0,8.34275
550,1,X1,811512,404940,97203,48036,8.33953,8.38296
550,1,X2,405816,203852,48905,24370,8.38051,8.33586
550,1,Y1,0,369490,0,43925,0,8.34798
550,1,Y2,0,239302,0,28481,0,8.39662
551,1,X1,812512,404803,97090,48463,8.3416,8.30217
551,1,X2,406372,204072,48450,24471,8.26819,8.35074
551,1,Y1,0,369078,0,44403,0,8.34829
551,1,Y2,0,239797,0,28531,0,8.27205
552,1,X1,812785,404987,97090,48367,8.34256,8.34954
552,1,X2,405969,203433,48944,24544,8.31438,8.34546
552,1,Y1,0,368824,0,44149,0,8.38103
552,1,Y2,0,239596,0,28762,0,8.29772
553,1,X1,812377,405040,97142,48752,8.3725,8.33605
553,1,X2,406273,203332,48532,24385,8.37182,8.31097
553,1,Y1,0,369152,0,44073,0,8.30992
553,1,Y2,0,239220,0,29064,0,8.35463
554,1,X1,812230,406035,97751,48039,8.35663,8.32143
554,1,X2,406320,203651,48943,24293,8.3121,8.38246
554,1,Y1,0,370090,0,43786,0,8.35377
554,1,Y2,0,239596,0,28546,0,8.32376
555,1,X1,811375,405807,97404,48710,8.34053,8.36569
555,1,X2,406087,203110,48800,24765,8.3417,8.29283
555,1,Y1,0,369529,0,44699,0,8.33851
555,1,Y2,0,239388,0,28776,0,8.34522
556,1,X1,811092,406143,97093,48312,8.37224,8.3506
556,1,X2,406318,202418,48647,24636,8.35764,8.29745
556,1,Y1,0,369488,0,44138,0,8.32747
556,1,Y2,0,239073,0,28810,0,8.34058
557,1,X1,810889,405901,97273,48869,8.36484,8.33555
557,1,X2,406145,202928,48463,24178,8.29798,8.32521
557,1,Y1,0,369129,0,44727,0,8.32379
557,1,Y2,0,239700,0,28320,0,8.3453
558,1,X1,810335,405540,97619,48678,8.32329,8.34361
558,1,X2,406029,202889,48855,24548,8.31041,8.39315
558,1,Y1,0,368847,0,44440,0,8.32844
558,1,Y2,0,239582,0,28786,0,8.40926
559,1,X1,809746,405833,96966,48460,8.33761,8.3096
559,1,X2,406628,202875,48462,24358,8.29233,8.30959
559,1,Y1,0,369046,0,44068,0,8.32886
559,1,Y2,0,239662,0,28750,0,8.28007
560,1,X1,808713,405977,97818,48813,8.33605,8.33366
560,1,X2,406363,202909,48850,24479,8.29814,8.27309
560,1,Y1,0,369201,0,44325,0,8.3258
560,1,Y2,0,239685,0,28967,0,8.29451
561,1,X1,809662,405719,96410,48762,8.40076,8.40177
561,1,X2,406524,202982,48652,24403,8.34303,8.40368
561,1,Y1,0,368741,0,44276,0,8.44042
561,1,Y2,0,239960,0,28889,0,8.34414
562,1,X1,809745,406344,96898,48153,8.38291,8.34031
562,1,X2,405887,203392,49024,24073,8.36853,8.31188
562,1,Y1,0,369325,0,43718,0,8.3537
562,1,Y2,0,240411,0,28508,0,8.29578
563,1,X1,809943,405616,97045,48842,8.32642,8.29143
563,1,X2,405905,203362,48729,24574,8.30308,8.28074
563,1,Y1,0,368587,0,44623,0,8.2682
563,1,Y2,0,240391,0,28793,0,8.31831
564,1,X1,810604,405333,97036,48642,8.35907,8.34517
564,1,X2,406628,203639,48466,24293,8.35544,8.35302
564,1,Y1,0,368926,0,44079,0,8.33778
564,1,Y2,0,240046,0,28856,0,8.36308
565,1,X1,809946,405375,96922,48895,8.32822,8.29966
565,1,X2,406434,203285,48246,24436,8.35742,8.30091
565,1,Y1,0,368822,0,44392,0,8.29854
565,1,Y2,0,239838,0,28939,0,8.30243
566,1,X1,810465,405316,96704,48637,8.32885,8.31219
566,1,X2,405931,203324,48826,24299,8.30134,8.32861
566,1,Y1,0,368936,0,44128,0,8.32514
566,1,Y2,0,239704,0,28808,0,8.3062
567,1,X1,809738,405012,97610,48688,8.27032,8.35799
567,1,X2,405360,203594,48832,24224,8.33433,8.28418
567,1,Y1,0,368627,0,44331,0,8.32196
567,1,Y2,0,239979,0,28581,0,8.35132
568,1,X1,809340,405097,97449,48589,8.35735,8.37902
568,1,X2,405308,203407,48599,24357,8.3392,8.30135
568,1,Y1,0,368605,0,44075,0,8.34278
568,1,Y2,0,239899,0,28871,0,8.36881
569,1,X1,809914,404998,97250,48922,8.37786,8.34469
569,1,X2,405306,203687,48752,24202,8.31431,8.38947
569,1,Y1,0,368743,0,44442,0,8.36565
569,1,Y2,0,239942,0,28682,0,8.35001
570,1,X1,810235,405098,97136,48697,8.3564,8.33604
570,1,X2,405241,203136,48928,24569,8.37437,8.36925
570,1,Y1,0,368530,0,44101,0,8.36158
570,1,Y2,0,239704,0,29165,0,8.32539
571,1,X1,810033,405082,97156,48457,8.32705,8.37214
571,1,X2,405073,202909,48930,24249,8.41547,8.32434
571,1,Y1,0,368564,0,44009,0,8.37983
571,1,Y2,0,239427,0,28697,0,8.31996
572,1,X1,809650,405591,97369,48419,8.37805,8.31097
572,1,X2,405034,202875,48739,24500,8.38093,8.39355
572,1,Y1,0,368984,0,44250,0,8.31821
572,1,Y2,0,239482,0,28669,0,8.37037
573,1,X1,808154,405486,97164,48656,8.31507,8.35268
573,1,X2,404580,202792,48486,24542,8.30522,8.39064
573,1,Y1,0,369012,0,44289,0,8.3782
573,1,Y2,0,239266,0,28909,0,8.34581
574,1,X1,809086,406109,96663,48119,8.39563,8.34801
574,1,X2,405010,202787,48443,24361,8.33431,8.33032
574,1,Y1,0,369658,0,43954,0,8.35726
574,1,Y2,0,239238,0,28526,0,8.31866
575,1,X1,809309,406217,96909,48290,8.36837,8.38851
575,1,X2,405195,202875,48475,24225,8.37562,8.37709
575,1,Y1,0,370010,0,43890,0,8.37523
575,1,Y2,0,239082,0,28625,0,8.3992
576,1,X1,809671,406057,97252,48618,8.33306,8.35655
576,1,X2,405271,202561,48498,24423,8.34667,8.38529
576,1,Y1,0,369570,0,44378,0,8.38328
576,1,Y2,0,239048,0,28663,0,8.33967
577,1,X1,810221,406343,96901,48434,8.36284,8.35207
577,1,X2,405321,202459,48725,24486,8.32887,8.32537
577,1,Y1,0,369556,0,44446,0,8.33702
577,1,Y2,0,239246,0,28474,0,8.3526
578,1,X1,811018,406551,97295,48558,8.32912,8.33504
578,1,X2,405334,202617,49037,24141,8.30981,8.40239
578,1,Y1,0,369924,0,44061,0,8.34457
578,1,Y2,0,239244,0,28638,0,8.37716
579,1,X1,811919,407268,96622,48637,8.29225,8.34174
579,1,X2,405741,202374,48338,24513,8.32918,8.26847
579,1,Y1,0,370152,0,44601,0,8.28504
579,1,Y2,0,239490,0,28549,0,8.3674
580,1,X1,812205,406990,96933,48941,8.33073,8.3098
580,1,X2,405383,202535,49253,24030,8.34266,8.32231
580,1,Y1,0,370060,0,44246,0,8.32934
580,1,Y2,0,239465,0,28725,0,8.29016
581,1,X1,811822,406321,98013,48793,8.31841,8.34927
581,1,X2,405502,202793,48609,24123,8.28517,8.33309
581,1,Y1,0,369792,0,44215,0,8.35402
581,1,Y2,0,239322,0,28701,0,8.32835
582,1,X1,811983,406332,97344,48608,8.33723,8.31758
582,1,X2,405895,202850,48576,24073,8.2648,8.32356
582,1,Y1,0,369923,0,44008,0,8.31342
582,1,Y2,0,239259,0,28673,0,8.32899
583,1,X1,811243,406380,97778,48833,8.29375,8.31243
583,1,X2,405675,202536,48822,24301,8.33292,8.39184
583,1,Y1,0,369896,0,44252,0,8.3154
583,1,Y2,0,239020,0,28882,0,8.3747
584,1,X1,810878,406240,97814,48722,8.33864,8.42084
584,1,X2,405512,202962,49024,24096,8.3533,8.3833
584,1,Y1,0,370228,0,44116,0,8.39147
584,1,Y2,0,238974,0,28702,0,8.43446
585,1,X1,810597,405777,97149,48676,8.29582,8.34089
585,1,X2,405801,202773,48671,24401,8.2986,8.41216
585,1,Y1,0,370041,0,44171,0,8.40522
585,1,Y2,0,238509,0,28906,0,8.30274
586,1,X1,809370,405468,97831,48659,8.37314,8.35932
586,1,X2,405470,202868,48715,24291,8.35597,8.33502
586,1,Y1,0,369782,0,44486,0,8.34809
586,1,Y2,0,238554,0,28464,0,8.35613
587,1,X1,809454,405493,97345,48884,8.36799,8.33768
587,1,X2,405572,202926,48247,24456,8.33809,8.33669
587,1,Y1,0,369558,0,44709,0,8.32497
587,1,Y2,0,238861,0,28631,0,8.35668
588,1,X1,809793,405421,96485,48708,8.33596,8.33245
588,1,X2,406399,202739,48081,24476,8.32119,8.28657
588,1,Y1,0,369235,0,44606,0,8.33774
588,1,Y2,0,238925,0,28578,0,8.2849
589,1,X1,809690,404971,97410,48729,8.32738,8.34998
589,1,X2,406072,203079,48986,24224,8.32123,8.37
589,1,Y1,0,369050,0,44175,0,8.35975
589,1,Y2,0,239000,0,28778,0,8.35183
590,1,X1,809420,404644,96873,48555,8.35916,8.32442
590,1,X2,406446,202689,48307,24498,8.31447,8.25704
590,1,Y1,0,368502,0,44304,0,8.30027
590,1,Y2,0,238831,0,28749,0,8.30422
591,1,X1,809024,404369,97395,48557,8.32293,8.3376
591,1,X2,406274,202641,49219,24249,8.31366,8.42505
591,1,Y1,0,368531,0,44151,0,8.37961
591,1,Y2,0,238479,0,28655,0,8.34689
592,1,X1,808460,404406,97237,48623,8.34054,8.37155
592,1,X2,405832,202959,48883,24099,8.32619,8.35138
592,1,Y1,0,369059,0,44154,0,8.38685
592,1,Y2,0,238306,0,28568,0,8.33089
593,1,X1,809783,405037,96257,48304,8.31249,8.36517
593,1,X2,406691,203004,48479,24415,8.35308,8.2976
593,1,Y1,0,368941,0,44361,0,8.34544
593,1,Y2,0,239100,0,28358,0,8.33786
594,1,X1,809764,404347,96849,48756,8.37763,8.37091
594,1,X2,406924,203054,48863,24163,8.34339,8.35712
594,1,Y1,0,368387,0,44380,0,8.36785
594,1,Y2,0,239014,0,28539,0,8.36399
595,1,X1,809922,404430,97556,48429,8.32906,8.3469
595,1,X2,407236,203228,48832,24244,8.30791,8.30593
595,1,Y1,0,368461,0,44239,0,8.32521
595,1,Y2,0,239197,0,28434,0,8.34571
596,1,X1,809161,404696,97506,48466,8.35255,8.43142
596,1,X2,406771,202923,49182,24501,8.33809,8.35958
596,1,Y1,0,368470,0,44291,0,8.42451
596,1,Y2,0,239149,0,28676,0,8.3807
597,1,X1,809713,405066,96843,48379,8.34121,8.3133
597,1,X2,407339,203065,48625,24314,8.28907,8.39422
597,1,Y1,0,368725,0,44069,0,8.3411
597,1,Y2,0,239406,0,28624,0,8.33923
598,1,X1,809617,405241,97461,48599,8.32341,8.29182
598,1,X2,407169,203460,48669,24094,8.27401,8.34303
598,1,Y1,0,369110,0,43976,0,8.30865
598,1,Y2,0,239591,0,28717,0,8.30902
599,1,X1,809530,405305,97176,48525,8.35798,8.31577
599,1,X2,406962,203260,48954,24578,8.36706,8.37005
599,1,Y1,0,368766,0,44505,0,8.31848
599,1,Y2,0,239799,0,28598,0,8.35821
600,1,X1,809179,405252,97120,48781,8.35649,8.35717
600,1,X2,406619,203461,48670,24287,8.31424,8.28381
600,1,Y1,0,369118,0,44294,0,8.3013
600,1,Y2,0,239595,0,28774,0,8.38125
601,1,X1,810253,405281,96441,48537,8.32532,8.33708
601,1,X2,407001,203226,48683,24372,8.3821,8.37863
601,1,Y1,0,368975,0,44286,0,8.37915
601,1,Y2,0,239532,0,28623,0,8.30737
602,1,X1,809894,405051,97442,48902,8.32889,8.34189
602,1,X2,406496,203336,48692,24240,8.30543,8.32001
602,1,Y1,0,368581,0,44521,0,8.31626
602,1,Y2,0,239806,0,28621,0,8.36323
603,1,X1,810404,405265,97516,48476,8.32882,8.309
603,1,X2,406810,203102,48790,24445,8.3644,8.37488
603,1,Y1,0,368955,0,44007,0,8.32386
603,1,Y2,0,239412,0,28914,0,8.34208
604,1,X1,809360,405460,97460,48447,8.34759,8.30167
604,1,X2,405758,202542,48936,24617,8.36562,8.26258
604,1,Y1,0,368480,0,44678,0,8.2924
604,1,Y2,0,239522,0,28386,0,8.28236
605,1,X1,809914,405606,96962,48794,8.2952,8.30959
605,1,X2,405898,202659,48436,24334,8.31342,8.36352
605,1,Y1,0,368733,0,43940,0,8.32608
605,1,Y2,0,239532,0,29188,0,8.32972
606,1,X1,809259,405150,97577,48925,8.3097,8.33643
606,1,X2,405357,202728,48649,24271,8.32243,8.35396
606,1,Y1,0,368660,0,44479,0,8.32454
606,1,Y2,0,239218,0,28717,0,8.36968
607,1,X1,808743,405521,97185,48515,8.29537,8.33891
607,1,X2,405305,203060,48553,24295,8.34799,8.38638
607,1,Y1,0,369132,0,44052,0,8.34064
607,1,Y2,0,239449,0,28758,0,8.37635
608,1,X1,809706,405543,96720,48589,8.33042,8.35286
608,1,X2,405814,203317,48354,24294,8.39037,8.32646
608,1,Y1,0,369226,0,44170,0,8.35932
608,1,Y2,0,239634,0,28713,0,8.32059
609,1,X1,810386,405381,96893,48412,8.33691,8.32164
609,1,X2,405748,203050,48531,24452,8.41672,8.3082
609,1,Y1,0,369133,0,44165,0,8.32365
609,1,Y2,0,239298,0,28699,0,8.30708
610,1,X1,810433,405530,97001,48600,8.36472,8.36352
610,1,X2,405943,202964,48785,24332,8.3736,8.3419
610,1,Y1,0,369423,0,44200,0,8.34416
610,1,Y2,0,239071,0,28732,0,8.37498
611,1,X1,810132,405545,97263,48316,8.36794,8.33194
611,1,X2,405962,203120,48659,24488,8.35605,8.36328
611,1,Y1,0,369432,0,44246,0,8.38092
611,1,Y2,0,239233,0,28558,0,8.28293
612,1,X1,810088,405843,97254,48633,8.28156,8.33862
612,1,X2,406508,203172,48382,24270,8.36098,8.26032
612,1,Y1,0,370079,0,44172,0,8.28271
612,1,Y2,0,238936,0,28731,0,8.35843
613,1,X1,810028,405360,96942,48821,8.30624,8.31337
613,1,X2,405802,202802,48950,24389,8.30296,8.2985
613,1,Y1,0,369729,0,44570,0,8.29096
613,1,Y2,0,238433,0,28640,0,8.33558
614,1,X1,809057,405392,97730,48387,8.34732,8.35894
614,1,X2,405063,202678,49094,24415,8.35373,8.38882
614,1,Y1,0,369397,0,44300,0,8.33964
614,1,Y2,0,238673,0,28502,0,8.41453
615,1,X1,809210,405866,97164,48678,8.3254,8.33637
615,1,X2,405432,203028,48796,24242,8.37161,8.33854
615,1,Y1,0,370244,0,44242,0,8.2805
615,1,Y2,0,238650,0,28678,0,8.4244
616,1,X1,810417,405759,96706,48552,8.35723,8.36579
616,1,X2,405367,202899,48612,24289,8.33687,8.34197
616,1,Y1,0,369905,0,44408,0,8.35653
616,1,Y2,0,238753,0,28433,0,8.3599
617,1,X1,810436,405976,97467,48403,8.36258,8.33041
617,1,X2,405994,203307,48691,24086,8.33123,8.29918
617,1,Y1,0,370110,0,44270,0,8.31127
617,1,Y2,0,239173,0,28219,0,8.33378
618,1,X1,809368,405906,97556,48541,8.29624,8.37204
618,1,X2,406366,203315,48346,24329,8.32611,8.31078
618,1,Y1,0,370109,0,44020,0,8.35416
618,1,Y2,0,239112,0,28850,0,8.34766
619,1,X1,809345,405683,97084,48696,8.34676,8.31013
619,1,X2,406763,203157,48848,24353,8.32388,8.31688
619,1,Y1,0,370005,0,44580,0,8.32012
619,1,Y2,0,238835,0,28469,0,8.30026
620,1,X1,809440,405196,97405,48718,8.29832,8.34205
620,1,X2,406584,203208,48985,24291,8.33296,8.3475
620,1,Y1,0,369653,0,44454,0,8.32737
620,1,Y2,0,238751,0,28555,0,8.36953
621,1,X1,809571,404806,97323,48812,8.36875,8.31584
621,1,X2,406545,203004,49205,24522,8.3055,8.35972
621,1,Y1,0,369280,0,44551,0,8.29039
621,1,Y2,0,238530,0,28783,0,8.39263
622,1,X1,810564,404951,96534,48344,8.37354,8.38238
622,1,X2,406390,202977,48916,24462,8.30745,8.41767
622,1,Y1,0,369251,0,44185,0,8.38488
622,1,Y2,0,238677,0,28621,0,8.40869
623,1,X1,810551,405242,96962,48243,8.31898,8.34515
623,1,X2,406197,202978,48738,24655,8.29851,8.32492
623,1,Y1,0,369448,0,44167,0,8.32893
623,1,Y2,0,238772,0,28731,0,8.35272
624,1,X1,810622,404790,97259,48809,8.3236,8.37514
624,1,X2,406336,203143,48797,24103,8.35336,8.26184
624,1,Y1,0,369215,0,44355,0,8.32932
624,1,Y2,0,238718,0,28557,0,8.35067
625,1,X1,810435,404755,97268,48527,8.35308,8.34169
625,1,X2,406787,203097,48288,24217,8.30689,8.32671
625,1,Y1,0,369185,0,44042,0,8.33949
625,1,Y2,0,238667,0,28702,0,8.33242
626,1,X1,811280,405004,96175,48380,8.32447,8.38297
626,1,X2,406888,203317,48761,24413,8.2817,8.3313
626,1,Y1,0,369463,0,44157,0,8.39441
626,1,Y2,0,238858,0,28636,0,8.32127
627,1,X1,811044,404818,97549,48716,8.34115,8.35399
627,1,X2,406958,203208,49017,24197,8.39527,8.36459
627,1,Y1,0,369276,0,44418,0,8.38899
627,1,Y2,0,238750,0,28495,0,8.30844
628,1,X1,810817,404885,97155,48379,8.3232,8.39209
628,1,X2,406775,203272,48817,24271,8.31483,8.33299
628,1,Y1,0,368844,0,44337,0,8.3659
628,1,Y2,0,239313,0,28313,0,8.38244
629,1,X1,811187,404951,96925,48769,8.31298,8.32756
629,1,X2,407301,203579,48529,24081,8.25255,8.35547
629,1,Y1,0,369349,0,44182,0,8.3348
629,1,Y2,0,239181,0,28668,0,8.33986
630,1,X1,811763,405020,96954,48643,8.30548,8.33133
630,1,X2,407075,203464,48736,24366,8.32692,8.40446
630,1,Y1,0,369690,0,44161,0,8.38287
630,1,Y2,0,238794,0,28848,0,8.3142
631,1,X1,810590,404986,97812,48766,8.34837,8.38035
631,1,X2,406546,203135,49026,24482,8.34775,8.47202
631,1,Y1,0,369671,0,44425,0,8.39894
631,1,Y2,0,238450,0,28823,0,8.42955
632,1,X1,810722,404962,96692,48556,8.32791,8.34115
632,1,X2,406600,202872,48704,24402,8.30433,8.31473
632,1,Y1,0,369813,0,44089,0,8.32162
632,1,Y2,0,238021,0,28869,0,8.34864
633,1,X1,811290,404962,97163,48586,8.35377,8.33779
633,1,X2,406734,202938,48641,24291,8.39561,8.44086
633,1,Y1,0,369871,0,44217,0,8.34618
633,1,Y2,0,238029,0,28660,0,8.41221
634,1,X1,811640,404637,97512,48749,8.35491,8.32591
634,1,X2,407054,203352,48702,24151,8.38204,8.31717
634,1,Y1,0,369594,0,44487,0,8.32803
634,1,Y2,0,238395,0,28413,0,8.31517
635,1,X1,811865,404413,97113,48576,8.32555,8.39694
635,1,X2,406959,203282,48653,24296,8.30964,8.29211
635,1,Y1,0,369532,0,44353,0,8.33966
635,1,Y2,0,238163,0,28519,0,8.39672
636,1,X1,811648,404221,97418,48450,8.31179,8.33721
636,1,X2,406942,202846,48776,24439,8.30371,8.35431
636,1,Y1,0,369272,0,44302,0,8.34434
636,1,Y2,0,237795,0,28587,0,8.34078
637,1,X1,811639,404718,97202,48328,8.34034,8.32708
637,1,X2,407297,202563,48946,24397,8.32223,8.44018
637,1,Y1,0,368929,0,44402,0,8.40401
637,1,Y2,0,238352,0,28323,0,8.30389
638,1,X1,811673,405434,98091,48265,8.34434,8.34626
638,1,X2,407409,202356,48697,24309,8.40789,8.36637
638,1,Y1,0,369309,0,44232,0,8.36975
638,1,Y2,0,238481,0,28342,0,8.32683
639,1,X1,811363,405869,97770,48273,8.36237,8.35005
639,1,X2,407377,202838,48830,24248,8.33379,8.35178
639,1,Y1,0,370001,0,44081,0,8.38763
639,1,Y2,0,238706,0,28440,0,8.29328
640,1,X1,810304,405849,98010,48681,8.34303,8.33945
640,1,X2,407286,202858,48940,24254,8.3577,8.30766
640,1,Y1,0,370002,0,44298,0,8.35112
640,1,Y2,0,238705,0,28637,0,8.29448
641,1,X1,809951,405699,96960,48618,8.33247,8.32418
641,1,X2,407597,202717,48508,24441,8.3004,8.45096
641,1,Y1,0,370016,0,44282,0,8.35866
641,1,Y2,0,238400,0,28777,0,8.37881
642,1,X1,809987,405514,96767,48926,8.32508,8.31474
642,1,X2,407013,202532,48847,24317,8.3912,8.32973
642,1,Y1,0,369592,0,44595,0,8.28564
642,1,Y2,0,238454,0,28648,0,8.37277
643,1,X1,809057,405315,97874,48885,8.37712,8.34422
643,1,X2,406869,202381,49022,24442,8.41385,8.34948
643,1,Y1,0,369655,0,44399,0,8.32303
643,1,Y2,0,238041,0,28928,0,8.38119
644,1,X1,810731,404864,96292,48895,8.37299,8.35171
644,1,X2,407009,202548,48736,24510,8.3063,8.33501
644,1,Y1,0,369319,0,44789,0,8.35886
644,1,Y2,0,238093,0,28616,0,8.32622
