Year, NodeId, On_Art_Dim, Age, Population, Infected, Newly Infected, On_ART, Died, Died_from_HIV, Tested Past Year or On_ART, Tested Ever, Diagnosed, Newly Tested Positive, Newly Tested Negative,Transmitters
2017,9,0,40,1,1,0,0,0,0,0,0,0,0,0,0
2017,9,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,0,10,6,2,0,0,0,0,0,0,0,0,0,0
2017,8,0,20,11,7,0,0,0,0,0,0,0,0,0,0
2017,8,0,30,13,9,0,0,0,0,0,0,0,0,0,0
2017,8,0,40,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,0,10,3,1,1,0,0,0,0,0,0,0,0,0
2017,7,0,20,13,9,0,0,0,0,0,0,0,0,0,0
2017,7,0,30,12,7,0,0,0,0,0,0,0,0,0,1
2017,7,0,40,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,0,50,2,2,0,0,0,0,0,0,0,0,0,0
2017,7,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,6,0,10,2,2,0,0,0,0,0,0,0,0,0,0
2017,6,0,20,18,11,0,0,0,0,0,0,0,0,0,0
2017,6,0,30,9,7,0,0,0,0,0,0,0,0,0,0
2017,6,0,40,1,0,0,0,0,0,0,0,0,0,0,0
2017,6,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2017,6,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2017,6,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2017,6,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2017,6,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2017,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,6,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2017,6,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2017,6,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2017,6,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2017,6,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2017,6,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2017,6,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2017,6,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2017,6,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,0,10,7,2,0,0,0,0,0,0,0,0,0,0
2017,5,0,20,10,6,0,0,0,0,0,0,0,0,0,0
2017,5,0,30,10,6,0,0,1,1,0,0,0,0,0,0
2017,5,0,40,3,2,0,0,0,0,0,0,0,0,0,0
2017,5,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,0,10,4,1,0,0,0,0,0,0,0,0,0,0
2017,4,0,20,16,10,1,0,0,0,0,0,0,0,0,0
2017,4,0,30,8,5,0,0,0,0,0,0,0,0,0,0
2017,4,0,40,1,1,0,0,0,0,0,0,0,0,0,1
2017,4,0,50,1,1,0,0,0,0,0,0,0,0,0,0
2017,4,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,3,0,10,5,4,0,0,0,0,0,0,0,0,0,0
2017,3,0,20,16,10,0,0,0,0,0,0,0,0,0,0
2017,3,0,30,7,6,0,0,0,0,0,0,0,0,0,0
2017,3,0,40,1,1,0,0,0,0,0,0,0,0,0,0
2017,3,0,50,1,1,0,0,1,1,0,0,0,0,0,0
2017,3,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2017,3,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2017,3,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2017,3,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2017,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2017,3,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2017,3,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2017,3,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2017,3,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2017,3,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2017,3,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2017,3,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2017,3,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2,0,10,8,1,0,0,0,0,0,0,0,0,0,0
2017,2,0,20,13,7,0,0,0,0,0,0,0,0,0,1
2017,2,0,30,9,5,1,0,1,1,0,0,0,0,0,0
2017,2,0,40,0,0,0,0,0,0,0,0,0,0,0,0
2017,2,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2017,2,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2017,2,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2017,2,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2017,2,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2017,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2017,2,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2017,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2017,2,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2017,2,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2017,2,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2017,2,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2017,2,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2017,2,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,0,13491,1343,145,0,124,89,0,0,0,0,0,0
2017,1,0,10,9962,1496,168,0,48,47,0,0,0,0,0,99
2017,1,0,20,7115,4405,141,0,127,120,0,0,0,0,0,201
2017,1,0,30,4693,3121,27,0,170,165,0,0,0,0,0,27
2017,1,0,40,693,558,6,0,51,49,0,0,0,0,0,14
2017,1,0,50,240,128,2,0,10,10,0,0,0,0,0,7
2017,1,0,60,513,46,3,0,20,13,0,0,0,0,0,2
2017,1,0,70,622,14,1,0,8,0,0,0,0,0,0,0
2017,1,0,80,381,8,2,0,10,0,0,0,0,0,0,0
2017,1,0,90,61,0,0,0,4,0,0,0,0,0,0,0
2017,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,11,0,10,0,0,1,0,0,0,0,0,0,0,0,0
2017.5,11,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,11,0,30,0,0,0,0,0,0,0,0,0,0,0,1
2017.5,11,0,40,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,11,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,11,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,11,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,11,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,11,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,11,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,11,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,11,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,11,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,11,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,11,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,11,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,11,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,11,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,10,0,30,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,10,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,10,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,10,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,10,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,10,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,10,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,10,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,10,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,10,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,10,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,10,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,10,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,10,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,9,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,9,0,30,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,9,0,40,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,9,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,9,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,9,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,9,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,9,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,9,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,9,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,9,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,9,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,9,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,9,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,9,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,9,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,9,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,8,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,8,0,30,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,8,0,40,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,8,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,8,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,8,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,8,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,8,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,8,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,8,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,8,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,8,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,8,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,8,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,8,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,8,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,8,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,7,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,7,0,30,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,7,0,40,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,7,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,7,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,7,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,7,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,7,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,7,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,7,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,7,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,7,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,7,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,7,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,7,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,7,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,7,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,6,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,6,0,30,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,6,0,40,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,6,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,6,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,6,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,6,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,6,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,6,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,6,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,6,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,6,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,6,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,6,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,6,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,6,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,6,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,5,0,10,0,0,1,0,0,0,0,0,0,0,0,0
2017.5,5,0,20,0,0,0,0,0,0,0,0,0,0,0,1
2017.5,5,0,30,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,5,0,40,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,5,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,5,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,5,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,5,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,5,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,5,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,5,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,5,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,5,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,5,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,5,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,5,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,5,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,5,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,4,0,30,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,4,0,40,0,0,0,0,1,1,0,0,0,0,0,0
2017.5,4,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,4,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,4,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,4,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,4,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,4,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,4,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,4,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,4,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,4,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,4,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,4,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,4,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,4,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,3,0,20,0,0,0,0,0,0,0,0,0,0,0,1
2017.5,3,0,30,0,0,1,0,1,1,0,0,0,0,0,0
2017.5,3,0,40,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,3,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,3,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,3,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,3,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,3,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,3,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,3,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,3,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,3,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,3,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,3,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,3,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,3,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,2,0,30,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,2,0,40,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,2,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,2,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,2,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,2,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,2,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,2,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,2,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,2,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,2,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,2,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,2,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,2,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,0,0,13540,1356,145,0,114,92,0,0,0,0,0,0
2017.5,1,0,10,10188,1533,193,0,46,42,0,0,0,0,0,97
2017.5,1,0,20,7187,4477,131,0,103,98,0,0,0,0,0,221
2017.5,1,0,30,4888,3202,29,0,173,169,0,0,0,0,0,35
2017.5,1,0,40,707,570,8,0,42,41,0,0,0,0,0,8
2017.5,1,0,50,234,136,4,0,8,8,0,0,0,0,0,2
2017.5,1,0,60,476,46,0,0,11,6,0,0,0,0,0,2
2017.5,1,0,70,624,9,0,0,15,2,0,0,0,0,0,0
2017.5,1,0,80,367,9,0,0,30,1,0,0,0,0,0,0
2017.5,1,0,90,67,0,0,0,4,0,0,0,0,0,0,0
2017.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,70,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2017.5,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0
2018,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,11,0,10,5,2,1,0,0,0,0,0,0,0,0,0
2018,11,0,20,9,5,0,0,0,0,0,0,0,0,0,0
2018,11,0,30,13,10,0,0,0,0,0,0,0,0,0,2
2018,11,0,40,2,2,1,0,0,0,0,0,0,0,0,0
2018,11,0,50,1,1,0,0,0,0,0,0,0,0,0,0
2018,11,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2018,11,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2018,11,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2018,11,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2018,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0
