Time,NodeID,IndividualID,Gender,AgeYears,InfectionDuration
3865,340461476,852,M,2.92877,13
3865,340461476,853,F,2.92055,13.5
3865,340461476,853,F,2.92055,15.75
3865,340461476,855,F,2.89041,6.75
3865,340461476,856,M,2.87671,7.375
3865,340461476,858,M,2.85205,42.75
3865,340461476,863,M,2.78904,5.875
3865,340461476,864,F,2.77808,12.625
3865,340461476,867,M,2.75068,7.875
3865,340461476,881,F,2.60822,6.75
3865,340461476,883,F,2.59178,6.875
3865,340461476,888,M,2.53425,17.875
3865,340461476,894,F,2.40274,9.125
3865,340461476,900,M,2.35068,7.75
3865,340461476,914,M,2.12877,37.625
3865,340461476,927,F,2.05753,6
3865,340461476,928,F,2.03562,12.75
3865,340461476,933,F,1.95068,33.25
3865,340461476,933,F,1.95068,23.5
3865,340461476,957,F,1.64384,11.25
3865,340461476,961,M,1.59178,24.125
3865,340461476,963,F,1.59178,40.5
3865,340461476,971,M,1.46027,26.75
3865,340461476,971,M,1.46027,31.875
3865,340461476,973,F,1.45479,7.625
3865,340461476,977,M,1.38904,7.75
3865,340461476,982,F,1.32603,32.125
3865,340461476,982,F,1.32603,8.75
3865,340461476,983,M,1.30959,6.875
3865,340461476,984,F,1.27671,33.375
3865,340461476,985,F,1.26027,17.125
3865,340461476,987,F,1.23562,25.125
3865,340461476,987,F,1.23562,27.625
3865,340461476,1003,F,1.06575,15.5
3865,340461476,1007,F,1.02192,13.5
3865,340461476,1010,F,0.920548,32.25
3865,340461476,1014,M,0.89863,7.5
3865,340461476,1015,M,0.89863,12.125
3865,340461476,1015,M,0.89863,13.25
3865,340461476,1027,M,0.758904,20.75
3865,340461476,1029,F,0.736986,11.125
3865,340461476,1032,F,0.690411,14.375
3865,340461476,1035,M,0.668493,7.75
3865,340461476,1039,F,0.630137,29.5
3865,340461476,1039,F,0.630137,33.875
3865,340461476,1044,F,0.561644,6.625
3865,340461476,1067,F,0.30137,8
3866,340461476,91,F,10.5945,98.125
3866,340461476,132,F,10.2795,195.75
3866,340461476,146,F,10.1397,134.625
3866,340461476,151,F,10.1205,69
3866,340461476,265,M,8.85753,157.625
3866,340461476,284,F,8.6274,72
3866,340461476,305,M,8.34247,94.875
3866,340461476,362,F,7.73973,149.625
3866,340461476,399,F,7.4411,57.875
3866,340461476,439,M,7.01096,89.75
3866,340461476,487,M,6.57808,129.875
3866,340461476,504,F,6.40822,76.25
3866,340461476,510,F,6.32603,90.25
3866,340461476,514,M,6.30959,57
3866,340461476,572,F,5.66849,138.875
3866,340461476,646,F,5.01096,27.75
3866,340461476,646,F,5.01096,42
3866,340461476,649,F,4.9863,33.75
3866,340461476,656,F,4.94247,30.375
3866,340461476,657,F,4.93151,32.375
3866,340461476,657,F,4.93151,28.5
3866,340461476,657,F,4.93151,29.625
3866,340461476,658,M,4.92603,15.125
3866,340461476,665,M,4.87671,14.875
3866,340461476,673,F,4.71233,29.625
3866,340461476,678,F,4.67945,14
3866,340461476,683,F,4.63836,6.625
3866,340461476,687,M,4.6,33.25
3866,340461476,701,M,4.45479,30.125
3866,340461476,718,M,4.28767,14.125
3866,340461476,719,F,4.28767,13.875
3866,340461476,724,F,4.20822,20.25
3866,340461476,726,F,4.19726,14.875
3866,340461476,728,M,4.19178,21.5
3866,340461476,733,M,4.12603,26.125
3866,340461476,733,M,4.12603,35
3866,340461476,737,M,4.08219,12.25
3866,340461476,742,M,4.04931,6.5
3866,340461476,753,F,3.95616,47.25
3866,340461476,761,F,3.83562,13.625
3866,340461476,762,F,3.81644,31.5
3866,340461476,767,F,3.79178,27.125
3866,340461476,767,F,3.79178,34
3866,340461476,769,F,3.76438,9.25
3866,340461476,773,F,3.73425,21.875
3866,340461476,778,M,3.64384,35.375
3866,340461476,779,M,3.6411,13.625
3866,340461476,784,M,3.61096,8.625
3866,340461476,787,F,3.55068,15.5
3866,340461476,790,M,3.52603,7.125
3866,340461476,790,M,3.52603,13.5
3866,340461476,791,M,3.51233,13.75
3866,340461476,804,F,3.41096,15.375
3866,340461476,804,F,3.41096,13.625
3866,340461476,804,F,3.41096,14.75
3866,340461476,805,F,3.36986,26.625
3866,340461476,807,F,3.32877,23
3866,340461476,810,M,3.30137,25.5
3866,340461476,829,F,3.15342,38.125
3866,340461476,829,F,3.15342,25.875
3866,340461476,831,F,3.12603,5.375
3866,340461476,834,F,3.10137,14.125
3866,340461476,835,M,3.09041,35.75
3866,340461476,838,M,3.06301,28.125
3866,340461476,838,M,3.06301,27.5
3866,340461476,844,F,3,12.875
3866,340461476,847,F,2.98356,7.25
3866,340461476,847,F,2.98356,8.375
3866,340461476,855,F,2.89315,23.125
3866,340461476,855,F,2.89315,28.875
3866,340461476,858,M,2.85479,63.125
3866,340461476,864,F,2.78082,31.75
3866,340461476,866,F,2.7589,6.5
3866,340461476,868,F,2.74795,15.5
3866,340461476,876,F,2.64384,10
3866,340461476,877,M,2.63836,16.125
3866,340461476,880,M,2.6137,23
3866,340461476,882,F,2.59726,15.5
3866,340461476,885,F,2.5589,35.5
3866,340461476,889,F,2.52877,15.875
3866,340461476,899,M,2.3589,26.875
3866,340461476,909,M,2.24384,6.125
3866,340461476,911,F,2.20274,15.625
3866,340461476,912,M,2.1589,8.5
3866,340461476,914,M,2.13151,30.375
3866,340461476,919,F,2.09041,12.25
3866,340461476,929,F,2.03836,8.25
3866,340461476,929,F,2.03836,7
3866,340461476,938,M,1.90137,14.625
3866,340461476,946,F,1.79726,15.125
3866,340461476,953,F,1.67397,6.375
3866,340461476,955,M,1.66301,18.625
3866,340461476,956,F,1.66301,15.125
3866,340461476,956,F,1.66301,30.25
3866,340461476,957,F,1.64658,34.375
3866,340461476,958,F,1.63836,12.125
3866,340461476,958,F,1.63836,15.875
3866,340461476,961,M,1.59452,33.375
3866,340461476,966,M,1.56438,7.875
3866,340461476,969,F,1.53151,28
3866,340461476,974,M,1.41644,13.125
3866,340461476,978,F,1.36712,21.625
3866,340461476,984,F,1.27945,29.125
3866,340461476,987,F,1.23836,30.5
3866,340461476,992,F,1.22192,42.375
3866,340461476,994,M,1.19452,6.5
3866,340461476,995,F,1.18904,23.125
3866,340461476,996,M,1.1863,16.5
3866,340461476,1012,M,0.915069,8.25
3866,340461476,1012,M,0.915069,6.375
3866,340461476,1018,M,0.857534,7.375
3866,340461476,1020,F,0.832877,30.5
3866,340461476,1056,F,0.413699,14.125
3866,340461476,1057,F,0.408219,32
3867,340461476,53,M,10.5973,74.625
3867,340461476,72,F,10.5973,72
3867,340461476,151,F,10.1233,50
3867,340461476,197,F,9.62192,209.25
3867,340461476,220,F,9.37808,159
3867,340461476,334,M,7.98904,159.5
3867,340461476,354,M,7.8,55.375
3867,340461476,415,F,7.25753,76.125
3867,340461476,491,F,6.5726,73.375
3867,340461476,523,M,6.18904,83.875
3867,340461476,573,M,5.66575,137.75
3867,340461476,573,M,5.66575,127
3867,340461476,579,F,5.63562,114.375
3867,340461476,584,F,5.60548,110.375
3867,340461476,597,F,5.49863,131.125
3867,340461476,600,M,5.49863,151.75
3867,340461476,617,F,5.33973,93
3867,340461476,619,F,5.32603,116
3867,340461476,629,M,5.1863,106.625
3867,340461476,649,F,4.98904,33.125
3867,340461476,649,F,4.98904,32.75
3867,340461476,652,F,4.96164,14.5
3867,340461476,655,F,4.94795,23.375
3867,340461476,660,M,4.92329,17.375
3867,340461476,662,F,4.90685,36.25
3867,340461476,668,M,4.7726,24.375
3867,340461476,670,F,4.76164,13.375
3867,340461476,673,F,4.71507,32.5
3867,340461476,678,F,4.68219,17
3867,340461476,684,F,4.6411,30.125
3867,340461476,686,F,4.60548,8.375
3867,340461476,687,M,4.60274,28.5
3867,340461476,688,F,4.56164,7.625
3867,340461476,702,F,4.4411,15.25
3867,340461476,703,F,4.42192,7.5
3867,340461476,704,F,4.41644,16.375
3867,340461476,707,M,4.39726,18.75
3867,340461476,714,M,4.35342,29.625
3867,340461476,714,M,4.35342,35.75
3867,340461476,716,F,4.32877,15.5
3867,340461476,717,F,4.32603,30.25
3867,340461476,721,F,4.23288,16.875
3867,340461476,722,M,4.21918,37.375
3867,340461476,724,F,4.21096,26
3867,340461476,728,M,4.19452,25.25
3867,340461476,728,M,4.19452,25
3867,340461476,729,F,4.16712,29.125
3867,340461476,741,F,4.06027,24
3867,340461476,742,M,4.05205,16.875
3867,340461476,749,M,3.99452,25.875
3867,340461476,750,M,3.98356,31.875
3867,340461476,751,M,3.9726,25.375
3867,340461476,751,M,3.9726,19.5
3867,340461476,753,F,3.9589,25.375
3867,340461476,755,F,3.93425,17
3867,340461476,757,M,3.89863,8.5
3867,340461476,758,F,3.87397,26.5
3867,340461476,759,F,3.87123,16.5
3867,340461476,759,F,3.87123,19
3867,340461476,763,M,3.81644,24.125
3867,340461476,768,F,3.78082,14.125
3867,340461476,768,F,3.78082,13.5
3867,340461476,771,F,3.74521,20
3867,340461476,778,M,3.64658,27.25
3867,340461476,792,F,3.48767,18
3867,340461476,793,F,3.47671,17.375
3867,340461476,794,M,3.47671,7.25
3867,340461476,801,M,3.43836,33.75
3867,340461476,803,M,3.4274,24.75
3867,340461476,805,F,3.3726,28.125
3867,340461476,807,F,3.33151,21.75
3867,340461476,809,M,3.32055,7.125
3867,340461476,814,F,3.26027,20.25
3867,340461476,814,F,3.26027,26.375
3867,340461476,818,F,3.23562,18
3867,340461476,828,M,3.16438,15.625
3867,340461476,835,M,3.09315,44.75
3867,340461476,837,M,3.07123,17.75
3867,340461476,839,M,3.05479,32.125
3867,340461476,840,F,3.04931,19.5
3867,340461476,841,F,3.03288,25.875
3867,340461476,843,F,3.01918,23
3867,340461476,845,M,3,24.5
3867,340461476,845,M,3,23
3867,340461476,848,F,2.96164,39.5
3867,340461476,848,F,2.96164,31
3867,340461476,850,F,2.94521,17.125
3867,340461476,854,M,2.89863,14.25
3867,340461476,854,M,2.89863,16.875
3867,340461476,856,M,2.88219,16.125
3867,340461476,858,M,2.85753,28.625
3867,340461476,863,M,2.79452,32.5
3867,340461476,865,M,2.76712,25.625
3867,340461476,870,M,2.72329,33.25
3867,340461476,873,M,2.67123,30.125
3867,340461476,873,M,2.67123,27.125
3867,340461476,873,M,2.67123,24.25
3867,340461476,880,M,2.61644,21.5
3867,340461476,880,M,2.61644,30.625
3867,340461476,886,F,2.54247,34.125
3867,340461476,886,F,2.54247,25.5
3867,340461476,886,F,2.54247,36.625
3867,340461476,888,M,2.53973,25.5
3867,340461476,892,M,2.44932,35.375
3867,340461476,892,M,2.44932,31.5
3867,340461476,894,F,2.40822,28.125
3867,340461476,897,F,2.39178,25.375
3867,340461476,897,F,2.39178,25
3867,340461476,899,M,2.36164,28.25
3867,340461476,904,M,2.30137,35.5
3867,340461476,904,M,2.30137,32.75
3867,340461476,908,M,2.24658,17.375
3867,340461476,909,M,2.24658,32.875
3867,340461476,910,M,2.21644,16.75
3867,340461476,916,F,2.11781,15.625
3867,340461476,919,F,2.09315,15.875
3867,340461476,924,F,2.06849,13.5
3867,340461476,927,F,2.06301,15.375
3867,340461476,935,F,1.93425,45.75
3867,340461476,939,M,1.88767,14.125
3867,340461476,940,F,1.86301,10.75
3867,340461476,940,F,1.86301,23
3867,340461476,959,F,1.61096,6.875
3867,340461476,970,F,1.50685,15.625
3867,340461476,974,M,1.41918,7.125
3867,340461476,978,F,1.36986,36.125
3867,340461476,983,M,1.31507,16.5
3867,340461476,985,F,1.26575,23.625
3867,340461476,985,F,1.26575,8.875
3867,340461476,990,M,1.23014,19
3867,340461476,991,F,1.2274,33.625
3867,340461476,994,M,1.19726,26.25
3867,340461476,994,M,1.19726,25.5
3867,340461476,999,M,1.10137,23.625
3867,340461476,1000,F,1.09863,13.625
3867,340461476,1005,F,1.05479,16.125
3867,340461476,1007,F,1.0274,45.5
3867,340461476,1007,F,1.0274,38.875
3867,340461476,1008,M,1.02466,27.75
3867,340461476,1009,F,1.00548,15.125
3867,340461476,1011,M,0.923288,18.875
3867,340461476,1015,M,0.90411,25
3867,340461476,1016,M,0.873973,22.75
3867,340461476,1028,F,0.745205,15.375
3867,340461476,1029,F,0.742466,6.625
3867,340461476,1054,M,0.432877,26.625
3867,340461476,1057,F,0.410959,30.75
3867,340461476,1058,F,0.405479,17.375
3867,340461476,1061,M,0.372603,117.25
3867,340461476,1065,F,0.350685,67.375
3867,340461476,1065,F,0.350685,72
3867,340461476,1066,F,0.309589,18.875
3868,340461476,10,F,10.6,67.625
3868,340461476,47,M,10.6,127.5
3868,340461476,52,F,10.6,68.25
3868,340461476,52,F,10.6,57.875
3868,340461476,67,M,10.6,106
3868,340461476,91,F,10.6,55.125
3868,340461476,109,M,10.5534,98
3868,340461476,110,F,10.5507,74.375
3868,340461476,119,F,10.4055,77.875
3868,340461476,141,M,10.1918,182.375
3868,340461476,144,M,10.1644,70.125
3868,340461476,210,F,9.47671,59.625
3868,340461476,217,F,9.40274,56.25
3868,340461476,239,F,9.13425,82.5
3868,340461476,252,F,9.02466,99.375
3868,340461476,255,F,8.98904,80.25
3868,340461476,309,M,8.33699,88.125
3868,340461476,318,F,8.19726,119.75
3868,340461476,321,F,8.16164,88.625
3868,340461476,367,F,7.73151,96.25
3868,340461476,415,F,7.26027,260.625
3868,340461476,423,F,7.19452,60
3868,340461476,426,M,7.16986,57
3868,340461476,441,M,7,138.625
3868,340461476,449,F,6.90685,93.5
3868,340461476,484,F,6.6274,136.875
3868,340461476,533,M,6.04931,192.75
3868,340461476,535,M,6.03836,51.375
3868,340461476,626,F,5.22466,73.5
3868,340461476,652,F,4.96438,7.875
3868,340461476,655,F,4.95069,27.125
3868,340461476,655,F,4.95069,40.625
3868,340461476,659,M,4.92877,33.25
3868,340461476,659,M,4.92877,26.5
3868,340461476,661,M,4.91233,27.375
3868,340461476,668,M,4.77534,34.25
3868,340461476,668,M,4.77534,29
3868,340461476,669,M,4.76438,34.625
3868,340461476,669,M,4.76438,26.75
3868,340461476,674,F,4.70685,20
3868,340461476,677,F,4.68767,20.25
3868,340461476,678,F,4.68493,20
3868,340461476,680,M,4.66301,19.125
3868,340461476,684,F,4.64384,33.75
3868,340461476,691,F,4.54521,23.75
3868,340461476,696,F,4.52603,34.25
3868,340461476,705,M,4.4137,20.875
3868,340461476,713,F,4.36986,17.5
3868,340461476,714,M,4.35616,28.75
3868,340461476,718,M,4.29315,9.625
3868,340461476,722,M,4.22192,33.625
3868,340461476,725,F,4.20548,19.125
3868,340461476,743,M,4.03014,29
3868,340461476,749,M,3.99726,29
3868,340461476,750,M,3.9863,31.125
3868,340461476,751,M,3.97534,33.875
3868,340461476,753,F,3.96164,29.5
3868,340461476,756,F,3.91233,19.5
3868,340461476,758,F,3.87671,30.125
3868,340461476,771,F,3.74795,25.625
3868,340461476,772,M,3.73973,18.875
3868,340461476,773,F,3.73973,44.625
3868,340461476,778,M,3.64932,34.25
3868,340461476,789,M,3.54521,17.25
3868,340461476,792,F,3.49041,38
3868,340461476,798,F,3.46027,22
3868,340461476,811,F,3.29315,24.125
3868,340461476,812,F,3.28493,18
3868,340461476,816,M,3.24384,43.375
3868,340461476,827,F,3.17534,26.125
3868,340461476,829,F,3.1589,29.5
3868,340461476,842,M,3.03288,21.875
3868,340461476,853,F,2.92877,25.25
3868,340461476,862,M,2.81096,29.125
3868,340461476,871,M,2.71233,17
3868,340461476,888,M,2.54247,35.875
3868,340461476,896,F,2.39726,8.875
3868,340461476,897,F,2.39452,31.25
3868,340461476,898,F,2.38904,27.375
3868,340461476,903,M,2.32877,27.125
3868,340461476,925,F,2.07123,7.75
3868,340461476,935,F,1.93699,25.875
3868,340461476,940,F,1.86575,28.375
3868,340461476,941,M,1.83836,17.375
3868,340461476,942,F,1.82192,9.125
3868,340461476,942,F,1.82192,26.625
3868,340461476,948,F,1.71781,24.625
3868,340461476,950,M,1.71233,35.375
3868,340461476,959,F,1.6137,26.75
3868,340461476,962,M,1.6,30.125
3868,340461476,964,M,1.59452,21.5
3868,340461476,964,M,1.59452,19.625
3868,340461476,967,F,1.55068,23.25
3868,340461476,967,F,1.55068,25.875
3868,340461476,972,M,1.46301,30.25
3868,340461476,978,F,1.3726,38.25
3868,340461476,988,M,1.24384,29.125
3868,340461476,991,F,1.23014,31.375
3868,340461476,995,F,1.19452,29.75
3868,340461476,1001,M,1.09589,23.75
3868,340461476,1003,F,1.07397,27.5
3868,340461476,1003,F,1.07397,23
3868,340461476,1025,F,0.786301,28.125
3868,340461476,1030,M,0.734247,28.5
3868,340461476,1032,F,0.69863,23.125
3868,340461476,1038,F,0.638356,21.875
3868,340461476,1044,F,0.569863,22.25
3868,340461476,1046,F,0.569863,26.125
3868,340461476,1051,M,0.487671,29.5
3868,340461476,1053,F,0.446575,19.875
3868,340461476,1061,M,0.375342,62.375
3868,340461476,1062,F,0.367123,113.125
3868,340461476,1067,F,0.309589,54
3869,340461476,44,F,10.6027,76.5
3869,340461476,45,F,10.6027,52.75
3869,340461476,62,M,10.6027,56
3869,340461476,124,M,10.3452,72.375
3869,340461476,150,F,10.1315,49.875
3869,340461476,234,F,9.24384,153.375
3869,340461476,244,F,9.10137,95
3869,340461476,258,M,8.95342,115.125
3869,340461476,365,M,7.73973,92.5
3869,340461476,392,F,7.52055,113.375
3869,340461476,466,F,6.72329,87.25
3869,340461476,482,M,6.65753,164.375
3869,340461476,537,F,6.01096,165.375
3869,340461476,539,M,5.99178,104
3869,340461476,551,F,5.87397,102.75
3869,340461476,617,F,5.34521,114
3869,340461476,626,F,5.2274,92
3869,340461476,658,M,4.93425,21.375
3869,340461476,658,M,4.93425,22.625
3869,340461476,665,M,4.88493,21.875
3869,340461476,669,M,4.76712,28.5
3869,340461476,671,M,4.75616,22.5
3869,340461476,672,F,4.75342,9.875
3869,340461476,681,M,4.66027,23.625
3869,340461476,692,F,4.54795,12.125
3869,340461476,705,M,4.41644,20.5
3869,340461476,707,M,4.40274,23.625
3869,340461476,710,F,4.38904,52.375
3869,340461476,710,F,4.38904,81.875
3869,340461476,713,F,4.3726,19.375
3869,340461476,723,F,4.22192,30.5
3869,340461476,723,F,4.22192,32
3869,340461476,727,F,4.20274,21.875
3869,340461476,737,M,4.09041,24.375
3869,340461476,750,M,3.98904,35.625
3869,340461476,770,F,3.75342,35.25
3869,340461476,770,F,3.75342,38.75
3869,340461476,773,F,3.74247,30.625
3869,340461476,775,M,3.72055,10.875
3869,340461476,784,M,3.61918,26
3869,340461476,787,F,3.5589,20.125
3869,340461476,795,F,3.47397,37.375
3869,340461476,801,M,3.44384,34.75
3869,340461476,801,M,3.44384,32.75
3869,340461476,812,F,3.28767,23.25
3869,340461476,812,F,3.28767,20.5
3869,340461476,816,M,3.24658,21.5
3869,340461476,836,M,3.09589,9.375
3869,340461476,836,M,3.09589,23.5
3869,340461476,845,M,3.00548,30.125
3869,340461476,847,F,2.99178,9.25
3869,340461476,861,F,2.84658,30.25
3869,340461476,861,F,2.84658,26.375
3869,340461476,868,F,2.75616,22.75
3869,340461476,871,M,2.71507,9.625
3869,340461476,877,M,2.64658,24.375
3869,340461476,893,M,2.41644,19.5
3869,340461476,910,M,2.22192,20
3869,340461476,912,M,2.16712,26.75
3869,340461476,923,F,2.07945,19.625
3869,340461476,925,F,2.07397,7.125
3869,340461476,929,F,2.04658,19.875
3869,340461476,930,M,2.04384,27.25
3869,340461476,939,M,1.89315,18.375
3869,340461476,943,M,1.81918,19.875
3869,340461476,946,F,1.80548,32
3869,340461476,980,M,1.34247,30.375
3869,340461476,980,M,1.34247,25.5
3869,340461476,998,M,1.14795,30.25
3869,340461476,1006,M,1.05205,31.125
3869,340461476,1012,M,0.923288,29.25
3869,340461476,1019,F,0.860274,18.375
3869,340461476,1023,M,0.821918,27.625
3869,340461476,1029,F,0.747945,28
3869,340461476,1036,F,0.660274,24
3869,340461476,1040,F,0.630137,20.5
3869,340461476,1041,F,0.624658,25.25
3869,340461476,1055,F,0.427397,20.5
3869,340461476,1071,F,0.271233,42.875
3870,340461476,22,M,10.6055,76.75
3870,340461476,23,M,10.6055,106.125
3870,340461476,58,F,10.6055,106.875
3870,340461476,106,M,10.5644,54.625
3870,340461476,108,M,10.5589,103.75
3870,340461476,109,M,10.5589,68.875
3870,340461476,118,F,10.4219,72.5
3870,340461476,241,F,9.11781,87.75
3870,340461476,242,F,9.11781,125.125
3870,340461476,242,F,9.11781,88.375
3870,340461476,247,M,9.06027,52.625
3870,340461476,386,M,7.58356,142.125
3870,340461476,430,F,7.12603,110.5
3870,340461476,485,F,6.61918,134
3870,340461476,501,F,6.47671,145.125
3870,340461476,513,M,6.32603,128.375
3870,340461476,596,F,5.51233,106.875
3870,340461476,602,F,5.49589,67.5
3870,340461476,648,F,5,9.5
3870,340461476,654,F,4.95616,21.375
3870,340461476,660,M,4.93151,23.375
3870,340461476,660,M,4.93151,22
3870,340461476,670,F,4.76986,23.25
3870,340461476,671,M,4.7589,24.25
3870,340461476,688,F,4.56986,23.5
3870,340461476,696,F,4.53151,9.75
3870,340461476,700,F,4.48219,24
3870,340461476,705,M,4.41918,26.75
3870,340461476,709,F,4.39178,20.375
3870,340461476,709,F,4.39178,26
3870,340461476,715,M,4.36164,22.625
3870,340461476,723,F,4.22466,34.375
3870,340461476,732,F,4.15616,30.5
3870,340461476,732,F,4.15616,27.5
3870,340461476,732,F,4.15616,43.625
3870,340461476,761,F,3.84658,47.125
3870,340461476,768,F,3.78904,23.25
3870,340461476,775,M,3.72329,21.25
3870,340461476,795,F,3.47671,26.5
3870,340461476,798,F,3.46575,33.125
3870,340461476,821,M,3.2274,21.375
3870,340461476,824,M,3.19726,23
3870,340461476,833,M,3.11781,22.375
3870,340461476,833,M,3.11781,23.625
3870,340461476,890,M,2.50411,31.75
3870,340461476,896,F,2.40274,9
3870,340461476,905,F,2.29315,23.75
3870,340461476,922,M,2.08219,25.5
3870,340461476,923,F,2.08219,22.75
3870,340461476,936,F,1.94247,24.25
3870,340461476,941,M,1.84384,34
3870,340461476,946,F,1.80822,34.875
3870,340461476,970,F,1.51507,24.25
3870,340461476,975,M,1.42192,21.5
3870,340461476,996,M,1.19726,22.625
3870,340461476,996,M,1.19726,19.875
3870,340461476,1002,M,1.08767,20.375
3870,340461476,1011,M,0.931507,35.375
3870,340461476,1011,M,0.931507,24.75
3870,340461476,1022,F,0.832877,20.375
3870,340461476,1038,F,0.643836,31.75
3870,340461476,1053,F,0.452055,20.125
3870,340461476,1066,F,0.317808,52.25
3870,340461476,1068,M,0.29589,42.375
3871,340461476,25,M,10.6082,51.25
3871,340461476,30,F,10.6082,118.5
3871,340461476,96,M,10.6082,157.125
3871,340461476,176,F,9.87671,123
3871,340461476,178,M,9.85205,150.5
3871,340461476,236,F,9.18904,162.875
3871,340461476,319,F,8.19726,80.5
3871,340461476,350,F,7.8411,55.625
3871,340461476,365,M,7.74521,50.625
3871,340461476,447,M,6.93699,164.625
3871,340461476,633,M,5.16438,70
3871,340461476,670,F,4.7726,26.625
3871,340461476,703,F,4.43288,24.125
3871,340461476,707,M,4.40822,29.625
